"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"1","1","1","2018-10-17","26-287","IND","","MEM","W (+28)","0","24:24","5","9",".556","1","5",".200","1","2",".500","0","1","1","1","1","0","0","2","12","8.5","+20",NA,17.45
"2","2","2","2018-10-19","26-289","IND","@","MIL","L (-17)","0","20:21","5","8",".625","4","6",".667","0","0","","0","0","0","1","1","0","0","2","14","11.3","+7",NA,18.25
"3","3","3","2018-10-20","26-290","IND","","BRK","W (+20)","0","25:53","4","5",".800","4","5",".800","0","0","","0","3","3","1","0","0","0","1","12","11.3","+19",NA,16.85
"4","4","4","2018-10-22","26-292","IND","@","MIN","L (-10)","0","16:01","0","2",".000","0","2",".000","0","0","","0","3","3","0","0","0","0","4","0","-2.1","-11",NA,3.6
"5","5","5","2018-10-24","26-294","IND","@","SAS","W (+20)","0","12:46","4","7",".571","1","3",".333","1","1","1.000","0","1","1","3","0","0","0","3","10","7.9","-2",NA,14.95
"6","6","6","2018-10-27","26-297","IND","@","CLE","W (+12)","0","17:49","1","2",".500","0","1",".000","4","4","1.000","0","0","0","2","0","0","1","2","6","4.6","-5",NA,7.5
"7","7","7","2018-10-29","26-299","IND","","POR","L (-10)","0","10:33","0","2",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","3","0","-2.6","-14",NA,0
"8","8","8","2018-10-31","26-301","IND","@","NYK","W (+6)","0","12:35","1","2",".500","1","2",".500","0","0","","0","0","0","0","0","0","0","1","3","1.6","-2",NA,3
"9","9","9","2018-11-02","26-303","IND","@","CHI","W (+2)","0","14:29","2","4",".500","2","4",".500","0","0","","0","0","0","2","1","0","0","0","6","6.4","-4",NA,11.5
"10","10","10","2018-11-03","26-304","IND","","BOS","W (+1)","0","11:26","0","2",".000","0","1",".000","0","0","","0","2","2","0","1","0","0","1","0","-0.2","+4",NA,5.4
"11","11","11","2018-11-05","26-306","IND","","HOU","L (-4)","0","12:11","1","4",".250","1","4",".250","1","1","1.000","1","1","2","0","0","0","2","1","4","0.2","0",NA,4.4
"12","12","12","2018-11-07","26-308","IND","","PHI","L (-6)","0","11:21","0","2",".000","0","1",".000","0","1",".000","1","1","2","0","0","0","0","1","0","-1.2","+1",NA,2.4
"13","13","13","2018-11-09","26-310","IND","@","MIA","W (+8)","0","15:11","1","1","1.000","1","1","1.000","0","0","","1","1","2","0","1","0","1","1","3","3.3","-7",NA,7.4
"14","14","14","2018-11-11","26-312","IND","@","HOU","L (-12)","0","8:09","1","2",".500","1","2",".500","1","1","1.000","0","0","0","0","1","0","0","0","4","4.0","+4",NA,7
"15","15","15","2018-11-16","26-317","IND","","MIA","W (+8)","0","18:29","1","3",".333","1","3",".333","0","0","","0","0","0","1","0","0","2","2","3","-0.8","+21",NA,2.25
"16","16","16","2018-11-17","26-318","IND","","ATL","W (+8)","0","25:27","2","8",".250","0","4",".000","0","0","","0","1","1","1","1","0","0","1","4","0.8","+5",NA,9.45
"17","17","17","2018-11-19","26-320","IND","","UTA","W (+27)","0","20:50","4","6",".667","0","2",".000","4","4","1.000","0","0","0","1","0","0","0","2","12","9.3","+10",NA,13.25
"18","18","18","2018-11-21","26-322","IND","@","CHO","L (-18)","0","26:15","5","8",".625","3","5",".600","2","3",".667","0","1","1","1","1","2","0","0","15","14.4","-3",NA,26.45
"19","19","19","2018-11-23","26-324","IND","","SAS","L (-11)","0","14:11","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","0","0","-0.7","+5",NA,0
"20","20","20","2018-11-26","26-327","IND","@","UTA","W (+33)","0","22:54","8","13",".615","2","3",".667","3","3","1.000","1","5","6","2","0","0","0","2","21","17.9","+14",NA,30.7
"22","21","21","2018-11-27","26-328","IND","@","PHO","W (+5)","0","24:18","7","12",".583","5","7",".714","2","2","1.000","1","1","2","1","0","0","0","1","21","16.7","+2",NA,24.65
"23","22","22","2018-11-29","26-330","IND","@","LAL","L (-8)","0","18:25","3","5",".600","2","3",".667","2","2","1.000","0","2","2","0","0","1","0","3","10","7.8","+10",NA,15.4
"24","23","23","2018-12-01","26-332","IND","@","SAC","L (-1)","0","22:02","5","8",".625","2","4",".500","2","3",".667","0","1","1","1","0","0","0","4","14","9.4","-12",NA,16.45
"25","24","24","2018-12-04","26-335","IND","","CHI","W (+6)","0","17:19","1","5",".200","0","3",".000","0","0","","0","1","1","2","0","0","1","0","2","-0.4","-4",NA,4.7
"26","25","25","2018-12-07","26-338","IND","@","ORL","W (+22)","0","13:42","2","4",".500","1","2",".500","2","2","1.000","0","3","3","1","0","0","1","2","7","4.8","+10",NA,10.85
"27","26","26","2018-12-08","26-339","IND","","SAC","W (+10)","0","19:10","4","10",".400","2","6",".333","0","0","","1","2","3","1","0","0","1","0","10","5.6","+9",NA,13.85
"28","27","27","2018-12-10","26-341","IND","","WAS","W (+8)","0","12:01","1","3",".333","0","2",".000","1","1","1.000","0","0","0","1","0","0","3","3","3","-2.2","-15",NA,1.25
"29","28","28","2018-12-12","26-343","IND","","MIL","W (+16)","0","18:27","5","5","1.000","2","2","1.000","0","0","","0","4","4","0","0","0","0","0","12","11.7","+7",NA,16.8
"30","29","29","2018-12-14","26-345","IND","@","PHI","W (+12)","0","16:09","0","3",".000","0","3",".000","2","2","1.000","0","1","1","1","0","0","0","1","2","0.5","+6",NA,4.45
"31","30","30","2018-12-16","26-347","IND","","NYK","W (+11)","0","21:39","3","6",".500","3","5",".600","0","0","","0","0","0","1","0","1","1","1","9","6.0","+4",NA,12.25
"32","31","31","2018-12-18","26-349","IND","","CLE","L (-1)","0","20:59","4","9",".444","2","4",".500","2","3",".667","0","0","0","0","1","0","1","1","12","6.5","-10",NA,14
"33","32","32","2018-12-19","26-350","IND","@","TOR","L (-3)","0","18:12","3","5",".600","2","3",".667","0","0","","0","1","1","0","0","0","0","2","8","5.2","-8",NA,9.2
"34","33","33","2018-12-21","26-352","IND","@","BRK","W (+8)","0","20:53","1","3",".333","0","1",".000","0","0","","0","2","2","1","0","0","0","2","2","0.8","+1",NA,5.65
"35","34","34","2018-12-23","26-354","IND","","WAS","W (+16)","0","21:02","1","4",".250","0","2",".000","0","0","","1","1","2","0","1","0","2","3","2","-1.6","+9",NA,5.4
"36","35","35","2018-12-26","26-357","IND","@","ATL","W (+8)","0","13:20","1","4",".250","0","2",".000","0","0","","0","1","1","1","0","0","0","0","2","0.6","-7",NA,4.45
"37","36","36","2018-12-28","26-359","IND","","DET","W (+37)","0","22:24","5","8",".625","1","2",".500","1","2",".500","0","3","3","0","0","0","0","1","12","8.5","+25",NA,15.6
"38","37","37","2018-12-31","26-362","IND","","ATL","W (+8)","0","14:58","1","7",".143","1","4",".250","0","0","","0","0","0","2","0","0","1","1","3","-1.5","-4",NA,4.5
"39","38","38","2019-01-04","27-001","IND","@","CHI","W (+3)","0","16:02","2","3",".667","1","2",".500","0","0","","0","1","1","0","0","1","0","1","5","4.3","+11",NA,9.2
"40","39","39","2019-01-06","27-003","IND","@","TOR","L (-16)","0","17:22","1","1","1.000","0","0","","0","0","","0","0","0","3","0","0","2","3","2","0.6","-6",NA,3.75
"41","40","40","2019-01-08","27-005","IND","@","CLE","W (+8)","0","14:34","2","3",".667","1","2",".500","2","2","1.000","0","1","1","2","0","0","1","1","7","6.0","-1",NA,9.7
