"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"1","1","1","2018-10-17","28-052","TOR","","CLE","W (+12)","0","0:44","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","0","0","0.3","-1",NA,1.2
"3","3","2","2018-10-20","28-055","TOR","@","WAS","W (+4)","0","9:03","0","1",".000","0","1",".000","0","0","","0","1","1","0","0","0","1","1","0","-1.8","-5",NA,0.2
"4","4","3","2018-10-22","28-057","TOR","","CHO","W (+21)","0","3:53","1","1","1.000","0","0","","0","0","","0","0","0","2","0","0","0","0","2","3.1","0",NA,4.5
"5","5","4","2018-10-24","28-059","TOR","","MIN","W (+7)","0","12:06","1","4",".250","0","2",".000","0","0","","0","1","1","2","0","0","2","0","2","-0.7","+1",NA,3.7
"6","6","5","2018-10-26","28-061","TOR","","DAL","W (+9)","0","15:22","4","8",".500","1","2",".500","0","0","","0","1","1","1","2","0","1","2","9","6.2","+5",NA,16.45
"7","7","6","2018-10-29","28-064","TOR","@","MIL","L (-15)","0","19:07","2","9",".222","1","5",".200","0","0","","1","3","4","2","1","2","1","3","5","2.7","-7",NA,20.3
"8","8","7","2018-10-30","28-065","TOR","","PHI","W (+17)","0","3:33","0","0","","0","0","","0","0","","0","0","0","1","0","0","0","0","0","0.7","+3",NA,1.25
"11","11","8","2018-11-05","28-071","TOR","@","UTA","W (+13)","0","4:13","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","2","0","-0.5","-9",NA,1.2
"13","13","9","2018-11-10","28-076","TOR","","NYK","W (+16)","0","2:23","1","1","1.000","0","0","","0","0","","0","1","1","0","0","0","1","0","2","1.0","-2",NA,2.2
"14","14","10","2018-11-12","28-078","TOR","","NOP","L (-16)","0","6:42","0","2",".000","0","2",".000","0","0","","0","2","2","1","0","0","1","0","0","-1.1","+1",NA,2.65
"17","17","11","2018-11-17","28-083","TOR","@","CHI","W (+39)","0","21:52","5","9",".556","0","3",".000","0","0","","0","1","1","2","3","1","4","4","10","5.5","+9",NA,21.7
"18","18","12","2018-11-20","28-086","TOR","@","ORL","W (+2)","0","19:33","2","5",".400","2","5",".400","2","2","1.000","1","2","3","2","0","1","0","1","8","8.3","+6",NA,17.1
"19","19","13","2018-11-21","28-087","TOR","@","ATL","W (+16)","0","15:14","1","5",".200","1","2",".500","0","0","","0","2","2","2","0","0","2","1","3","-0.5","-8",NA,5.9
"20","20","14","2018-11-23","28-089","TOR","","WAS","W (+18)","0","1:14","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-4",NA,0
"23","22","15","2018-11-27","28-093","TOR","@","MEM","W (+8)","0","0:05","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-2",NA,0
"27","26","16","2018-12-05","28-101","TOR","","PHI","W (+11)","0","0:53","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","1","0","-0.4","0",NA,0
"30","29","17","2018-12-11","28-107","TOR","@","LAC","W (+24)","0","12:00","0","3",".000","0","0","","0","0","","0","1","1","2","0","0","0","1","0","-0.8","-5",NA,3.7
"31","30","18","2018-12-12","28-108","TOR","@","GSW","W (+20)","0","4:43","0","1",".000","0","0","","0","0","","0","0","0","1","1","0","0","0","0","1.0","-3",NA,4.25
"33","32","19","2018-12-16","28-112","TOR","@","DEN","L (-9)","0","14:39","2","7",".286","0","2",".000","0","0","","1","2","3","3","0","1","1","1","4","2.6","-19",NA,13.35
"34","33","20","2018-12-19","28-115","TOR","","IND","W (+3)","0","7:08","0","1",".000","0","0","","0","0","","1","2","3","1","0","0","0","1","0","0.9","+8",NA,4.85
"35","34","21","2018-12-21","28-117","TOR","","CLE","W (+16)","0","16:19","3","6",".500","1","2",".500","0","0","","0","2","2","3","3","0","1","3","7","7.5","+2",NA,21.15
"36","35","22","2018-12-22","28-118","TOR","@","PHI","L (-25)","0","6:09","0","2",".000","0","1",".000","0","0","","1","1","2","1","0","0","1","0","0","-0.7","-5",NA,2.65
"38","37","23","2018-12-28","28-124","TOR","@","ORL","L (-29)","0","5:54","0","4",".000","0","1",".000","0","0","","0","1","1","0","1","0","0","1","0","-1.9","-7",NA,4.2
"39","38","24","2018-12-30","28-126","TOR","","CHI","W (+6)","0","3:17","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","0","0","0.3","-1",NA,1.2
"41","40","25","2019-01-03","28-130","TOR","@","SAS","L (-18)","0","4:43","1","2",".500","0","0","","1","1","1.000","0","0","0","1","1","0","0","0","3","3.7","+8",NA,7.25
"44","42","26","2019-01-06","28-133","TOR","","IND","W (+16)","0","1:21","0","0","","0","0","","0","0","","0","0","0","1","0","0","0","0","0","0.7","0",NA,1.25
