"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"69","66","24","2019-03-04","24-191","BRK","","DAL","W (+39)","0","26:49","5","11",".455","2","7",".286","6","8",".750","0","5","5","5","1","0","1","2","18","15.7","+25",NA,32.25
"70","67","25","2019-03-06","24-193","BRK","","CLE","W (+6)","0","20:09","5","12",".417","3","5",".600","1","4",".250","1","3","4","1","0","1","0","0","14","9.4","+9",NA,23.05
"71","68","26","2019-03-09","24-196","BRK","@","ATL","W (+2)","0","21:14","1","6",".167","0","2",".000","0","0","","1","4","5","1","1","0","2","0","2","-0.2","+12",NA,10.25
"72","69","27","2019-03-11","24-198","BRK","","DET","W (+28)","0","27:02","6","13",".462","0","2",".000","0","0","","0","5","5","2","1","0","5","0","12","4.2","+17",NA,18.5
"73","70","28","2019-03-13","24-200","BRK","@","OKC","L (-12)","0","18:53","3","10",".300","1","2",".500","1","1","1.000","0","6","6","4","0","0","0","2","8","6.0","0",NA,20.2
"74","71","29","2019-03-16","24-203","BRK","@","UTA","L (-16)","1","26:52","3","12",".250","0","3",".000","0","0","","0","1","1","4","2","0","0","2","6","3.1","-5",NA,18.2
"75","72","30","2019-03-17","24-204","BRK","@","LAC","L (-3)","1","31:49","6","15",".400","0","4",".000","0","1",".000","1","3","4","7","0","0","2","2","12","7.2","-11",NA,23.55
"76","73","31","2019-03-19","24-206","BRK","@","SAC","W (+2)","1","24:10","3","8",".375","0","1",".000","0","0","","3","0","3","6","0","0","0","1","6","7.5","-27",NA,17.1
"77","74","32","2019-03-22","24-209","BRK","@","LAL","W (+5)","0","18:26","0","6",".000","0","3",".000","0","0","","0","3","3","3","1","1","1","3","0","-1.7","-7",NA,12.35
"78","75","33","2019-03-25","24-212","BRK","@","POR","L (-4)","0","24:28","5","8",".625","1","2",".500","5","6",".833","1","2","3","7","1","0","1","2","16","17.4","+9",NA,30.35
"79","76","34","2019-03-28","24-215","BRK","@","PHI","L (-13)","0","28:19","6","14",".429","2","4",".500","4","6",".667","1","3","4","3","1","1","1","0","18","14.2","+2",NA,31.55
"80","77","35","2019-03-30","24-217","BRK","","BOS","W (+14)","0","29:20","5","13",".385","1","4",".250","4","6",".667","0","2","2","1","4","0","1","0","15","11.4","-7",NA,29.65
"81","78","36","2019-04-01","24-219","BRK","","MIL","L (-10)","0","30:27","8","15",".533","4","8",".500","4","6",".667","4","0","4","6","0","0","3","1","24","19.5","+2",NA,33.3
"82","79","37","2019-04-03","24-221","BRK","","TOR","L (-10)","0","26:05","1","9",".111","1","4",".250","0","2",".000","1","1","2","5","1","0","0","3","3","0.6","+1",NA,14.65
"83","80","38","2019-04-06","24-224","BRK","@","MIL","W (+5)","0","25:57","9","12",".750","4","5",".800","2","4",".500","0","2","2","6","0","0","2","2","24","20.4","-1",NA,31.9
"85","81","39","2019-04-07","24-225","BRK","@","IND","W (+12)","0","27:49","7","16",".438","0","3",".000","4","6",".667","2","3","5","2","2","1","0","2","18","14.4","+7",NA,35.5
"86","82","40","2019-04-10","24-228","BRK","","MIA","W (+19)","1","20:07","4","5",".800","1","1","1.000","1","1","1.000","1","2","3","4","0","0","2","2","10","9.4","+15",NA,16.6
