"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"10","10","1","2018-11-03","31-177","PHI","","DET","W (+10)","0","9:30","0","0","","0","0","","0","0","","0","4","4","1","1","0","0","4","0","1.3","0",NA,9.05
"12","12","2","2018-11-07","31-181","PHI","@","IND","W (+6)","0","15:22","1","3",".333","0","2",".000","0","0","","2","3","5","0","0","0","1","1","2","1.2","-8",NA,7
"13","13","3","2018-11-09","31-183","PHI","","CHO","W (+1)","0","15:44","3","4",".750","2","3",".667","0","2",".000","1","4","5","1","0","1","1","1","8","7.5","+5",NA,17.25
"15","15","4","2018-11-12","31-186","PHI","@","MIA","W (+10)","1","23:26","2","3",".667","1","1","1.000","0","0","","1","0","1","3","1","0","2","2","5","4.7","+6",NA,10.95
"16","16","5","2018-11-14","31-188","PHI","@","ORL","L (-5)","1","23:14","6","10",".600","2","4",".500","0","0","","3","1","4","0","1","0","1","2","14","11.0","+2",NA,20.8
"17","17","6","2018-11-16","31-190","PHI","","UTA","W (+6)","1","21:37","1","3",".333","0","1",".000","0","0","","1","4","5","0","0","0","2","3","2","-1.0","+18",NA,6
"18","18","7","2018-11-17","31-191","PHI","@","CHO","W (+3)","0","14:03","0","2",".000","0","2",".000","2","2","1.000","1","4","5","0","0","0","0","1","2","2.1","-3",NA,8
"19","19","8","2018-11-19","31-193","PHI","","PHO","W (+5)","1","31:17","1","4",".250","0","1",".000","0","0","","2","2","4","3","0","0","1","3","2","1.5","-3",NA,9.55
"20","20","9","2018-11-21","31-195","PHI","","NOP","W (+1)","1","30:54","6","7",".857","1","2",".500","0","0","","1","5","6","2","0","0","0","1","13","13.7","+6",NA,22.7
"22","21","10","2018-11-23","31-197","PHI","","CLE","L (-9)","1","31:28","2","5",".400","0","2",".000","0","0","","0","3","3","3","0","0","2","4","4","0.7","-10",NA,9.35
"23","22","11","2018-11-25","31-199","PHI","@","BRK","W (+2)","1","35:12","4","7",".571","2","4",".500","0","0","","0","3","3","5","0","0","0","4","10","9.5","+4",NA,19.85
"24","23","12","2018-11-28","31-202","PHI","","NYK","W (+26)","1","25:31","3","6",".500","2","3",".667","0","0","","1","5","6","4","0","0","3","1","8","6.6","+10",NA,17.2
"25","24","13","2018-11-30","31-204","PHI","","WAS","W (+25)","1","21:36","3","10",".300","1","4",".250","0","2",".000","2","2","4","0","1","1","2","2","7","1.3","+7",NA,15.8
"27","26","14","2018-12-05","31-209","PHI","@","TOR","L (-11)","1","26:14","1","6",".167","1","3",".333","0","0","","4","2","6","2","0","0","0","3","3","2.8","-13",NA,12.7
"28","27","15","2018-12-07","31-211","PHI","@","DET","W (+6)","1","37:03","4","5",".800","2","3",".667","0","0","","1","7","8","2","2","3","0","5","10","14.4","+23",NA,37.1
"29","28","16","2018-12-10","31-214","PHI","","DET","W (+14)","1","27:41","3","7",".429","1","3",".333","0","0","","2","4","6","2","1","1","3","2","7","5.2","+15",NA,19.7
"30","29","17","2018-12-12","31-216","PHI","","BRK","L (-3)","1","32:35","3","7",".429","3","6",".500","0","0","","0","3","3","4","0","0","1","5","9","6.0","-3",NA,16.6
"31","30","18","2018-12-14","31-218","PHI","","IND","L (-12)","1","30:12","0","4",".000","0","3",".000","0","0","","2","3","5","1","0","1","1","4","0","-1.7","0",NA,9.25
"32","31","19","2018-12-16","31-220","PHI","@","CLE","W (+23)","1","29:23","4","10",".400","2","6",".333","1","1","1.000","3","4","7","3","0","2","3","1","11","9.0","+20",NA,26.15
"33","32","20","2018-12-17","31-221","PHI","@","SAS","L (-27)","1","24:17","3","7",".429","2","5",".400","2","2","1.000","1","4","5","4","0","1","1","4","10","9.1","-4",NA,23
"34","33","21","2018-12-19","31-223","PHI","","NYK","W (+22)","1","29:37","2","5",".400","2","3",".667","0","0","","1","7","8","1","0","0","0","5","6","4.8","+22",NA,16.85
"36","35","22","2018-12-25","31-229","PHI","@","BOS","L (-7)","1","39:35","5","11",".455","3","6",".500","2","2","1.000","2","4","6","3","0","0","2","2","15","11.2","-1",NA,23.95
"37","36","23","2018-12-27","31-231","PHI","@","UTA","W (+17)","1","19:19","1","6",".167","0","4",".000","0","0","","0","2","2","2","0","0","1","2","2","-1.6","+17",NA,5.9
"38","37","24","2018-12-30","31-234","PHI","@","POR","L (-34)","1","21:06","2","4",".500","0","2",".000","1","1","1.000","0","5","5","0","2","1","0","1","5","6.8","-17",NA,20
"39","38","25","2019-01-01","31-236","PHI","@","LAC","W (+6)","1","26:40","3","6",".500","1","1","1.000","0","0","","2","2","4","2","1","0","1","4","7","5.8","-6",NA,16.3
"43","41","26","2019-01-08","31-243","PHI","","WAS","W (+17)","1","22:35","1","2",".500","0","0","","0","0","","1","3","4","3","1","0","0","2","2","4.9","+14",NA,13.55
"44","42","27","2019-01-09","31-244","PHI","@","WAS","L (-17)","1","25:34","2","7",".286","1","4",".250","0","0","","0","1","1","3","1","0","0","4","5","2.7","-6",NA,12.95
"45","43","28","2019-01-11","31-246","PHI","","ATL","L (-2)","1","25:42","1","8",".125","1","4",".250","2","2","1.000","1","3","4","1","2","1","0","2","5","4.0","-14",NA,20.05
"46","44","29","2019-01-13","31-248","PHI","@","NYK","W (+3)","1","29:59","2","5",".400","1","2",".500","2","2","1.000","1","1","2","1","1","1","1","4","7","5.1","-2",NA,15.65
"47","45","30","2019-01-15","31-250","PHI","","MIN","W (+42)","1","25:30","5","7",".714","4","6",".667","0","0","","2","3","5","4","0","1","1","3","14","14.7","+16",NA,27
"48","46","31","2019-01-17","31-252","PHI","@","IND","W (+24)","1","32:07","4","9",".444","2","6",".333","0","0","","1","2","3","2","1","0","1","3","10","6.8","+14",NA,18.1
"49","47","32","2019-01-19","31-254","PHI","","OKC","L (-2)","1","33:55","1","4",".250","1","4",".250","1","2",".500","1","6","7","0","1","2","1","4","4","3.5","-2",NA,20.4
"50","48","33","2019-01-21","31-256","PHI","","HOU","W (+28)","1","27:13","4","4","1.000","1","1","1.000","0","0","","1","13","14","3","0","0","1","1","9","13.1","+20",NA,28.55
"51","49","34","2019-01-23","31-258","PHI","","SAS","W (+2)","1","36:01","2","6",".333","2","5",".400","0","0","","1","1","2","1","2","1","2","1","6","4.6","-1",NA,16.65
"53","51","35","2019-01-29","31-264","PHI","@","LAL","W (+16)","1","28:24","3","7",".429","3","7",".429","0","0","","1","3","4","3","2","1","2","1","9","9.3","+27",NA,24.55
"54","52","36","2019-01-31","31-266","PHI","@","GSW","W (+9)","1","21:02","3","6",".500","2","5",".400","0","0","","1","1","2","3","1","0","2","2","8","6.3","-4",NA,15.15
"70","67","37","2019-03-11","31-305","LAC","","BOS","W (+25)","0","9:17","1","2",".500","0","1",".000","0","0","","0","2","2","1","0","0","0","0","2","2.3","+9",NA,5.65
"71","68","38","2019-03-12","31-306","LAC","","POR","L (-21)","0","19:15","2","5",".400","2","4",".500","0","0","","2","3","5","0","1","0","0","2","6","5.8","-4",NA,15
"72","69","39","2019-03-15","31-309","LAC","","CHI","W (+7)","0","12:43","0","2",".000","0","1",".000","0","0","","0","1","1","1","0","0","0","3","0","-1.6","-8",NA,2.45
"73","70","40","2019-03-17","31-311","LAC","","BRK","W (+3)","0","5:34","0","2",".000","0","1",".000","0","0","","0","0","0","0","0","1","0","0","0","-0.7","-9",NA,3
"74","71","41","2019-03-19","31-313","LAC","","IND","W (+6)","0","12:23","1","5",".200","0","3",".000","0","0","","1","0","1","0","0","1","0","2","2","-0.5","+2",NA,6.2
"75","72","42","2019-03-22","31-316","LAC","@","CLE","W (+2)","0","9:38","0","3",".000","0","2",".000","0","0","","0","1","1","0","0","0","1","1","0","-3.2","-8",NA,0.2
"76","73","43","2019-03-24","31-318","LAC","@","NYK","W (+11)","0","11:39","1","3",".333","0","1",".000","0","0","","0","5","5","0","1","0","0","1","2","2.4","+1",NA,11
"77","74","44","2019-03-26","31-320","LAC","@","MIN","W (+11)","0","15:18","3","8",".375","0","3",".000","0","0","","0","6","6","0","1","0","1","2","6","2.6","+3",NA,15.2
"78","75","45","2019-03-28","31-322","LAC","@","MIL","L (-10)","0","17:26","5","7",".714","5","6",".833","0","0","","0","2","2","1","0","0","0","2","15","12.6","-2",NA,18.65
"79","76","46","2019-03-30","31-324","LAC","","CLE","W (+24)","0","25:25","1","3",".333","1","3",".333","1","2",".500","0","8","8","1","0","0","1","5","4","2.0","+11",NA,13.85
"80","77","47","2019-03-31","31-325","LAC","","MEM","W (+17)","0","14:30","1","3",".333","0","2",".000","1","1","1.000","0","4","4","3","0","0","1","2","3","2.8","+7",NA,10.55
"81","78","48","2019-04-03","31-328","LAC","","HOU","L (-32)","0","14:26","2","4",".500","2","3",".667","0","0","","0","1","1","0","0","0","1","2","6","2.5","-12",NA,6.2
"82","79","49","2019-04-05","31-330","LAC","","LAL","L (-5)","0","15:06","1","5",".200","1","2",".500","2","2","1.000","0","3","3","0","0","1","0","2","5","2.7","-15",NA,11.6
"83","80","50","2019-04-07","31-332","LAC","@","GSW","L (-27)","1","31:35","4","11",".364","2","7",".286","1","2",".500","0","7","7","3","0","0","2","4","11","5.1","-18",NA,21.15
"85","81","51","2019-04-10","31-335","LAC","","UTA","W (+6)","0","11:23","1","3",".333","0","1",".000","0","0","","1","0","1","0","0","0","0","1","2","0.6","+1",NA,3.2
