"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"24","23","1","2018-11-28","24-082","PHI","","NYK","W (+26)","0","5:34","1","1","1.000","0","0","","0","0","","0","0","0","0","1","0","1","0","2","1.7","-4",NA,4
"34","33","2","2018-12-19","24-103","PHI","","NYK","W (+22)","0","3:47","1","1","1.000","0","0","","0","0","","0","1","1","1","0","0","0","0","2","2.7","+1",NA,4.45
"35","34","3","2018-12-22","24-106","PHI","","TOR","W (+25)","0","4:14","0","1",".000","0","0","","0","0","","0","0","0","2","0","0","0","1","0","0.3","+2",NA,2.5
"37","36","4","2018-12-27","24-111","PHI","@","UTA","W (+17)","0","1:58","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","0","0","-0.7","-1",NA,0
"38","37","5","2018-12-30","24-114","PHI","@","POR","L (-34)","0","10:14","3","8",".375","0","3",".000","4","4","1.000","2","0","2","1","1","0","0","0","10","8.7","+7",NA,16.65
"40","39","6","2019-01-02","24-117","PHI","@","PHO","W (+5)","0","13:40","3","3","1.000","2","2","1.000","0","0","","0","0","0","1","0","0","0","3","8","6.6","-16",NA,9.25
