"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"37","36","33","2018-12-29","26-305","POR","","GSW","L (-10)","0","13:53","2","4",".500","0","1",".000","0","0","","2","4","6","0","0","0","1","1","4","3.2","-17",NA,10.2
"38","37","34","2018-12-30","26-306","POR","","PHI","W (+34)","0","16:43","3","4",".750","0","0","","3","4",".750","0","8","8","1","0","0","0","2","9","9.3","+24",NA,19.85
"39","38","35","2019-01-01","26-308","POR","@","SAC","W (+5)","0","15:27","0","2",".000","0","0","","0","0","","1","2","3","1","0","0","2","1","0","-1.8","-3",NA,2.85
"40","39","36","2019-01-04","26-311","POR","","OKC","L (-2)","0","17:46","3","6",".500","1","2",".500","0","0","","1","2","3","3","0","1","1","2","7","6.3","-8",NA,16.35
"41","40","37","2019-01-05","26-312","POR","","HOU","W (+9)","0","14:04","1","4",".250","0","1",".000","0","0","","1","5","6","2","0","0","1","2","2","1.4","-6",NA,10.7
"43","41","38","2019-01-07","26-314","POR","","NYK","W (+10)","0","21:36","4","8",".500","1","3",".333","0","0","","1","2","3","4","1","0","2","4","9","6.5","+4",NA,18.6
"44","42","39","2019-01-09","26-316","POR","","CHI","W (+12)","0","18:57","4","4","1.000","0","0","","0","0","","0","6","6","1","1","1","2","4","8","7.4","+11",NA,20.45
"45","43","40","2019-01-11","26-318","POR","","CHO","W (+31)","0","10:38","2","3",".667","0","0","","0","0","","0","1","1","1","0","3","0","4","4","4.2","+9",NA,15.45
"46","44","41","2019-01-13","26-320","POR","@","DEN","L (-3)","0","17:56","3","6",".500","1","3",".333","0","0","","0","2","2","1","0","0","1","2","7","3.5","-12",NA,9.65
"47","45","42","2019-01-14","26-321","POR","@","SAC","L (-8)","0","19:06","4","5",".800","3","4",".750","0","0","","2","5","7","2","1","0","1","0","11","13.4","-4",NA,23.9
"48","46","43","2019-01-16","26-323","POR","","CLE","W (+17)","0","19:40","1","2",".500","0","0","","2","2","1.000","1","6","7","1","0","0","0","1","4","5.8","-9",NA,13.65
"49","47","44","2019-01-18","26-325","POR","","NOP","W (+16)","0","13:42","2","3",".667","1","2",".500","0","0","","1","1","2","1","0","0","0","1","5","5.0","-3",NA,8.65
"50","48","45","2019-01-21","26-328","POR","@","UTA","W (+5)","0","13:20","3","4",".750","2","2","1.000","0","0","","0","2","2","1","1","0","0","1","8","8.3","+11",NA,14.65
"51","49","46","2019-01-22","26-329","POR","@","OKC","L (-9)","0","16:23","3","5",".600","1","3",".333","2","2","1.000","0","1","1","1","0","0","2","2","9","4.9","-9",NA,9.45
"53","51","47","2019-01-26","26-333","POR","","ATL","W (+9)","0","9:23","3","3","1.000","1","1","1.000","2","2","1.000","0","1","1","0","0","0","0","0","9","8.4","-4",NA,10.2
"54","52","48","2019-01-30","26-337","POR","","UTA","W (+27)","1","24:50","6","7",".857","4","5",".800","0","0","","1","5","6","4","0","0","0","2","16","17.7","+23",NA,28.2
