"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"29","28","28","2018-12-15","24-278","OKC","","LAC","W (+6)","1","34:14","8","11",".727","1","3",".333","1","3",".333","1","3","4","1","2","3","2","3","18","15.9","0",NA,37.05
"30","29","29","2018-12-17","24-280","OKC","","CHI","W (+25)","1","29:39","5","9",".556","0","0","","3","4",".750","1","1","2","1","0","0","0","3","13","8.8","+18",NA,16.65
"31","30","30","2018-12-19","24-282","OKC","@","SAC","W (+19)","1","36:35","9","11",".818","2","2","1.000","2","6",".333","1","1","2","1","0","1","1","3","22","16.5","+7",NA,27.65
"32","31","31","2018-12-22","24-285","OKC","@","UTA","W (+1)","1","39:26","6","11",".545","1","3",".333","2","4",".500","0","7","7","0","1","2","1","2","15","11.6","+10",NA,31.4
"33","32","32","2018-12-23","24-286","OKC","","MIN","L (-2)","1","33:17","6","10",".600","1","5",".200","1","1","1.000","1","6","7","0","0","2","0","3","14","12.1","+4",NA,28.4
"34","33","33","2018-12-25","24-288","OKC","@","HOU","L (-4)","1","30:20","7","13",".538","1","3",".333","0","0","","4","5","9","0","2","3","1","3","15","14.9","-2",NA,39.8
"35","34","34","2018-12-28","24-291","OKC","@","PHO","W (+16)","1","37:51","6","12",".500","0","1",".000","0","0","","2","6","8","1","3","2","2","1","12","11.9","+12",NA,35.85
"36","35","35","2018-12-30","24-293","OKC","@","DAL","L (-2)","1","34:41","4","8",".500","0","1",".000","2","2","1.000","0","2","2","0","2","0","0","2","10","7.8","-9",NA,18.4
"37","36","36","2018-12-31","24-294","OKC","","DAL","W (+20)","1","27:50","6","11",".545","1","4",".250","3","3","1.000","0","4","4","0","3","1","0","1","16","15.2","+16",NA,32.8
"38","37","37","2019-01-02","24-296","OKC","@","LAL","W (+7)","1","35:58","5","10",".500","1","4",".250","2","2","1.000","0","7","7","0","0","0","0","3","13","8.9","+4",NA,21.4
"39","38","38","2019-01-04","24-298","OKC","@","POR","W (+2)","1","27:38","3","7",".429","0","2",".000","2","2","1.000","2","5","7","0","0","1","1","2","8","6.1","-10",NA,18.4
"40","39","39","2019-01-06","24-300","OKC","","WAS","L (-18)","1","32:45","7","11",".636","2","2","1.000","1","1","1.000","2","0","2","1","1","0","1","2","17","13.4","-6",NA,22.65
"41","40","40","2019-01-08","24-302","OKC","","MIN","L (-2)","1","33:57","1","4",".250","0","2",".000","5","6",".833","0","3","3","0","1","2","1","4","7","4.9","+6",NA,18.6
"43","41","41","2019-01-10","24-304","OKC","@","SAS","L (-7)","1","43:54","10","20",".500","1","5",".200","4","6",".667","5","7","12","1","0","3","3","6","25","17.2","-11",NA,46.65
"44","42","42","2019-01-12","24-306","OKC","","SAS","W (+10)","1","30:28","4","7",".571","2","4",".500","2","2","1.000","0","4","4","3","0","2","0","2","12","12.6","+1",NA,26.55
"45","43","43","2019-01-15","24-309","OKC","@","ATL","L (-16)","1","40:07","9","14",".643","0","4",".000","3","5",".600","1","4","5","0","3","2","0","4","21","18.7","-9",NA,42
"46","44","44","2019-01-17","24-311","OKC","","LAL","L (-10)","1","38:59","5","13",".385","2","6",".333","2","2","1.000","1","2","3","2","0","3","1","3","14","9.5","-3",NA,28.1
"47","45","45","2019-01-19","24-313","OKC","@","PHI","W (+2)","1","34:00","2","6",".333","0","3",".000","6","6","1.000","0","9","9","1","2","2","0","5","10","11.4","+25",NA,34.05
"48","46","46","2019-01-21","24-315","OKC","@","NYK","W (+18)","1","33:53","6","9",".667","1","2",".500","3","5",".600","0","6","6","2","0","2","2","4","16","12.3","+15",NA,29.7
"49","47","47","2019-01-22","24-316","OKC","","POR","W (+9)","1","33:10","4","8",".500","2","2","1.000","1","2",".500","0","5","5","0","1","2","0","3","11","9.3","+1",NA,26
"50","48","48","2019-01-24","24-318","OKC","","NOP","W (+6)","1","34:39","6","15",".400","2","4",".500","0","0","","0","3","3","1","2","0","0","3","14","8.3","+11",NA,24.85
"51","49","49","2019-01-27","24-321","OKC","","MIL","W (+6)","1","33:27","5","10",".500","1","3",".333","5","8",".625","0","2","2","4","0","5","0","3","16","15.5","-1",NA,38.4
"52","50","50","2019-01-29","24-323","OKC","@","ORL","W (+9)","1","42:12","8","17",".471","2","4",".500","0","0","","1","6","7","1","3","0","1","1","18","14.1","+3",NA,35.65
"53","51","51","2019-02-01","24-326","OKC","@","MIA","W (+16)","1","29:11","3","10",".300","1","2",".500","1","1","1.000","4","3","7","1","1","0","1","2","8","5.8","+22",NA,19.65
"54","52","52","2019-02-03","24-328","OKC","@","BOS","L (-5)","1","32:48","5","8",".625","2","2","1.000","3","5",".600","1","2","3","0","1","1","0","0","15","13.6","-10",NA,24.6
"55","53","53","2019-02-05","24-330","OKC","","ORL","W (+10)","1","34:35","7","9",".778","1","3",".333","4","7",".571","2","9","11","0","1","1","1","2","19","18.3","+18",NA,37.2
"56","54","54","2019-02-07","24-332","OKC","","MEM","W (+22)","1","30:19","8","11",".727","3","4",".750","1","2",".500","1","2","3","0","0","1","0","4","20","15.5","+36",NA,26.6
"57","55","55","2019-02-09","24-334","OKC","@","HOU","W (+5)","1","35:17","3","9",".333","1","3",".333","1","2",".500","2","6","8","1","2","2","3","2","8","6.0","+6",NA,27.85
"60","58","56","2019-02-22","24-347","OKC","","UTA","W (+1)","1","40:54","6","10",".600","3","4",".750","3","3","1.000","0","4","4","1","2","3","0","5","18","17.4","0",NA,39.05
"61","59","57","2019-02-23","24-348","OKC","","SAC","L (-3)","1","27:48","2","9",".222","2","5",".400","2","2","1.000","2","6","8","0","0","0","0","2","8","4.9","-3",NA,17.6
"62","60","58","2019-02-26","24-351","OKC","@","DEN","L (-9)","1","34:03","9","12",".750","2","3",".667","1","1","1.000","1","4","5","3","0","2","0","4","21","20.0","-24",NA,36.75
"64","61","59","2019-02-28","24-353","OKC","","PHI","L (-4)","1","37:02","10","17",".588","2","5",".400","1","2",".500","0","6","6","0","0","1","0","0","23","17.2","-7",NA,33.2
"65","62","60","2019-03-02","24-355","OKC","@","SAS","L (-14)","1","30:33","5","14",".357","2","8",".250","0","0","","1","5","6","1","0","0","0","2","12","6.3","-16",NA,20.45
"66","63","61","2019-03-03","24-356","OKC","","MEM","W (+4)","1","37:29","3","11",".273","0","2",".000","7","8",".875","4","3","7","5","0","1","2","3","13","10.8","0",NA,28.65
"67","64","62","2019-03-05","24-358","OKC","@","MIN","L (-11)","1","33:38","3","9",".333","3","5",".600","1","2",".500","2","1","3","1","0","1","1","4","10","5.0","-4",NA,16.85
"68","65","63","2019-03-07","24-360","OKC","@","POR","W (+8)","1","25:54","6","9",".667","1","2",".500","1","1","1.000","3","3","6","0","1","1","0","5","14","12.8","+11",NA,27.2
"69","66","64","2019-03-08","24-361","OKC","@","LAC","L (-8)","1","30:05","5","9",".556","0","3",".000","2","3",".667","1","3","4","1","0","0","0","4","12","8.0","-16",NA,18.05
"70","67","65","2019-03-11","24-364","OKC","@","UTA","W (+9)","1","35:25","4","11",".364","1","4",".250","3","4",".750","1","4","5","2","2","0","0","4","12","9.2","+20",NA,26.5
"71","68","66","2019-03-13","25-001","OKC","","BRK","W (+12)","1","28:21","5","14",".357","2","6",".333","3","4",".750","2","5","7","0","0","1","0","1","15","10.0","+9",NA,26.4
"72","69","67","2019-03-14","25-002","OKC","@","IND","L (-2)","1","30:52","1","4",".250","0","0","","1","2",".500","1","1","2","1","2","2","2","4","3","1.7","-6",NA,16.65
"73","70","68","2019-03-16","25-004","OKC","","GSW","L (-22)","1","24:29","4","11",".364","3","6",".500","0","0","","2","4","6","1","0","0","2","1","11","5.8","-22",NA,17.45
"74","71","69","2019-03-18","25-006","OKC","","MIA","L (-9)","1","40:42","10","16",".625","1","2",".500","6","7",".857","3","7","10","1","0","3","0","1","27","26.0","+9",NA,49.25
"75","72","70","2019-03-20","25-008","OKC","","TOR","L (-9)","1","40:24","3","14",".214","0","3",".000","3","4",".750","6","8","14","2","0","1","2","1","9","6.3","-5",NA,29.3
"76","73","71","2019-03-22","25-010","OKC","@","TOR","W (+7)","1","36:29","7","14",".500","5","8",".625","0","0","","1","2","3","2","0","0","2","6","19","10.3","-2",NA,23.1
"77","74","72","2019-03-25","25-013","OKC","@","MEM","L (-12)","1","24:12","3","8",".375","1","3",".333","0","0","","0","2","2","0","0","0","2","5","7","-0.8","-29",NA,7.4
"78","75","73","2019-03-27","25-015","OKC","","IND","W (+8)","1","36:42","7","16",".438","5","8",".625","0","0","","1","6","7","4","1","3","1","3","19","16.8","+11",NA,43.4
"79","76","74","2019-03-29","25-017","OKC","","DEN","L (-10)","1","32:20","3","8",".375","2","4",".500","2","2","1.000","0","2","2","0","0","2","1","3","10","5.4","-4",NA,17.4
"80","77","75","2019-03-31","25-019","OKC","","DAL","L (-3)","1","32:45","6","16",".375","2","8",".250","0","0","","0","3","3","0","1","1","2","3","14","4.6","-8",NA,21.6
"81","78","76","2019-04-02","25-021","OKC","","LAL","W (+16)","1","35:01","8","15",".533","4","10",".400","2","3",".667","1","4","5","1","1","0","0","1","22","17.5","+28",NA,32.25
"82","79","77","2019-04-05","25-024","OKC","","DET","W (+13)","1","34:05","8","16",".500","3","8",".375","0","2",".000","0","7","7","0","0","0","1","3","19","10.1","+3",NA,26.4
"83","80","78","2019-04-07","25-026","OKC","@","MIN","W (+6)","1","29:58","5","7",".714","2","3",".667","3","4",".750","3","2","5","0","0","2","1","2","15","14.0","0",NA,26
"85","81","79","2019-04-09","25-028","OKC","","HOU","W (+1)","1","35:55","3","10",".300","2","6",".333","2","2","1.000","2","3","5","1","1","1","1","2","10","7.1","-6",NA,22.25
"86","82","80","2019-04-10","25-029","OKC","@","MIL","W (+11)","1","43:16","11","20",".550","4","8",".500","2","2","1.000","2","3","5","1","0","0","0","1","28","21.0","+11",NA,35.25
