"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"22","21","1","2018-11-28","23-266","WAS","@","NOP","L (-21)","0","3:34","1","1","1.000","0","0","","0","1",".000","0","0","0","1","1","0","0","0","2","3.0","-4",NA,6.25
"23","22","2","2018-11-30","23-268","WAS","@","PHI","L (-25)","0","14:42","3","6",".500","0","0","","2","2","1.000","2","4","6","0","1","1","0","2","8","8.5","+4",NA,21.2
"43","41","3","2019-01-08","23-307","WAS","@","PHI","L (-17)","0","11:15","3","4",".750","0","0","","1","3",".333","0","1","1","0","1","0","0","0","7","5.9","+9",NA,11.2
"44","42","4","2019-01-09","23-308","WAS","","PHI","W (+17)","0","2:35","1","2",".500","0","0","","0","0","","0","0","0","1","0","0","0","0","2","1.7","-4",NA,3.25
"83","80","5","2019-04-05","24-029","WAS","","SAS","L (-17)","0","14:01","1","2",".500","0","0","","2","2","1.000","1","4","5","1","0","2","0","3","4","5.8","0",NA,17.25
"85","81","6","2019-04-07","24-031","WAS","@","NYK","L (-3)","0","18:14","3","7",".429","0","1",".000","4","6",".667","0","3","3","0","1","2","0","2","10","8.0","-8",NA,22.6
"86","82","7","2019-04-09","24-033","WAS","","BOS","L (-6)","0","30:10","7","10",".700","0","1",".000","0","0","","3","2","5","3","0","1","2","4","14","11.7","-6",NA,24.75
