"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"56","54","36","2019-02-03","24-080","LAC","@","TOR","L (-18)","0","7:46","0","1",".000","0","1",".000","2","2","1.000","0","2","2","0","1","0","1","0","2","1.9","+2",NA,6.4
"57","55","37","2019-02-05","24-082","LAC","@","CHO","W (+2)","0","13:34","0","1",".000","0","0","","0","0","","0","2","2","2","1","1","0","2","0","2.2","+13",NA,10.9
"58","56","38","2019-02-07","24-084","LAC","@","IND","L (-24)","1","29:19","2","6",".333","0","2",".000","1","2",".500","1","2","3","2","5","0","2","1","5","6.5","-7",NA,24.1
"59","57","39","2019-02-09","24-086","LAC","@","BOS","W (+11)","0","0:32","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-5",NA,0
"60","58","40","2019-02-11","24-088","LAC","@","MIN","L (-10)","0","0:04","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA,0
"61","59","41","2019-02-13","24-090","LAC","","PHO","W (+27)","0","12:24","0","1",".000","0","0","","0","0","","1","1","2","0","0","0","2","4","0","-3.3","+5",NA,0.4
"62","60","42","2019-02-22","24-099","LAC","@","MEM","W (+6)","0","0:56","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-5",NA,0
"64","61","43","2019-02-24","24-101","LAC","@","DEN","L (-27)","0","4:52","0","2",".000","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-1.4","-5",NA,0
"65","62","44","2019-02-25","24-102","LAC","","DAL","W (+9)","0","0:39","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-2",NA,0
"66","63","45","2019-02-27","24-104","LAC","@","UTA","L (-6)","0","1:06","0","0","","0","0","","0","0","","0","0","0","0","1","0","0","0","0","1.0","+2",NA,3
"67","64","46","2019-03-01","24-106","LAC","@","SAC","W (+7)","0","0:16","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-1",NA,0
"68","65","47","2019-03-03","24-108","LAC","","NYK","W (+21)","0","4:40","0","0","","0","0","","0","0","","0","1","1","1","0","1","0","0","0","1.7","0",NA,5.45
"69","66","48","2019-03-04","24-109","LAC","@","LAL","W (+8)","0","0:21","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA,0
"70","67","49","2019-03-08","24-113","LAC","","OKC","W (+8)","0","3:23","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","1","0","-1.1","+2",NA,0
"71","68","50","2019-03-11","24-116","LAC","","BOS","W (+25)","0","4:46","1","1","1.000","1","1","1.000","2","3",".667","0","1","1","0","0","0","0","0","5","4.6","0",NA,6.2
"72","69","51","2019-03-12","24-117","LAC","","POR","L (-21)","0","2:29","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-0.7","-3",NA,0
"73","70","52","2019-03-15","24-120","LAC","","CHI","W (+7)","0","0:30","0","2",".000","0","0","","0","0","","1","0","1","0","0","0","0","0","0","-0.7","+3",NA,1.2
"74","71","53","2019-03-17","24-122","LAC","","BRK","W (+3)","0","1:08","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-1",NA,0
"75","72","54","2019-03-19","24-124","LAC","","IND","W (+6)","0","0:30","0","0","","0","0","","0","0","","0","0","0","0","1","0","0","0","0","1.0","-1",NA,3
"76","73","55","2019-03-22","24-127","LAC","@","CLE","W (+2)","0","0:29","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-5",NA,0
"77","74","56","2019-03-24","24-129","LAC","@","NYK","W (+11)","0","0:48","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-3",NA,0
"78","75","57","2019-03-26","24-131","LAC","@","MIN","W (+11)","0","0:56","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA,0
"79","76","58","2019-03-28","24-133","LAC","@","MIL","L (-10)","0","5:42","0","0","","0","0","","3","4",".750","0","1","1","1","1","0","0","1","3","4.2","+9",NA,8.45
"80","77","59","2019-03-30","24-135","LAC","","CLE","W (+24)","0","3:44","0","0","","0","0","","0","0","","0","2","2","0","0","1","0","0","0","1.3","+3",NA,5.4
"81","78","60","2019-03-31","24-136","LAC","","MEM","W (+17)","0","1:26","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","+3",NA,0
"82","79","61","2019-04-03","24-139","LAC","","HOU","L (-32)","0","3:51","0","0","","0","0","","0","0","","0","1","1","1","0","0","1","0","0","0.0","-3",NA,1.45
"83","80","62","2019-04-05","24-141","LAC","","LAL","L (-5)","0","4:49","1","1","1.000","0","0","","0","0","","0","0","0","0","0","2","0","0","2","3.1","-9",NA,8
"85","81","63","2019-04-07","24-143","LAC","@","GSW","L (-27)","0","12:59","0","0","","0","0","","2","2","1.000","0","0","0","1","0","0","1","2","2","0.9","+1",NA,2.25
"86","82","64","2019-04-10","24-146","LAC","","UTA","W (+6)","0","7:56","0","0","","0","0","","2","2","1.000","0","1","1","0","0","0","0","1","2","1.9","-1",NA,3.2
