"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"5","5","1","2018-10-26","22-331","DAL","@","TOR","L (-9)","0","0:52","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","+3",NA,0
"47","45","2","2019-01-19","23-051","DAL","@","IND","L (-12)","0","2:59","1","1","1.000","0","0","","0","0","","0","0","0","0","1","0","0","0","2","2.7","+2",NA,5
"54","52","3","2019-02-02","23-065","DAL","@","CLE","W (+13)","0","1:29","0","0","","0","0","","0","0","","0","0","0","0","0","0","1","0","0","-1.0","-2",NA,-1
"56","54","4","2019-02-08","23-071","DAL","","MIL","L (-15)","0","3:07","1","1","1.000","0","0","","0","0","","0","0","0","0","0","0","0","0","2","1.7","0",NA,2
"76","73","5","2019-03-23","23-114","DAL","@","GSW","W (+35)","0","4:41","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","0","1","0","-1.1","-5",NA,0
"80","77","6","2019-04-01","23-123","DAL","","PHI","W (+20)","0","23:11","1","8",".125","0","1",".000","0","0","","1","2","3","4","0","0","2","4","2","-2.7","+5",NA,8.6
"82","79","7","2019-04-05","23-127","DAL","","MEM","L (-10)","0","21:03","4","9",".444","3","6",".500","0","0","","1","1","2","1","0","0","2","1","11","5.6","-15",NA,12.65
"83","80","8","2019-04-07","23-129","DAL","@","MEM","W (+2)","0","32:28","3","7",".429","2","4",".500","4","7",".571","0","7","7","2","0","0","1","2","12","8.8","+6",NA,21.9
