"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"1",1,1,"2019-01-21","26-051","WAS","","DET","W (+14)","0","1:02","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA,0
"5",5,2,"2019-01-29","26-059","WAS","@","CLE","L (-3)","0","12:00","5","8",".625","1","2",".500","0","0","","1","0","1","4","3","1","0","2","11","13.8","+16",NA,29.2
"6",6,3,"2019-01-30","26-060","WAS","","IND","W (+18)","0","2:53","0","0","","0","0","","0","0","","0","1","1","0","0","0","1","0","0","-0.7","-5",NA,0.2
