"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"52","50","1","2019-01-30","23-090","CHO","@","BOS","L (-32)","0","7:45","1","3",".333","0","0","","0","0","","0","0","0","1","0","0","0","1","2","0.6","-3",NA,3.25
