"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"3","3","1","2018-10-20","20-003","IND","","BRK","W (+20)","0","2:51","0","2",".000","0","0","","0","0","","0","1","1","0","0","1","1","0","0","-1.4","-6",NA,3.2
"19","19","2","2018-11-23","20-037","IND","","SAS","L (-11)","0","1:14","0","1",".000","0","0","","0","0","","1","0","1","1","0","0","0","0","0","0.7","+2",NA,2.45
"20","20","3","2018-11-26","20-040","IND","@","UTA","W (+33)","0","2:04","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","0","0","0.3","+2",NA,1.2
