"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"3",3,1,"2019-02-27","27-049","HOU","@","CHO","W (+5)","0","1:18","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-0.7","-8",NA,0
"7",7,2,"2019-03-08","27-058","HOU","","PHI","W (+16)","0","3:48","1","3",".333","0","2",".000","0","1",".000","0","4","4","0","0","0","1","1","2","-0.3","-4",NA,5.8
