"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"33","32","32","2018-12-19","19-247","CHI","","BRK","L (-3)","1","23:44","4","10",".400","0","1",".000","1","2",".500","2","3","5","2","1","1","0","4","9","7.0","+3",NA,23.5
"34","33","33","2018-12-21","19-249","CHI","","ORL","W (+10)","1","24:44","5","8",".625","0","0","","0","0","","2","6","8","0","0","0","0","5","10","7.6","-4",NA,19.6
"35","34","34","2018-12-23","19-251","CHI","@","CLE","W (+20)","1","19:08","2","7",".286","0","0","","1","2",".500","2","5","7","2","0","0","1","4","5","2.2","+3",NA,14.9
"36","35","35","2018-12-26","19-254","CHI","","MIN","L (-25)","1","23:01","6","11",".545","0","0","","0","0","","5","4","9","1","0","2","2","4","12","9.9","-11",NA,28.05
"37","36","36","2018-12-28","19-256","CHI","@","WAS","W (+9)","1","32:42","8","10",".800","0","0","","1","1","1.000","2","11","13","2","1","3","2","5","17","18.4","-2",NA,45.1
"38","37","37","2018-12-30","19-258","CHI","@","TOR","L (-6)","1","33:07","6","10",".600","0","1",".000","4","4","1.000","4","7","11","1","0","0","3","0","16","14.0","+9",NA,27.45
"39","38","38","2019-01-02","19-261","CHI","","ORL","L (-28)","1","13:28","0","5",".000","0","0","","0","0","","0","1","1","0","0","0","1","3","0","-5.4","-21",NA,0.2
"40","39","39","2019-01-04","19-263","CHI","","IND","L (-3)","1","42:30","6","9",".667","0","1",".000","3","4",".750","4","4","8","3","3","1","0","1","15","20.1","+7",NA,40.35
"41","40","40","2019-01-06","19-265","CHI","","BRK","L (-17)","1","22:35","2","5",".400","0","1",".000","2","2","1.000","1","7","8","1","1","1","1","4","6","5.9","-6",NA,21.85
"43","41","41","2019-01-09","19-268","CHI","@","POR","L (-12)","1","28:34","7","9",".778","1","1","1.000","7","7","1.000","2","4","6","1","0","0","0","2","22","21.0","-13",NA,30.45
"44","42","42","2019-01-11","19-270","CHI","@","GSW","L (-37)","1","17:16","2","5",".400","0","0","","0","0","","2","3","5","1","1","0","2","4","4","1.7","-40",NA,12.25
"45","43","43","2019-01-12","19-271","CHI","@","UTA","L (-8)","1","29:50","3","9",".333","0","1",".000","1","2",".500","3","6","9","2","1","1","0","4","7","6.9","-16",NA,26.3
"46","44","44","2019-01-15","19-274","CHI","@","LAL","L (-7)","1","28:21","3","9",".333","0","1",".000","0","0","","2","8","10","2","1","1","3","3","6","3.6","-13",NA,23.5
