"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"1","1","1","2018-10-17","21-286","CLE","@","TOR","L (-12)","0","14:24","2","2","1.000","0","0","","1","2",".500","0","3","3","2","0","0","0","2","5","5.5","+11",NA,11.1
"2","2","2","2018-10-19","21-288","CLE","@","MIN","L (-8)","0","10:51","2","3",".667","0","0","","3","4",".750","1","0","1","2","1","0","0","1","7","8.0","-7",NA,13.7
"3","3","3","2018-10-21","21-290","CLE","","ATL","L (-22)","0","3:25","2","4",".500","0","0","","0","0","","2","1","3","0","0","0","2","1","4","1.3","-4",NA,5.6
"4","4","4","2018-10-24","21-293","CLE","","BRK","L (-16)","0","4:02","0","0","","0","0","","0","0","","0","2","2","0","0","0","1","0","0","-0.4","+7",NA,1.4
"6","6","5","2018-10-27","21-296","CLE","","IND","L (-12)","0","3:28","0","0","","0","0","","1","2",".500","1","0","1","0","0","0","0","1","1","0.9","+3",NA,2.2
"7","7","6","2018-10-30","21-299","CLE","","ATL","W (+22)","0","2:28","1","2",".500","0","0","","2","2","1.000","1","0","1","0","0","0","0","0","4","3.7","-3",NA,5.2
"8","8","7","2018-11-01","21-301","CLE","","DEN","L (-19)","0","4:46","1","3",".333","0","0","","1","2",".500","1","1","2","0","0","0","0","1","3","1.5","+7",NA,5.4
"9","9","8","2018-11-03","21-303","CLE","@","CHO","L (-32)","0","4:23","1","2",".500","0","0","","0","0","","0","2","2","0","0","0","0","1","2","1.2","-3",NA,4.4
"11","11","9","2018-11-07","21-307","CLE","","OKC","L (-9)","0","16:44","3","5",".600","0","0","","4","4","1.000","3","6","9","0","0","0","3","3","10","7.4","+9",NA,17.8
"12","12","10","2018-11-10","21-310","CLE","@","CHI","L (-1)","0","14:03","2","4",".500","0","0","","0","0","","2","2","4","0","0","1","4","1","4","0.3","-13",NA,7.8
"13","13","11","2018-11-13","21-313","CLE","","CHO","W (+24)","0","6:11","0","1",".000","0","0","","0","0","","0","3","3","0","0","0","3","0","0","-2.8","-1",NA,0.6
"14","14","12","2018-11-14","21-314","CLE","@","WAS","L (-24)","0","15:04","1","1","1.000","0","0","","0","2",".000","1","2","3","1","0","0","0","5","2","0.9","-10",NA,6.85
"15","15","13","2018-11-19","21-319","CLE","@","DET","L (-11)","0","17:37","5","7",".714","0","0","","2","2","1.000","2","4","6","0","0","0","1","2","12","9.9","+8",NA,18.2
"17","17","14","2018-11-23","21-323","CLE","@","PHI","W (+9)","0","0:34","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","+2",NA,0
"19","19","15","2018-11-26","21-326","CLE","","MIN","L (-7)","0","4:36","0","1",".000","0","0","","0","0","","1","1","2","0","0","0","0","0","0","0.3","-8",NA,2.4
"20","20","16","2018-11-28","21-328","CLE","@","OKC","L (-17)","0","13:02","0","4",".000","0","0","","0","2",".000","2","3","5","1","0","1","2","1","0","-2.3","-15",NA,8.25
"22","21","17","2018-11-30","21-330","CLE","@","BOS","L (-33)","0","19:58","2","5",".400","0","0","","1","2",".500","1","1","2","0","0","0","1","2","5","1.1","-7",NA,6.4
"26","25","18","2018-12-07","21-337","CLE","","SAC","L (-19)","0","4:38","1","2",".500","0","0","","0","0","","1","2","3","0","0","0","0","0","2","2.3","+2",NA,5.6
"31","30","19","2018-12-16","21-346","CLE","","PHI","L (-23)","1","17:00","3","4",".750","0","0","","1","2",".500","0","2","2","1","1","0","1","2","7","5.5","-16",NA,12.65
"32","31","20","2018-12-18","21-348","CLE","@","IND","W (+1)","0","13:53","1","3",".333","0","0","","0","0","","1","3","4","2","0","1","1","0","2","3.0","+16",NA,11.3
"33","32","21","2018-12-19","21-349","CLE","@","CHO","L (-11)","0","15:30","3","4",".750","0","0","","1","3",".333","0","4","4","0","0","2","0","1","7","6.8","-7",NA,17.8
"34","33","22","2018-12-21","21-351","CLE","@","TOR","L (-16)","0","17:49","5","10",".500","0","0","","1","2",".500","3","3","6","1","0","0","1","4","11","6.7","-3",NA,18.45
"35","34","23","2018-12-23","21-353","CLE","","CHI","L (-20)","0","12:46","0","3",".000","0","0","","0","0","","1","1","2","1","0","2","0","2","0","0.2","-7",NA,9.65
"36","35","24","2018-12-26","21-356","CLE","@","MEM","L (-8)","1","21:33","2","8",".250","0","0","","2","2","1.000","4","7","11","2","0","0","1","2","6","5.7","+1",NA,20.7
"43","41","25","2019-01-08","22-004","CLE","","IND","L (-8)","0","13:07","0","1",".000","0","0","","6","6","1.000","4","2","6","0","0","0","0","0","6","8.7","-4",NA,13.2
"44","42","26","2019-01-09","22-005","CLE","@","NOP","L (-16)","0","20:13","5","9",".556","0","0","","0","0","","1","3","4","2","0","1","0","4","10","7.8","+12",NA,20.3
"45","43","27","2019-01-11","22-007","CLE","@","HOU","L (-28)","0","23:44","6","8",".750","0","0","","6","6","1.000","3","5","8","0","2","0","0","1","18","20.0","-7",NA,33.6
"46","44","28","2019-01-13","22-009","CLE","@","LAL","W (+6)","0","10:26","0","1",".000","0","0","","0","0","","1","3","4","1","0","0","0","2","0","0.8","-7",NA,6.05
"47","45","29","2019-01-16","22-012","CLE","@","POR","L (-17)","0","26:32","5","8",".625","0","0","","6","7",".857","3","5","8","1","0","2","0","2","16","16.9","+3",NA,32.85
"48","46","30","2019-01-18","22-014","CLE","@","UTA","L (-16)","1","34:24","7","12",".583","0","0","","1","2",".500","2","8","10","0","1","1","0","3","15","13.3","-5",NA,33
"49","47","31","2019-01-19","22-015","CLE","@","DEN","L (-22)","1","30:46","9","12",".750","0","0","","5","6",".833","0","6","6","0","0","0","0","2","23","18.8","-16",NA,30.2
"50","48","32","2019-01-21","22-017","CLE","","CHI","L (-16)","1","28:22","4","7",".571","0","0","","5","6",".833","1","8","9","2","1","1","1","5","13","12.5","-7",NA,31.3
"51","49","33","2019-01-23","22-019","CLE","@","BOS","L (-20)","1","32:34","9","17",".529","0","0","","1","3",".333","6","2","8","0","0","0","5","2","19","8.9","-22",NA,23.6
"52","50","34","2019-01-25","22-021","CLE","","MIA","L (-6)","1","26:56","4","7",".571","0","0","","3","4",".750","2","7","9","1","1","1","1","3","11","11.0","+7",NA,28.05
"53","51","35","2019-01-27","22-023","CLE","@","CHI","W (+3)","1","35:47","4","11",".364","0","0","","0","0","","3","11","14","3","1","1","0","3","8","9.9","+2",NA,34.55
"54","52","36","2019-01-29","22-025","CLE","","WAS","W (+3)","1","23:29","6","10",".600","0","0","","0","0","","3","9","12","1","0","0","2","1","12","10.5","-4",NA,25.65
"55","53","37","2019-02-02","22-029","CLE","","DAL","L (-13)","1","20:04","4","9",".444","0","0","","0","0","","3","3","6","0","1","0","2","4","8","3.7","-3",NA,16.2
"56","54","38","2019-02-05","22-032","CLE","","BOS","L (-7)","1","22:44","3","7",".429","0","0","","2","2","1.000","3","9","12","1","0","0","0","2","8","9.0","+10",NA,23.65
