"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"25","24","21","2018-12-06","31-362","BOS","","NYK","W (+28)","0","1:45","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-1",NA,0
"28","27","22","2018-12-12","32-003","BOS","@","WAS","W (+5)","1","16:02","1","1","1.000","1","1","1.000","0","0","","2","3","5","2","0","0","2","1","3","4.0","+8",NA,9.5
"29","28","23","2018-12-14","32-005","BOS","","ATL","W (+21)","1","13:49","2","4",".500","0","1",".000","1","2",".500","1","2","3","2","0","0","1","1","5","3.9","+19",NA,10.1
"30","29","24","2018-12-15","32-006","BOS","@","DET","L (-9)","1","18:22","4","6",".667","0","0","","2","2","1.000","2","2","4","0","0","0","1","1","10","8.0","-10",NA,13.8
"31","30","25","2018-12-19","32-010","BOS","","PHO","L (-8)","1","2:04","2","2","1.000","0","0","","0","0","","0","1","1","0","0","0","0","0","4","3.7","+9",NA,5.2
"46","44","26","2019-01-16","32-038","BOS","","TOR","W (+9)","0","14:08","4","5",".800","1","1","1.000","0","0","","4","1","5","2","0","0","1","2","9","9.8","+7",NA,16.5
"47","45","27","2019-01-18","32-040","BOS","","MEM","W (+6)","0","22:47","2","6",".333","0","1",".000","2","2","1.000","7","5","12","1","0","3","2","4","6","8.2","+21",NA,28.65
"48","46","28","2019-01-19","32-041","BOS","@","ATL","W (+8)","0","15:58","3","4",".750","0","1",".000","0","0","","2","1","3","0","0","1","1","3","6","4.6","+9",NA,11.6
"49","47","29","2019-01-21","32-043","BOS","","MIA","W (+8)","0","14:48","1","4",".250","0","1",".000","2","2","1.000","1","1","2","1","0","2","2","3","4","1.5","-22",NA,11.65
"50","48","30","2019-01-23","32-045","BOS","","CLE","W (+20)","1","22:21","1","4",".250","0","0","","0","0","","2","6","8","1","0","0","0","4","2","1.9","+14",NA,12.85
"51","49","31","2019-01-26","32-048","BOS","","GSW","L (-4)","0","9:40","1","2",".500","0","0","","0","0","","0","1","1","1","1","0","1","3","2","0.8","-11",NA,6.45
"52","50","32","2019-01-28","32-050","BOS","","BRK","W (+8)","0","21:23","6","11",".545","2","5",".400","2","2","1.000","4","2","6","1","0","3","2","5","16","12.9","+14",NA,31.45
"53","51","33","2019-01-30","32-052","BOS","","CHO","W (+32)","0","8:57","1","2",".500","0","0","","0","0","","0","1","1","1","0","0","0","0","2","2.0","-2",NA,4.45
"54","52","34","2019-02-01","32-054","BOS","@","NYK","W (+14)","0","21:16","3","6",".500","1","2",".500","2","4",".500","1","2","3","0","1","2","1","4","9","6.3","+1",NA,20.6
"67","64","35","2019-03-03","32-084","BOS","","HOU","L (-11)","0","12:07","1","4",".250","0","1",".000","2","2","1.000","1","3","4","1","0","0","1","1","4","2.5","-1",NA,9.05
"68","65","36","2019-03-05","32-086","BOS","@","GSW","W (+33)","0","14:20","0","1",".000","0","1",".000","0","0","","0","5","5","3","0","0","0","2","0","2.1","+7",NA,9.75
"69","66","37","2019-03-06","32-087","BOS","@","SAC","W (+2)","0","8:41","0","0","","0","0","","0","0","","0","0","0","1","0","0","1","2","0","-1.1","-13",NA,0.25
"70","67","38","2019-03-09","32-090","BOS","@","LAL","W (+13)","0","16:17","3","5",".600","0","1",".000","1","2",".500","1","3","4","1","0","0","0","2","7","5.8","+6",NA,13.05
"71","68","39","2019-03-11","32-092","BOS","@","LAC","L (-25)","0","9:08","1","4",".250","0","1",".000","0","0","","1","1","2","2","1","1","1","2","2","1.9","-10",NA,11.9
"72","69","40","2019-03-14","32-095","BOS","","SAC","W (+6)","0","19:21","3","6",".500","0","1",".000","0","0","","3","6","9","1","0","0","1","5","6","4.6","+15",NA,17.05
"73","70","41","2019-03-16","32-097","BOS","","ATL","W (+9)","0","17:25","1","2",".500","1","1","1.000","2","2","1.000","0","3","3","1","1","1","0","4","5","5.7","+19",NA,15.85
"74","71","42","2019-03-18","32-099","BOS","","DEN","L (-9)","0","17:35","2","5",".400","0","0","","1","2",".500","3","0","3","1","1","1","0","2","5","5.6","-4",NA,15.85
"75","72","43","2019-03-20","32-101","BOS","@","PHI","L (-3)","0","12:15","2","4",".500","0","1",".000","0","0","","1","2","3","0","0","0","0","2","4","2.5","0",NA,7.6
"77","74","44","2019-03-24","32-105","BOS","","SAS","L (-19)","1","21:21","4","6",".667","1","1","1.000","0","0","","1","7","8","0","1","0","1","2","9","8.4","-8",NA,20.6
"78","75","45","2019-03-26","32-107","BOS","@","CLE","W (+10)","1","24:50","2","2","1.000","0","0","","0","0","","1","1","2","1","0","1","1","5","4","2.8","+8",NA,9.65
"79","76","46","2019-03-29","32-110","BOS","","IND","W (+2)","1","32:47","6","10",".600","1","1","1.000","0","0","","4","9","13","2","0","1","1","3","13","13.8","+4",NA,33.1
"80","77","47","2019-03-30","32-111","BOS","@","BRK","L (-14)","1","17:10","1","4",".250","1","1","1.000","0","0","","1","0","1","0","0","2","1","2","3","0.9","-9",NA,9.2
"81","78","48","2019-04-01","32-113","BOS","","MIA","W (+5)","1","25:09","0","7",".000","0","1",".000","4","4","1.000","3","8","11","0","0","1","1","4","4","1.7","+3",NA,19.2
"82","79","49","2019-04-03","32-115","BOS","@","MIA","W (+10)","1","24:45","3","3","1.000","0","0","","4","4","1.000","3","7","10","0","1","2","2","2","10","12.9","+1",NA,29
"83","80","50","2019-04-05","32-117","BOS","@","IND","W (+20)","1","26:50","5","8",".625","1","1","1.000","0","0","","3","8","11","2","1","2","0","2","11","14.9","+3",NA,35.7
"85","81","51","2019-04-07","32-119","BOS","","ORL","L (-8)","1","13:48","2","4",".500","0","1",".000","0","0","","2","2","4","3","0","0","1","1","4","4.7","-6",NA,11.55
