"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"1","1","1","2018-10-17","35-232","DAL","@","PHO","L (-21)","0","6:12","0","2",".000","0","1",".000","0","0","","0","0","0","1","0","0","0","0","0","-0.7","-2",NA,1.25
"12","12","2","2018-11-10","35-256","DAL","","OKC","W (+15)","0","11:30","3","4",".750","0","1",".000","0","0","","0","3","3","3","1","0","0","1","6","8.0","-2",NA,16.35
"13","13","3","2018-11-12","35-258","DAL","@","CHI","W (+5)","0","18:29","3","5",".600","1","3",".333","0","0","","0","1","1","2","2","1","2","4","7","5.5","+19",NA,17.7
"14","14","4","2018-11-14","35-260","DAL","","UTA","W (+50)","0","12:52","2","4",".500","0","1",".000","0","1",".000","0","1","1","0","1","0","3","1","4","-0.5","+11",NA,5.2
"15","15","5","2018-11-17","35-263","DAL","","GSW","W (+3)","0","18:57","1","7",".143","1","6",".167","2","3",".667","0","5","5","0","0","1","0","2","5","1.5","-13",NA,14
"16","16","6","2018-11-19","35-265","DAL","@","MEM","L (-10)","0","17:09","1","4",".250","0","1",".000","2","2","1.000","0","0","0","2","1","0","0","2","4","3.2","-3",NA,9.5
"17","17","7","2018-11-21","35-267","DAL","","BRK","W (+6)","0","18:13","4","7",".571","2","5",".400","8","10",".800","0","3","3","1","4","0","1","1","18","18.1","0",NA,33.85
"18","18","8","2018-11-24","35-270","DAL","","BOS","W (+9)","0","17:05","3","8",".375","2","6",".333","1","2",".500","0","4","4","1","2","0","1","4","9","5.5","+15",NA,20.05
"19","19","9","2018-11-28","35-274","DAL","@","HOU","W (+20)","0","14:59","6","8",".750","5","6",".833","3","3","1.000","0","1","1","4","0","2","0","2","20","20.5","+29",NA,32.2
"20","20","10","2018-11-30","35-276","DAL","@","LAL","L (-11)","0","20:30","1","4",".250","1","4",".250","1","2",".500","1","1","2","0","0","0","0","2","4","1.4","-22",NA,6.4
"22","21","11","2018-12-02","35-278","DAL","","LAC","W (+4)","0","17:22","1","5",".200","0","1",".000","1","1","1.000","0","1","1","0","0","0","0","3","3","-1.0","-2",NA,4.2
"23","22","12","2018-12-04","35-280","DAL","","POR","W (+9)","0","16:48","3","6",".500","2","5",".400","1","2",".500","0","3","3","2","1","0","0","0","9","8.9","+4",NA,18.1
"24","23","13","2018-12-05","35-281","DAL","@","NOP","L (-26)","0","9:13","1","4",".250","0","1",".000","0","0","","1","0","1","0","0","0","1","0","2","-0.7","-6",NA,2.2
"25","24","14","2018-12-08","35-284","DAL","","HOU","W (+3)","0","16:00","0","2",".000","0","2",".000","0","0","","0","3","3","2","0","0","0","2","0","0.1","-5",NA,6.1
"26","25","15","2018-12-10","35-286","DAL","","ORL","W (+25)","0","13:02","1","2",".500","1","2",".500","5","5","1.000","0","1","1","3","1","1","0","0","8","11.1","+8",NA,18.95
"27","26","16","2018-12-12","35-288","DAL","","ATL","W (+7)","0","16:07","0","2",".000","0","2",".000","4","6",".667","0","1","1","3","3","0","1","0","4","6.2","0",NA,16.95
"28","27","17","2018-12-13","35-289","DAL","@","PHO","L (-10)","0","16:46","2","6",".333","0","3",".000","2","2","1.000","0","1","1","2","1","0","3","3","6","1.1","-2",NA,9.7
"29","28","18","2018-12-16","35-292","DAL","","SAC","L (-7)","0","18:22","2","9",".222","1","5",".200","2","2","1.000","0","1","1","1","1","0","2","0","7","1.5","-6",NA,10.45
"30","29","19","2018-12-18","35-294","DAL","@","DEN","L (-8)","0","15:05","4","7",".571","1","4",".250","0","0","","0","0","0","0","1","0","0","2","9","5.9","-14",NA,12
"31","30","20","2018-12-20","35-296","DAL","@","LAC","L (-4)","0","18:45","5","11",".455","2","5",".400","1","1","1.000","0","2","2","0","0","0","0","1","13","7.5","-2",NA,15.4
"32","31","21","2018-12-22","35-298","DAL","@","GSW","L (-4)","0","12:28","2","4",".500","0","2",".000","0","0","","0","1","1","0","0","0","0","0","4","2.3","-12",NA,5.2
"33","32","22","2018-12-23","35-299","DAL","@","POR","L (-3)","0","18:12","1","6",".167","0","1",".000","0","0","","0","5","5","1","0","0","0","3","2","-0.8","-3",NA,9.25
"34","33","23","2018-12-26","35-302","DAL","","NOP","W (+3)","0","17:06","4","7",".571","2","4",".500","6","6","1.000","1","2","3","1","0","1","0","4","16","13.8","+2",NA,23.85
"35","34","24","2018-12-28","35-304","DAL","@","NOP","L (-2)","0","14:27","0","4",".000","0","1",".000","0","0","","0","0","0","1","2","0","0","1","0","-0.5","-7",NA,7.25
"36","35","25","2018-12-30","35-306","DAL","","OKC","W (+2)","0","13:47","3","4",".750","1","2",".500","0","0","","0","2","2","1","0","0","2","2","7","3.9","-10",NA,8.65
"37","36","26","2018-12-31","35-307","DAL","@","OKC","L (-20)","0","15:48","1","4",".250","0","3",".000","3","4",".750","0","2","2","1","0","0","2","3","5","0.3","-3",NA,6.65
"38","37","27","2019-01-02","35-309","DAL","@","CHO","W (+38)","0","12:57","2","4",".500","1","1","1.000","0","0","","0","0","0","1","0","0","0","0","5","3.7","+18",NA,6.25
"39","38","28","2019-01-04","35-311","DAL","@","BOS","L (-21)","0","16:06","3","7",".429","1","4",".250","2","2","1.000","0","1","1","1","2","0","1","2","9","6.5","-15",NA,16.45
"41","40","29","2019-01-07","35-314","DAL","","LAL","L (-10)","0","13:08","2","6",".333","0","3",".000","0","0","","0","1","1","0","0","0","2","0","4","-1.1","-3",NA,3.2
"43","41","30","2019-01-09","35-316","DAL","","PHO","W (+10)","0","8:31","0","2",".000","0","2",".000","0","0","","0","1","1","0","0","0","1","1","0","-2.5","-1",NA,0.2
"45","43","31","2019-01-13","35-320","DAL","","GSW","L (-5)","0","10:45","4","5",".800","1","2",".500","0","1",".000","1","0","1","3","0","1","0","1","9","9.8","+4",NA,16.95
"46","44","32","2019-01-16","35-323","DAL","","SAS","L (-4)","0","6:50","1","3",".333","1","2",".500","0","0","","0","0","0","0","0","0","0","1","3","0.9","-8",NA,3
"47","45","33","2019-01-19","35-326","DAL","@","IND","L (-12)","0","14:33","1","5",".200","0","2",".000","0","0","","1","0","1","2","0","0","1","4","2","-1.6","-8",NA,4.7
"48","46","34","2019-01-21","35-328","DAL","@","MIL","L (-10)","0","17:54","3","6",".500","2","4",".500","1","2",".500","0","0","0","1","0","1","1","4","9","4.4","-6",NA,12.25
"49","47","35","2019-01-22","35-329","DAL","","LAC","W (+8)","0","17:18","5","8",".625","2","5",".400","1","2",".500","0","3","3","3","1","0","1","2","13","11.2","-3",NA,22.35
"50","48","36","2019-01-25","35-332","DAL","","DET","W (+5)","0","17:07","1","5",".200","1","3",".333","0","4",".000","0","0","0","2","1","0","0","2","3","-0.1","+15",NA,8.5
"51","49","37","2019-01-27","35-334","DAL","","TOR","L (-3)","0","7:40","0","3",".000","0","1",".000","0","0","","0","0","0","2","0","0","0","2","0","-1.5","-4",NA,2.5
"52","50","38","2019-01-30","35-337","DAL","@","NYK","W (+24)","0","11:39","2","3",".667","2","3",".667","0","0","","0","1","1","1","1","0","0","2","6","5.9","+8",NA,11.45
"53","51","39","2019-01-31","35-338","DAL","@","DET","L (-4)","0","22:48","6","11",".545","1","4",".250","2","3",".667","1","3","4","3","0","0","3","2","15","9.2","+5",NA,20.55
"54","52","40","2019-02-02","35-340","DAL","@","CLE","W (+13)","0","20:24","2","2","1.000","1","1","1.000","2","2","1.000","0","1","1","3","0","0","1","5","7","5.8","+11",NA,10.95
"55","53","41","2019-02-06","35-344","DAL","","CHO","W (+6)","0","14:50","1","2",".500","1","2",".500","2","2","1.000","0","3","3","1","0","1","3","2","5","2.5","+8",NA,9.85
