"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"1","1","1","2018-10-17","22-166","ATL","@","NYK","L (-19)","0","4:17","0","1",".000","0","1",".000","0","0","","0","1","1","1","0","0","0","0","0","0.3","+4",NA,2.45
"3","3","2","2018-10-21","22-170","ATL","@","CLE","W (+22)","0","0:53","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","+1",NA,0
"6","6","3","2018-10-29","22-178","ATL","@","PHI","L (-21)","0","5:06","1","2",".500","1","2",".500","0","0","","0","1","1","0","0","0","0","0","3","2.3","+1",NA,4.2
"7","7","4","2018-10-30","22-179","ATL","@","CLE","L (-22)","0","2:42","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","1","0","0","0","0.0","+3",NA,3
"27","26","5","2018-12-08","22-218","ATL","","DEN","W (+8)","0","4:38","0","0","","0","0","","0","0","","0","1","1","1","0","0","0","0","0","1.0","-5",NA,2.45
"28","27","6","2018-12-12","22-222","ATL","@","DAL","L (-7)","0","2:38","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","0","0","0","-0.7","-7",NA,0
"29","28","7","2018-12-14","22-224","ATL","@","BOS","L (-21)","0","4:27","0","0","","0","0","","0","0","","0","0","0","1","0","0","0","0","0","0.7","+5",NA,1.25
"30","29","8","2018-12-16","22-226","ATL","@","BRK","L (-17)","0","2:45","1","1","1.000","1","1","1.000","0","0","","0","0","0","1","1","0","1","0","3","3.4","+8",NA,6.25
"46","44","9","2019-01-15","22-256","ATL","","OKC","W (+16)","0","15:27","1","4",".250","0","1",".000","0","0","","0","0","0","2","2","0","0","4","2","1.4","0",NA,10.5
"56","54","10","2019-02-07","22-279","ATL","","TOR","L (-18)","0","2:15","1","2",".500","1","1","1.000","2","2","1.000","1","0","1","0","0","0","1","0","5","3.7","0",NA,5.2
"61","59","11","2019-02-22","22-294","ATL","","DET","L (-3)","0","11:27","1","1","1.000","1","1","1.000","0","0","","0","0","0","4","0","0","1","1","3","4.1","+1",NA,7
"62","60","12","2019-02-23","22-295","ATL","","PHO","W (+8)","0","14:23","0","1",".000","0","1",".000","0","0","","1","1","2","1","0","0","2","2","0","-1.8","-5",NA,1.65
"64","61","13","2019-02-25","22-297","ATL","@","HOU","L (-8)","0","13:29","2","4",".500","2","3",".667","0","0","","0","3","3","2","0","1","0","3","6","5.8","-13",NA,15.1
"65","62","14","2019-02-27","22-299","ATL","","MIN","W (+8)","0","5:29","0","1",".000","0","0","","0","0","","0","1","1","0","0","0","0","0","0","-0.4","-8",NA,1.2
"66","63","15","2019-03-01","22-301","ATL","","CHI","L (-7)","0","11:52","1","4",".250","1","4",".250","0","0","","1","2","3","2","0","0","0","1","3","2.9","+5",NA,9.1
"67","64","16","2019-03-03","22-303","ATL","@","CHI","W (+5)","0","26:00","5","9",".556","4","7",".571","0","0","","0","4","4","4","0","0","3","1","14","10.3","-12",NA,20.8
"68","65","17","2019-03-04","22-304","ATL","@","MIA","L (-1)","0","18:13","3","5",".600","2","3",".667","0","0","","1","0","1","4","1","0","1","1","8","8.8","-3",NA,16.2
"69","66","18","2019-03-06","22-306","ATL","","SAS","L (-7)","0","15:43","1","5",".200","1","4",".250","0","0","","0","2","2","1","2","0","2","3","3","0.0","+9",NA,10.65
"70","67","19","2019-03-09","22-309","ATL","","BRK","L (-2)","0","19:21","1","6",".167","1","6",".167","0","0","","1","2","3","3","0","0","1","1","3","1.2","-15",NA,9.35
"71","68","20","2019-03-10","22-310","ATL","","NOP","W (+12)","0","16:54","1","4",".250","1","3",".333","0","0","","1","3","4","3","0","0","0","0","3","4.3","+19",NA,11.55
"72","69","21","2019-03-13","22-313","ATL","","MEM","W (+21)","0","23:11","3","7",".429","2","6",".333","0","0","","1","2","3","5","0","0","3","3","8","4.9","-4",NA,14.85
"73","70","22","2019-03-16","22-316","ATL","@","BOS","L (-9)","0","14:07","1","1","1.000","1","1","1.000","0","0","","0","2","2","2","0","0","0","3","3","3.5","+11",NA,7.9
"74","71","23","2019-03-17","22-317","ATL","@","ORL","L (-10)","0","15:57","2","5",".400","1","3",".333","0","1",".000","0","3","3","1","0","0","1","2","5","1.7","+8",NA,8.85
"75","72","24","2019-03-19","22-319","ATL","","HOU","L (-16)","0","16:22","0","4",".000","0","3",".000","0","0","","1","0","1","4","0","0","0","2","0","-0.1","-2",NA,6.2
"76","73","25","2019-03-21","22-321","ATL","","UTA","W (+3)","0","9:29","0","0","","0","0","","0","0","","0","2","2","2","0","0","3","0","0","-1.0","-5",NA,1.9
"77","74","26","2019-03-23","22-323","ATL","","PHI","W (+2)","0","12:41","2","3",".667","1","2",".500","0","1",".000","0","4","4","1","0","0","0","2","5","4.4","-17",NA,11.05
"78","75","27","2019-03-26","22-326","ATL","@","NOP","W (+10)","0","11:13","0","1",".000","0","1",".000","0","0","","0","0","0","0","0","0","0","2","0","-1.5","-10",NA,0
"79","76","28","2019-03-29","22-329","ATL","","POR","L (-20)","0","16:21","1","4",".250","0","3",".000","4","4","1.000","1","2","3","2","0","1","0","3","6","5.8","-15",NA,15.1
"80","77","29","2019-03-31","22-331","ATL","","MIL","W (+1)","0","17:33","3","7",".429","2","6",".333","0","0","","0","2","2","2","1","1","2","3","8","4.8","+6",NA,16.9
"81","78","30","2019-04-02","22-333","ATL","@","SAS","L (-6)","0","19:37","0","8",".000","0","4",".000","0","0","","1","1","2","7","1","0","0","2","0","0.5","+7",NA,14.15
"82","79","31","2019-04-03","22-334","ATL","","PHI","W (+8)","0","15:11","1","4",".250","0","1",".000","0","0","","1","1","2","1","1","0","1","1","2","0.9","+2",NA,7.65
"83","80","32","2019-04-05","22-336","ATL","@","ORL","L (-36)","0","22:57","4","7",".571","1","2",".500","0","0","","0","2","2","4","4","1","4","1","9","9.4","-4",NA,27.4
"85","81","33","2019-04-07","22-338","ATL","@","MIL","L (-8)","1","25:55","2","5",".400","1","2",".500","0","0","","0","5","5","3","1","0","1","2","5","5.1","-16",NA,16.75
"86","82","34","2019-04-10","22-341","ATL","","IND","L (-1)","0","9:01","0","2",".000","0","1",".000","1","1","1.000","0","2","2","1","0","0","1","2","1","-0.9","-6",NA,3.65
