"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"1","1","1","2018-10-16","34-114","PHI","@","BOS","L (-18)","0","29:46","7","17",".412","2","8",".250","0","0","","0","2","2","1","0","0","0","1","16","7.8","-10",NA,19.65
"2","2","2","2018-10-18","34-116","PHI","","CHI","W (+19)","0","24:06","4","11",".364","1","3",".333","1","1","1.000","1","2","3","1","1","0","1","1","10","5.5","+17",NA,16.85
"3","3","3","2018-10-20","34-118","PHI","","ORL","W (+1)","0","32:17","10","20",".500","8","13",".615","3","3","1.000","0","4","4","4","1","0","0","1","31","25.6","+16",NA,43.8
"4","4","4","2018-10-23","34-121","PHI","@","DET","L (-1)","0","37:20","9","21",".429","6","15",".400","6","7",".857","0","5","5","6","0","0","0","1","30","23.8","+7",NA,43.5
"5","5","5","2018-10-24","34-122","PHI","@","MIL","L (-15)","0","32:29","6","13",".462","3","8",".375","4","4","1.000","0","2","2","6","0","0","3","1","19","13.7","+5",NA,25.9
"6","6","6","2018-10-27","34-125","PHI","","CHO","W (+2)","0","32:18","4","12",".333","3","8",".375","4","4","1.000","0","1","1","2","0","0","0","1","15","9.5","+6",NA,18.7
"7","7","7","2018-10-29","34-127","PHI","","ATL","W (+21)","0","25:16","4","15",".267","4","11",".364","2","2","1.000","0","8","8","3","2","1","3","3","14","8.1","+18",NA,33.35
"8","8","8","2018-10-30","34-128","PHI","@","TOR","L (-17)","0","29:53","5","15",".333","3","11",".273","0","0","","2","1","3","3","0","0","1","2","13","6.5","-5",NA,19.35
"9","9","9","2018-11-01","34-130","PHI","","LAC","W (+9)","0","34:38","4","12",".333","3","6",".500","7","8",".875","1","1","2","4","0","0","4","2","18","9.8","+6",NA,21.4
"10","10","10","2018-11-03","34-132","PHI","","DET","W (+10)","0","30:48","3","10",".300","2","6",".333","8","9",".889","0","1","1","4","0","0","2","0","16","10.9","-13",NA,20.2
"11","11","11","2018-11-04","34-133","PHI","@","BRK","L (-25)","0","27:22","6","13",".462","1","6",".167","2","2","1.000","0","1","1","2","0","0","3","1","15","6.6","-16",NA,15.7
"12","12","12","2018-11-07","34-136","PHI","@","IND","W (+6)","0","28:48","2","9",".222","0","7",".000","6","6","1.000","1","0","1","6","0","0","3","1","10","6.0","+9",NA,15.7
"13","13","13","2018-11-09","34-138","PHI","","CHO","W (+1)","0","36:41","7","16",".438","2","9",".222","1","1","1.000","0","2","2","4","0","0","1","1","17","10.6","+8",NA,23.4
"14","14","14","2018-11-10","34-139","PHI","@","MEM","L (-6)","1","34:28","8","12",".667","3","6",".500","1","1","1.000","0","0","0","1","0","0","2","2","20","12.7","-5",NA,19.25
"15","15","15","2018-11-12","34-141","PHI","@","MIA","W (+10)","1","31:00","11","20",".550","3","9",".333","0","0","","0","1","1","3","0","0","1","4","25","15.2","+11",NA,28.95
"16","16","16","2018-11-14","34-143","PHI","@","ORL","L (-5)","1","33:20","8","13",".615","4","7",".571","2","2","1.000","0","4","4","6","0","0","4","3","22","16.3","+8",NA,30.3
"17","17","17","2018-11-16","34-145","PHI","","UTA","W (+6)","1","33:43","5","8",".625","1","3",".333","5","7",".714","0","2","2","1","1","0","4","4","16","8.3","+10",NA,18.65
"18","18","18","2018-11-17","34-146","PHI","@","CHO","W (+3)","1","29:32","9","17",".529","5","11",".455","0","0","","0","1","1","1","0","1","0","0","23","16.4","+6",NA,28.45
"19","19","19","2018-11-19","34-148","PHI","","PHO","W (+5)","1","27:24","6","13",".462","2","6",".333","3","4",".750","1","3","4","3","0","0","2","2","17","10.8","+11",NA,23.55
"20","20","20","2018-11-21","34-150","PHI","","NOP","W (+1)","1","36:10","5","15",".333","0","7",".000","3","3","1.000","0","2","2","4","0","0","0","3","13","6.7","-7",NA,20.4
"22","21","21","2018-11-23","34-152","PHI","","CLE","L (-9)","1","26:36","5","11",".455","4","8",".500","9","9","1.000","0","0","0","4","0","0","1","6","23","16.7","-5",NA,27
"23","22","22","2018-11-25","34-154","PHI","@","BRK","W (+2)","1","32:39","5","14",".357","1","5",".200","4","4","1.000","0","4","4","2","0","1","1","3","15","8.3","+11",NA,24.3
"24","23","23","2018-11-28","34-157","PHI","","NYK","W (+26)","1","26:24","10","14",".714","4","6",".667","0","0","","0","2","2","2","0","0","1","1","24","18.8","+26",NA,27.9
"25","24","24","2018-11-30","34-159","PHI","","WAS","W (+25)","1","19:15","5","12",".417","1","5",".200","3","3","1.000","1","0","1","0","0","0","0","1","14","7.9","+11",NA,15.2
"26","25","25","2018-12-02","34-161","PHI","","MEM","W (+8)","1","30:15","9","17",".529","3","6",".500","3","3","1.000","0","3","3","0","0","0","1","5","24","13.6","+9",NA,26.6
"27","26","26","2018-12-05","34-164","PHI","@","TOR","L (-11)","1","34:32","9","16",".563","5","12",".417","2","2","1.000","0","1","1","4","0","1","3","4","25","16.6","-21",NA,31.2
"28","27","27","2018-12-07","34-166","PHI","@","DET","W (+6)","1","34:29","5","18",".278","2","10",".200","6","6","1.000","0","2","2","5","0","1","2","3","18","9.0","+5",NA,27.65
"29","28","28","2018-12-10","34-169","PHI","","DET","W (+14)","1","32:04","3","12",".250","2","7",".286","5","5","1.000","0","2","2","2","0","1","1","1","13","7.1","+9",NA,19.9
"30","29","29","2018-12-12","34-171","PHI","","BRK","L (-3)","1","37:15","5","15",".333","1","7",".143","0","0","","1","1","2","2","1","0","0","4","11","4.3","+2",NA,18.9
"31","30","30","2018-12-14","34-173","PHI","","IND","L (-12)","1","34:33","8","19",".421","4","12",".333","2","2","1.000","0","0","0","3","0","1","1","2","22","12.9","-13",NA,27.75
"32","31","31","2018-12-16","34-175","PHI","@","CLE","W (+23)","1","27:40","5","11",".455","2","5",".400","2","3",".667","0","3","3","4","0","0","2","2","14","8.8","+24",NA,20.6
"33","32","32","2018-12-17","34-176","PHI","@","SAS","L (-27)","1","22:43","7","11",".636","2","4",".500","0","0","","0","3","3","1","1","0","0","0","16","13.7","-5",NA,23.85
"34","33","33","2018-12-19","34-178","PHI","","NYK","W (+22)","1","25:36","5","13",".385","1","4",".250","3","3","1.000","0","2","2","4","0","0","1","1","14","8.9","+10",NA,20.4
"35","34","34","2018-12-22","34-181","PHI","","TOR","W (+25)","1","27:40","7","12",".583","4","5",".800","4","6",".667","0","3","3","5","0","0","0","0","22","20.0","+26",NA,31.85
"36","35","35","2018-12-25","34-184","PHI","@","BOS","L (-7)","1","38:54","5","16",".313","4","10",".400","3","5",".600","0","3","3","0","1","1","2","5","17","5.6","+3",NA,24.6
"37","36","36","2018-12-27","34-186","PHI","@","UTA","W (+17)","1","31:43","8","12",".667","6","9",".667","2","2","1.000","0","5","5","1","0","0","0","1","24","20.6","+21",NA,31.25
"38","37","37","2018-12-30","34-189","PHI","@","POR","L (-34)","1","23:34","3","11",".273","2","7",".286","3","3","1.000","0","0","0","1","3","0","1","1","11","6.8","-24",NA,20.25
"39","38","38","2019-01-01","34-191","PHI","@","LAC","W (+6)","1","34:32","5","11",".455","4","8",".500","4","4","1.000","0","0","0","2","0","0","2","1","18","11.3","-3",NA,18.5
"40","39","39","2019-01-02","34-192","PHI","@","PHO","W (+5)","1","36:48","7","12",".583","5","8",".625","8","10",".800","1","3","4","4","2","0","2","1","27","24.6","+11",NA,40.8
"41","40","40","2019-01-05","34-195","PHI","","DAL","W (+6)","1","33:32","8","14",".571","2","6",".333","2","3",".667","0","2","2","2","2","0","1","0","20","16.0","+13",NA,29.9
"45","43","41","2019-01-11","34-201","PHI","","ATL","L (-2)","1","35:27","7","21",".333","4","14",".286","2","2","1.000","1","0","1","2","1","0","1","0","20","10.2","-9",NA,25.7
"46","44","42","2019-01-13","34-203","PHI","@","NYK","W (+3)","1","34:13","6","13",".462","3","8",".375","7","8",".875","0","3","3","2","0","0","3","2","22","13.4","-8",NA,25.1
"47","45","43","2019-01-15","34-205","PHI","","MIN","W (+42)","1","25:30","5","11",".455","3","9",".333","2","2","1.000","0","0","0","3","0","0","1","2","15","9.6","+16",NA,17.75
"48","46","44","2019-01-17","34-207","PHI","@","IND","W (+24)","1","33:20","7","12",".583","6","9",".667","0","0","","0","3","3","5","0","0","1","0","20","17.8","+18",NA,28.85
"49","47","45","2019-01-19","34-209","PHI","","OKC","L (-2)","1","33:29","6","13",".462","4","10",".400","6","7",".857","0","2","2","1","1","0","2","0","22","15.2","+2",NA,26.65
"50","48","46","2019-01-21","34-211","PHI","","HOU","W (+28)","1","27:58","5","10",".500","1","5",".200","5","5","1.000","1","1","2","1","2","1","1","0","16","14.4","+23",NA,27.65
"51","49","47","2019-01-23","34-213","PHI","","SAS","W (+2)","1","36:25","6","16",".375","6","13",".462","1","1","1.000","1","2","3","3","0","1","0","1","19","13.9","+3",NA,29.35
"52","50","48","2019-01-26","34-216","PHI","@","DEN","L (-16)","1","27:31","9","19",".474","4","10",".400","0","0","","2","0","2","3","0","0","2","2","22","13.0","-19",NA,26.15
"53","51","49","2019-01-29","34-219","PHI","@","LAL","W (+16)","1","28:42","5","11",".455","3","6",".500","0","0","","0","0","0","2","1","0","1","2","13","7.9","+12",NA,17.5
"54","52","50","2019-01-31","34-221","PHI","@","GSW","W (+9)","1","32:24","5","12",".417","4","10",".400","1","1","1.000","1","1","2","3","0","0","2","2","15","8.9","-2",NA,19.15
"57","55","51","2019-02-08","34-229","PHI","","DEN","W (+7)","1","32:54","11","15",".733","6","7",".857","6","7",".857","0","3","3","3","0","0","3","0","34","27.5","+14",NA,38.35
