"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"14","14","1","2018-11-15","22-224","HOU","","GSW","W (+21)","0","3:43","1","2",".500","1","2",".500","0","0","","1","0","1","0","0","0","0","0","3","2.7","-5",NA,4.2
"48","46","2","2019-01-21","22-291","HOU","@","PHI","L (-28)","0","12:00","0","2",".000","0","2",".000","0","0","","0","1","1","0","0","0","0","0","0","-1.1","+3",NA,1.2
