,Player,Pos,Team,Salary,Score
0,Russell Westbrook,PG,OKC,$12200,69.4
1,Seth Curry,PG,POR,$3500,36.7
2,Jrue Holiday,SG,NO,$9500,62.3
3,Andrew Wiggins,SG,MIN,$6300,41.1
4,Kelly Oubre Jr.,SF,PHO,$6000,48.7
5,Jake Layman,SF,POR,$3600,40.1
6,Cheick Diallo,PF,NO,$3500,25.8
7,Zach Collins,PF,POR,$3500,26.6
8,Karl-Anthony Towns,C,MIN,$11400,55.9
