,Player,Pos,Team,Salary,Score
0,Stephen Curry,PG,GS,$9300,58.5
1,Shaquille Harrison,PG,CHI,$4800,42
2,Devin Booker,SG,PHO,$10700,69
3,Wayne Selden,SG,CHI,$3600,32.4
4,Kevin Durant,SF,GS,$9400,50.3
5,Jabari Parker,SF,WAS,$6500,49.5
6,Jerami Grant,PF,OKC,$5500,44.4
7,Dragan Bender,PF,PHO,$3700,25.2
8,Steven Adams,C,OKC,$6300,52.9
