,Player,Pos,Team,Salary,Score
0,Russell Westbrook,PG,OKC,$12000,67.7
1,Trae Young,PG,ATL,$6900,40.7
2,Klay Thompson,SG,GS,$7400,44.1
3,Dennis Schroder,SG,OKC,$5300,34.6
4,Paul George,SF,OKC,$9700,50.1
5,DeAndre' Bembry,SF,ATL,$5400,38.6
6,Jerami Grant,PF,OKC,$5400,42
7,Jonah Bolden,PF,PHI,$3600,24.3
8,Alex Len,C,ATL,$4300,50.7
