,Player,Pos,Team,Salary,Score
0,De'Aaron Fox,PG,SAC,$8700,45.4
1,Kyrie Irving,PG,BOS,$8300,48
2,Donovan Mitchell,SG,UTA,$8100,54.2
3,Dennis Schroder,SG,OKC,$5200,41.2
4,Kelly Oubre Jr.,SF,PHO,$4900,49.7
5,Royce O'Neale,SF,UTA,$3500,36.2
6,Aaron Gordon,PF,ORL,$7100,42.4
7,Khem Birch,PF,ORL,$3500,29.5
8,Karl-Anthony Towns,C,MIN,$10500,78.9
