,Player,Pos,Team,Salary,Score
0,Dennis Smith Jr.,PG,NY,$7200,51.7
1,Jamal Murray,PG,DEN,$6800,29.8
2,DeMar DeRozan,SG,SA,$8400,54.8
3,Damyean Dotson,SG,NY,$4300,39
4,Kevin Knox,SF,NY,$5300,35
5,Lance Thomas,SF,NY,$3500,25.9
6,Paul Millsap,PF,DEN,$7000,56.2
7,JaMychal Green,PF,LAC,$4200,25.3
8,Nikola Jokic,C,DEN,$11400,51.7
