,Player,Pos,Team,Salary,Score
0,Kyrie Irving,PG,BOS,$8900,59
1,Spencer Dinwiddie,PG,BKN,$5400,46.4
2,James Harden,SG,HOU,$14000,81
3,Lou Williams,SG,LAC,$6500,41.2
4,Nikola Mirotic,SF,NO,$5800,45.5
5,Jae Crowder,SF,UTA,$4400,38.8
6,PJ Tucker,PF,HOU,$4900,41.5
7,D.J. Wilson,PF,MIL,$3600,23.4
8,Jarrett Allen,C,BKN,$6500,60.8
