,Player,Pos,Team,Salary,Score
0,Derrick White,PG,SA,$6700,54.7
1,Spencer Dinwiddie,PG,BKN,$6300,45.3
2,Luka Doncic,SG,DAL,$9300,64.7
3,Devin Booker,SG,PHO,$8600,57
4,Gary Harris,SF,DEN,$4500,35.2
5,Justin Jackson,SF,DAL,$3500,25.5
6,Larry Nance Jr.,PF,CLE,$5600,42.5
7,Kelly Olynyk,PF,MIA,$5500,44.7
8,Andre Drummond,C,DET,$10000,60.5
