,Player,Pos,Team,Salary,Score
0,Jamal Murray,PG,DEN,$7300,34.4
1,Reggie Jackson,PG,DET,$5700,34.2
2,Donovan Mitchell,SG,UTA,$8500,57.7
3,Torrey Craig,SG,DEN,$3800,36.6
4,Joe Harris,SF,BKN,$4000,22.2
5,Jared Dudley,SF,BKN,$3600,20.5
6,Blake Griffin,PF,DET,$8200,48.4
7,Tobias Harris,PF,PHI,$7700,48.6
8,Joel Embiid,C,PHI,$10900,79.7
