,Player,Pos,Team,Salary,Score
0,Mike Conley,PG,MEM,$8400,51.1
1,Brandon Knight,PG,CLE,$3500,29.4
2,Klay Thompson,SG,GS,$7400,56.6
3,Lou Williams,SG,LAC,$7300,65.9
4,Otto Porter Jr.,SF,CHI,$7400,44.8
5,Kenrich Williams,SF,NO,$5200,33
6,Serge Ibaka,PF,TOR,$5500,44.7
7,Marvin Williams,PF,CHA,$5200,45.9
8,Andre Drummond,C,DET,$10000,64.8
