,Player,Pos,Team,Salary,Score
0,Patty Mills,PG,SA,$3700,20.8
1,Jerian Grant,PG,ORL,$3500,21.3
2,James Harden,SG,HOU,$11500,78.5
3,Jamal Crawford,SG,PHO,$3700,30.9
4,Rudy Gay,SF,SA,$6400,41.7
5,Trevor Ariza,SF,PHO,$5400,42.1
6,LaMarcus Aldridge,PF,SA,$8400,37.3
7,Kyle Kuzma,PF,LAL,$7900,42.1
8,Nikola Vucevic,C,ORL,$8800,48
