,Player,Pos,Team,Salary,Score
0,Mike Conley,PG,MEM,$8100,51.6
1,Jeff Teague,PG,MIN,$6300,44
2,Delon Wright,SG,MEM,$5100,38.3
3,Austin Rivers,SG,HOU,$3500,23.8
4,Bojan Bogdanovic,SF,IND,$6500,40.7
5,Gordon Hayward,SF,BOS,$4500,50.4
6,Tobias Harris,PF,PHI,$8000,49.9
7,Serge Ibaka,PF,TOR,$4700,44
8,Karl-Anthony Towns,C,MIN,$11500,65.3
