,Player,Pos,Team,Salary,Score
0,Ben Simmons,PG,PHI,$9200,59.5
1,Jevon Carter,PG,MEM,$3500,26.6
2,Donovan Mitchell,SG,UTA,$8900,64.6
3,Rodney McGruder,SG,MIA,$3600,38.2
4,Giannis Antetokounmpo,SF,MIL,$11200,76.8
5,Bruno Caboclo,SF,MEM,$3600,33.2
6,Derrick Favors,PF,UTA,$6900,54.6
7,Kelly Olynyk,PF,MIA,$5400,45.2
8,Deandre Ayton,C,PHO,$7600,50.5
