,Player,Pos,Team,Salary,Score
0,Kemba Walker,PG,CHA,$8800,61.5
1,Collin Sexton,PG,CLE,$5400,40.3
2,Bradley Beal,SG,WAS,$10800,60.3
3,Jaylen Brown,SG,BOS,$4600,39.4
4,Cedi Osman,SF,CLE,$5800,38.9
5,Nemanja Bjelica,SF,SAC,$4600,36.9
6,Bobby Portis,PF,WAS,$6500,41.1
7,Ed Davis,PF,BKN,$3700,15.8
8,Rudy Gobert,C,UTA,$9500,44.9
