,Player,Pos,Team,Salary,Score
0,Kemba Walker,PG,CHA,$9300,41
1,De'Aaron Fox,PG,SAC,$8500,46.1
2,Donovan Mitchell,SG,UTA,$8800,47.8
3,Buddy Hield,SG,SAC,$7000,43.4
4,Miles Bridges,SF,CHA,$3800,37.4
5,Vince Carter,SF,ATL,$3800,26.2
6,Derrick Favors,PF,UTA,$6700,41.5
7,Marvin Bagley III,PF,SAC,$6600,47.4
8,Willie Cauley-Stein,C,SAC,$5500,41.1
