,Player,Pos,Team,Salary,Score
0,Damian Lillard,PG,POR,$10000,60.9
1,Goran Dragic,PG,MIA,$4100,54.5
2,Luka Doncic,SG,DAL,$9800,60.6
3,Dwyane Wade,SG,MIA,$5400,41.3
4,Kenrich Williams,SF,NO,$5000,34.7
5,OG Anunoby,SF,TOR,$3600,25.1
6,Julius Randle,PF,NO,$8900,51.8
7,Jerami Grant,PF,OKC,$5300,49.5
8,Deandre Ayton,C,PHO,$7500,60.9
