,Player,Pos,Team,Salary,Score
0,Kemba Walker,PG,CHA,$9300,66.3
1,Trae Young,PG,ATL,$8200,54.2
2,Luka Doncic,SG,DAL,$9500,56.4
3,Dwyane Wade,SG,MIA,$5100,46.9
4,Dwayne Bacon,SF,CHA,$3900,44.7
5,DeAndre' Bembry,SF,ATL,$3800,37.2
6,Blake Griffin,PF,DET,$8600,55.5
7,Christian Wood,PF,NO,$3500,60.3
8,JaVale McGee,C,LAL,$7500,57
