,Player,Pos,Team,Salary,Score
0,Trae Young,PG,ATL,$8300,52.5
1,Derrick Rose,PG,MIN,$5300,38.1
2,Bradley Beal,SG,WAS,$10600,64.5
3,Donte DiVincenzo,SG,MIL,$3500,20.3
4,Nikola Mirotic,SF,MIL,$5400,34.7
5,Miles Bridges,SF,CHA,$3600,25.2
6,John Collins,PF,ATL,$7900,62.5
7,Johnathan Williams,PF,LAL,$3500,34.5
8,Karl-Anthony Towns,C,MIN,$11600,70.2
