,Player,Pos,Team,Salary,Score
0,John Wall,PG,WAS,$9500,50.5
1,Darren Collison,PG,IND,$6300,45.8
2,Zach LaVine,SG,CHI,$8700,48.3
3,Bogdan Bogdanovic,SG,SAC,$5700,34.4
4,Jabari Parker,SF,CHI,$7500,40.4
5,Gordon Hayward,SF,BOS,$6000,56.8
6,Markieff Morris,PF,WAS,$6600,44.4
7,Lauri Markkanen,PF,CHI,$3500,20.8
8,Tristan Thompson,C,CLE,$6100,48.3
