,Player,Pos,Team,Salary,Score
0,Mike Conley,PG,MEM,$8300,44.3
1,Patrick Beverley,PG,LAC,$4600,43
2,Lou Williams,SG,LAC,$7100,39.1
3,Marcus Smart,SG,BOS,$5100,52.9
4,Tobias Harris,SF,LAC,$7800,54.1
5,Will Barton,SF,DEN,$6300,30
6,Marcus Morris,PF,BOS,$5300,34.1
7,Rondae Hollis-Jefferson,PF,BKN,$4000,34.3
8,Al Horford,C,BOS,$6900,53.7
