PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ben Simmons,Patrick Beverley,DeMar DeRozan,Garrett Temple,DeMarre Carroll,Wilson Chandler,JaMychal Green,Rondae Hollis-Jefferson,Ivica Zubac,222.4
Spencer Dinwiddie,Landry Shamet,Klay Thompson,Monte Morris,Rudy Gay,Jonathon Simmons,Rondae Hollis-Jefferson,Kevon Looney,Boban Marjanovic,161.1
Derrick White,Patrick Beverley,Gary Harris,Jimmy Butler,James III,Wilson Chandler,Jonah Bolden,Rondae Hollis-Jefferson,Jarrett Allen,196.0
Derrick White,Patrick Beverley,Malik Beasley,Garrett Temple,Will Barton,Wilson Chandler,Ed Davis,Rondae Hollis-Jefferson,Boban Marjanovic,180.4
Derrick White,Patrick Beverley,Klay Thompson,Furkan Korkmaz,James III,Wilson Chandler,Ed Davis,Mike Scott,Nikola Jokic,116.3
Quinn Cook,Patrick Beverley,Jimmy Butler,Malik Beasley,JJ Redick,Wilson Chandler,Mike Scott,Rondae Hollis-Jefferson,Nikola Jokic,129.0
Quinn Cook,Derrick White,Klay Thompson,Garrett Temple,JJ Redick,Wilson Chandler,Jonah Bolden,Rondae Hollis-Jefferson,Jakob Poeltl,135.9
Derrick White,Patrick Beverley,Gary Harris,Garrett Temple,JJ Redick,Wilson Chandler,Paul Millsap,Jonas Jerebko,Nikola Jokic,138.7
Patrick Beverley,Patty Mills,Klay Thompson,Furkan Korkmaz,JJ Redick,Wilson Chandler,Paul Millsap,Rondae Hollis-Jefferson,Jarrett Allen,111.4
Quinn Cook,Patty Mills,Gary Harris,Jimmy Butler,JJ Redick,Wilson Chandler,Paul Millsap,Jonah Bolden,Boban Marjanovic,131.0
Derrick White,Patrick Beverley,Klay Thompson,Jimmy Butler,JJ Redick,Wilson Chandler,Montrezl Harrell,JaMychal Green,Boban Marjanovic,202.6
Patrick Beverley,Patty Mills,Gary Harris,Malik Beasley,JJ Redick,Wilson Chandler,Ed Davis,JaMychal Green,Jakob Poeltl,114.1
Patrick Beverley,Patty Mills,Andre Iguodala,Marco Belinelli,JJ Redick,Wilson Chandler,LaMarcus Aldridge,Jonah Bolden,Nikola Jokic,104.0
Ben Simmons,Patty Mills,Malik Beasley,Garrett Temple,Jonathon Simmons,James III,Draymond Green,Rondae Hollis-Jefferson,Ivica Zubac,216.2
Stephen Curry,Spencer Dinwiddie,Lou Williams,Malik Beasley,Jonathon Simmons,James III,Ed Davis,JaMychal Green,Ivica Zubac,173.4
Ben Simmons,Patty Mills,D'Angelo Russell,Andre Iguodala,James III,Jared Dudley,Ed Davis,JaMychal Green,Ivica Zubac,202.1
Ben Simmons,Patty Mills,Lou Williams,Andre Iguodala,JJ Redick,Alfonzo McKinnie,Draymond Green,Jonas Jerebko,Ivica Zubac,223.5
Ben Simmons,Bryn Forbes,DeMar DeRozan,Malik Beasley,Danilo Gallinari,Davis Bertans,Paul Millsap,Jonah Bolden,Jakob Poeltl,191.3
Bryn Forbes,Patty Mills,DeMar DeRozan,Malik Beasley,Rudy Gay,James III,Tobias Harris,Ed Davis,Jakob Poeltl,187.5
Jamal Murray,Bryn Forbes,DeMar DeRozan,Malik Beasley,JJ Redick,Alfonzo McKinnie,Draymond Green,JaMychal Green,Jakob Poeltl,179.2
Bryn Forbes,Landry Shamet,DeMar DeRozan,Malik Beasley,Jonathon Simmons,Jared Dudley,Mike Scott,Rondae Hollis-Jefferson,Jakob Poeltl,139.8
TJ McConnell,Bryn Forbes,DeMar DeRozan,Malik Beasley,DeMarre Carroll,Will Barton,Rodions Kurucs,Jonas Jerebko,Jakob Poeltl,128.6
Spencer Dinwiddie,Bryn Forbes,DeMar DeRozan,Malik Beasley,Joe Harris,Wilson Chandler,Montrezl Harrell,Kevon Looney,Jakob Poeltl,172.0
Jamal Murray,Patty Mills,DeMar DeRozan,Malik Beasley,DeMarre Carroll,Wilson Chandler,Paul Millsap,Rondae Hollis-Jefferson,Jakob Poeltl,152.3
TJ McConnell,Landry Shamet,DeMar DeRozan,Malik Beasley,JJ Redick,Joe Harris,Paul Millsap,Ed Davis,Jakob Poeltl,121.4
Spencer Dinwiddie,Patrick Beverley,DeMar DeRozan,Malik Beasley,Alfonzo McKinnie,Jared Dudley,Tobias Harris,Paul Millsap,Jakob Poeltl,187.6
