PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Ricky Rubio,James Harden,PJ Dozier,James III,Gordon Hayward,Jayson Tatum,Derrick Favors,Mitchell Robinson,201.9
Damian Lillard,Ricky Rubio,James Harden,Kyle Korver,Gordon Hayward,Mario Hezonja,Noah Vonleh,Derrick Favors,Al Horford,242.0
Kyrie Irving,Frank Ntilikina,James Harden,Troy Daniels,Gordon Hayward,Gerald Green,Noah Vonleh,Jayson Tatum,Rudy Gobert,181.5
Damian Lillard,Frank Ntilikina,James Harden,PJ Dozier,James III,Gary Clark,Noah Vonleh,Jayson Tatum,Al Horford,181.2
Damian Lillard,Kyrie Irving,Allonzo Trier,PJ Dozier,Gordon Hayward,Semi Ojeleye,Noah Vonleh,Derrick Favors,Rudy Gobert,196.6
Damian Lillard,Kyrie Irving,James Harden,Jamal Crawford,Semi Ojeleye,Royce O'Neale,Noah Vonleh,Jayson Tatum,Mitchell Robinson,232.6
Damian Lillard,Frank Ntilikina,James Harden,Jamal Crawford,James III,Gordon Hayward,Derrick Favors,Guerschon Yabusele,Rudy Gobert,145.6
Kyrie Irving,Ricky Rubio,James Harden,Allonzo Trier,Evan Turner,Maurice Harkless,Noah Vonleh,Jayson Tatum,Al Horford,230.5
Kyrie Irving,Ricky Rubio,James Harden,Jaylen Brown,Royce O'Neale,Gary Clark,Noah Vonleh,Derrick Favors,Rudy Gobert,219.8
Damian Lillard,Kyrie Irving,James Harden,Tim Jr,James III,Gerald Green,Noah Vonleh,Derrick Favors,Nene Nene,192.5
Damian Lillard,Ricky Rubio,Eric Gordon,Jaylen Brown,James III,Gordon Hayward,Noah Vonleh,Jayson Tatum,Rudy Gobert,200.8
Damian Lillard,Kyrie Irving,Marcus Smart,Troy Daniels,Gordon Hayward,Mikal Bridges,Jayson Tatum,Derrick Favors,Al Horford,267.9
Damian Lillard,Kyrie Irving,James Harden,Jaylen Brown,Evan Turner,Mario Hezonja,Jayson Tatum,Derrick Favors,Robert III,227.5
Damian Lillard,Kyrie Irving,James Harden,Allonzo Trier,Gordon Hayward,Gary Clark,Jayson Tatum,Daniel Theis,Nene Nene,182.8
Damian Lillard,Kyrie Irving,James Harden,PJ Dozier,Gordon Hayward,Maurice Harkless,Guerschon Yabusele,Meyers Leonard,Al Horford,206.0
Damian Lillard,Ricky Rubio,James Harden,PJ Dozier,Semi Ojeleye,Gerald Green,Jayson Tatum,Daniel Theis,Rudy Gobert,156.1
Kyrie Irving,Frank Ntilikina,James Harden,Eric Gordon,Jae Crowder,Semi Ojeleye,Jayson Tatum,Derrick Favors,Al Horford,221.1
Damian Lillard,Ricky Rubio,James Harden,Troy Daniels,Trevor Ariza,Royce O'Neale,Jayson Tatum,Derrick Favors,Nene Nene,220.5
Damian Lillard,Kyrie Irving,James Harden,Eric Gordon,Gordon Hayward,Mikal Bridges,Noah Vonleh,Zach Collins,Robert III,209.5
Damian Lillard,Ricky Rubio,James Harden,Jamal Crawford,Gordon Hayward,Maurice Harkless,Jayson Tatum,PJ Tucker,Robert III,169.7
