PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Kemba Walker,Dennis Schroder,Dwyane Wade,Bojan Bogdanovic,Gordon Hayward,Kyle Kuzma,Domantas Sabonis,JaVale McGee,289.0
Kemba Walker,Damian Lillard,Dennis Schroder,Jeremy Lamb,Bojan Bogdanovic,Josh Richardson,Montrezl Harrell,Jayson Tatum,JaVale McGee,304.1
Kemba Walker,Darren Collison,Jeremy Lamb,Dwyane Wade,Josh Richardson,Gordon Hayward,Jayson Tatum,Domantas Sabonis,Andre Drummond,335.5
Kemba Walker,Damian Lillard,Jeremy Lamb,Dwyane Wade,Justise Winslow,Gordon Hayward,Pascal Siakam,Serge Ibaka,JaVale McGee,293.9
Darren Collison,Damian Lillard,Dennis Schroder,Jeremy Lamb,LeBron James,Gordon Hayward,Thaddeus Young,Domantas Sabonis,JaVale McGee,264.6
Ben Simmons,Damian Lillard,Dennis Schroder,Dwyane Wade,Justise Winslow,Josh Richardson,Aaron Gordon,Domantas Sabonis,JaVale McGee,260.6
Kemba Walker,Darren Collison,Lou Williams,Dennis Schroder,Justise Winslow,Gordon Hayward,Blake Griffin,Jayson Tatum,JaVale McGee,311.2
Kemba Walker,Darren Collison,Dennis Schroder,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Pascal Siakam,Kyle Kuzma,Andre Drummond,272.1
Russell Westbrook,Darren Collison,CJ McCollum,Jeremy Lamb,Bojan Bogdanovic,Gordon Hayward,Pascal Siakam,Jayson Tatum,JaVale McGee,308.6
Kemba Walker,Darren Collison,Jeremy Lamb,Dwyane Wade,LeBron James,Bojan Bogdanovic,Aaron Gordon,Noah Vonleh,JaVale McGee,305.0
Ben Simmons,Kemba Walker,Andrew Wiggins,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Thaddeus Young,Domantas Sabonis,JaVale McGee,284.9
Ben Simmons,Kemba Walker,CJ McCollum,Jeremy Lamb,Josh Richardson,Gordon Hayward,Aaron Gordon,Kyle Kuzma,JaVale McGee,320.7
Kemba Walker,Darren Collison,Dennis Schroder,Dwyane Wade,Kawhi Leonard,Josh Richardson,Pascal Siakam,Thaddeus Young,JaVale McGee,299.0
Russell Westbrook,Darren Collison,Jeremy Lamb,Dwyane Wade,Justise Winslow,Josh Richardson,Montrezl Harrell,Kyle Kuzma,JaVale McGee,282.2
Darren Collison,Damian Lillard,Andrew Wiggins,Dwyane Wade,Bojan Bogdanovic,Gordon Hayward,Montrezl Harrell,Blake Griffin,JaVale McGee,275.6
Russell Westbrook,Darren Collison,Andrew Wiggins,Dennis Schroder,Bojan Bogdanovic,Josh Richardson,Aaron Gordon,Serge Ibaka,JaVale McGee,277.5
Ben Simmons,Russell Westbrook,Dennis Schroder,Jeremy Lamb,Justise Winslow,Gordon Hayward,Noah Vonleh,Larry Jr,JaVale McGee,234.9
Ben Simmons,Darren Collison,Dennis Schroder,Dwyane Wade,Bojan Bogdanovic,Gordon Hayward,Aaron Gordon,Thaddeus Young,Andre Drummond,315.0
Darren Collison,Damian Lillard,Dennis Schroder,Dwyane Wade,Justise Winslow,Gordon Hayward,Kyle Kuzma,Larry Jr,Nikola Vucevic,204.1
Darren Collison,Damian Lillard,Lou Williams,CJ McCollum,Bojan Bogdanovic,Josh Richardson,Kyle Kuzma,Domantas Sabonis,JaVale McGee,263.6
Darren Collison,Damian Lillard,Jeremy Lamb,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Jayson Tatum,Thaddeus Young,Al Horford,291.0
Darren Collison,Damian Lillard,Andrew Wiggins,Dennis Schroder,Josh Richardson,Gordon Hayward,Pascal Siakam,Jayson Tatum,Al Horford,260.4
Russell Westbrook,Kemba Walker,Andrew Wiggins,Dwyane Wade,Corey Brewer,Justise Winslow,Aaron Gordon,Jayson Tatum,JaVale McGee,319.1
Kemba Walker,Darren Collison,Andrew Wiggins,Jeremy Lamb,Justise Winslow,Gordon Hayward,Montrezl Harrell,Aaron Gordon,Al Horford,304.4
Russell Westbrook,Damian Lillard,Dwyane Wade,Hamidou Diallo,Josh Richardson,Gordon Hayward,Jayson Tatum,Thaddeus Young,JaVale McGee,310.8
Kemba Walker,Damian Lillard,Andrew Wiggins,Dennis Schroder,Kawhi Leonard,Gordon Hayward,Aaron Gordon,Guerschon Yabusele,JaVale McGee,263.9
Russell Westbrook,Darren Collison,Andrew Wiggins,Dennis Schroder,Justise Winslow,Gordon Hayward,Domantas Sabonis,Guerschon Yabusele,Andre Drummond,245.9
Ben Simmons,Kemba Walker,Dennis Schroder,Dwyane Wade,Corey Brewer,Gordon Hayward,Montrezl Harrell,Jayson Tatum,Al Horford,298.5
Ben Simmons,Damian Lillard,Jeremy Lamb,Dwyane Wade,Bojan Bogdanovic,Gordon Hayward,Noah Vonleh,Kyle Kuzma,Steven Adams,255.3
Kemba Walker,Darren Collison,Andrew Wiggins,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Kyle Kuzma,Guerschon Yabusele,Joel Embiid,289.6
Ben Simmons,Darren Collison,Dennis Schroder,Jeremy Lamb,Bojan Bogdanovic,Josh Richardson,Domantas Sabonis,Larry Jr,Al Horford,230.5
Kemba Walker,Damian Lillard,Dennis Schroder,Hamidou Diallo,Josh Richardson,Gordon Hayward,Noah Vonleh,Kyle Kuzma,Andre Drummond,240.0
Kemba Walker,Darren Collison,Dennis Schroder,Dwyane Wade,Corey Brewer,Justise Winslow,Noah Vonleh,Domantas Sabonis,Joel Embiid,255.2
