PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Jamal Murray,Kent Bazemore,James Harden,Gordon Hayward,Bojan Bogdanovic,Kyle Kuzma,Thaddeus Young,Alex Len,309.7
Damian Lillard,Darren Collison,CJ McCollum,James Harden,Gordon Hayward,Bojan Bogdanovic,Jayson Tatum,Paul Millsap,Alex Len,311.4
Kyrie Irving,Darren Collison,CJ McCollum,Kent Bazemore,LeBron James,Bojan Bogdanovic,Kyle Kuzma,Paul Millsap,Brook Lopez,323.2
Jamal Murray,Darren Collison,Khris Middleton,CJ McCollum,Giannis Antetokounmpo,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Alex Len,238.9
Kyrie Irving,Darren Collison,Khris Middleton,Kent Bazemore,Gordon Hayward,Bojan Bogdanovic,Jayson Tatum,Domantas Sabonis,Nikola Vucevic,294.0
Jamal Murray,Darren Collison,CJ McCollum,Tyler Dorsey,LeBron James,Gordon Hayward,Kyle Kuzma,Thaddeus Young,Nikola Vucevic,233.8
Jamal Murray,Darren Collison,Khris Middleton,Kent Bazemore,LeBron James,Gordon Hayward,Noah Vonleh,Paul Millsap,Alex Len,271.2
Damian Lillard,Jamal Murray,Khris Middleton,CJ McCollum,Gordon Hayward,Bojan Bogdanovic,Noah Vonleh,Kyle Kuzma,Brook Lopez,257.8
Jamal Murray,Darren Collison,Khris Middleton,James Harden,Bojan Bogdanovic,Wes Iwundu,Kyle Kuzma,Paul Millsap,Nikola Vucevic,303.2
Kyrie Irving,Darren Collison,CJ McCollum,James Harden,Gordon Hayward,Wes Iwundu,Domantas Sabonis,Kyle Kuzma,JaVale McGee,258.2
Damian Lillard,Jamal Murray,CJ McCollum,Kent Bazemore,Bojan Bogdanovic,Wes Iwundu,Jayson Tatum,Thaddeus Young,Nikola Vucevic,276.8
Darren Collison,Michael Carter-Williams,Kent Bazemore,James Harden,Giannis Antetokounmpo,Bojan Bogdanovic,Jayson Tatum,Thaddeus Young,Brook Lopez,322.7
Kyrie Irving,Darren Collison,CJ McCollum,James Harden,Bojan Bogdanovic,James III,Noah Vonleh,Thaddeus Young,Nikola Vucevic,264.3
Damian Lillard,Darren Collison,Kent Bazemore,Tyler Dorsey,Giannis Antetokounmpo,Gordon Hayward,Domantas Sabonis,Kyle Kuzma,Alex Len,270.3
Damian Lillard,Kyrie Irving,CJ McCollum,Tyler Dorsey,Gordon Hayward,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Nikola Jokic,250.9
Kyrie Irving,Darren Collison,CJ McCollum,Kent Bazemore,Giannis Antetokounmpo,Wes Iwundu,Jayson Tatum,Noah Vonleh,Alex Len,270.4
Kyrie Irving,Jamal Murray,Kent Bazemore,Tyler Dorsey,Giannis Antetokounmpo,Bojan Bogdanovic,Jayson Tatum,Paul Millsap,Mitchell Robinson,336.5
Kyrie Irving,Darren Collison,James Harden,Tyler Dorsey,LeBron James,Bojan Bogdanovic,Domantas Sabonis,Caleb Swanigan,Alex Len,260.9
Kyrie Irving,Darren Collison,Khris Middleton,Tyler Dorsey,Giannis Antetokounmpo,Bojan Bogdanovic,Noah Vonleh,Kyle Kuzma,JaVale McGee,266.7
Jamal Murray,Michael Carter-Williams,CJ McCollum,Kent Bazemore,Giannis Antetokounmpo,Gordon Hayward,Domantas Sabonis,Paul Millsap,Brook Lopez,282.2
Kyrie Irving,Michael Carter-Williams,CJ McCollum,Kent Bazemore,LeBron James,Gordon Hayward,Jayson Tatum,Thaddeus Young,Mitchell Robinson,276.2
Jamal Murray,Michael Carter-Williams,Khris Middleton,Kent Bazemore,LeBron James,Bojan Bogdanovic,Domantas Sabonis,Kyle Kuzma,Mitchell Robinson,273.8
Damian Lillard,Kyrie Irving,Khris Middleton,Kent Bazemore,Gordon Hayward,Wes Iwundu,Kyle Kuzma,Paul Millsap,Al Horford,302.6
Kyrie Irving,Michael Carter-Williams,Khris Middleton,CJ McCollum,Giannis Antetokounmpo,Gordon Hayward,Kyle Kuzma,Caleb Swanigan,Alex Len,234.2
Kyrie Irving,Michael Carter-Williams,Khris Middleton,Tyler Dorsey,LeBron James,Bojan Bogdanovic,Thaddeus Young,Paul Millsap,Nikola Vucevic,267.6
