PG,PG,SG,SG,SF,SF,PF,PF,C,P
Darren Collison,Spencer Dinwiddie,Bogdan Bogdanovic,Andrew Wiggins,Kawhi Leonard,James III,Blake Griffin,Serge Ibaka,Jarrett Allen,244.3
Darren Collison,Stephen Curry,James Harden,Josh Okogie,Bojan Bogdanovic,Gordon Hayward,Domantas Sabonis,Thaddeus Young,Thomas Bryant,275.0
Darren Collison,Spencer Dinwiddie,Buddy Hield,Bradley Beal,Kevin Durant,James III,Jayson Tatum,Serge Ibaka,Thomas Bryant,234.4
Kyrie Irving,Spencer Dinwiddie,Buddy Hield,Bogdan Bogdanovic,Kawhi Leonard,Gordon Hayward,Thaddeus Young,Harry III,Willie Cauley-Stein,286.9
Kyrie Irving,Spencer Dinwiddie,Bogdan Bogdanovic,Andrew Wiggins,Kevin Durant,James III,Larry Jr,Domantas Sabonis,Thomas Bryant,193.8
Darren Collison,Spencer Dinwiddie,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Bojan Bogdanovic,Blake Griffin,Thaddeus Young,Greg Monroe,270.9
Darren Collison,Stephen Curry,Buddy Hield,Andrew Wiggins,Bojan Bogdanovic,Gordon Hayward,Blake Griffin,Harry III,Willie Cauley-Stein,298.4
Spencer Dinwiddie,Stephen Curry,Bradley Beal,Andrew Wiggins,James III,Gordon Hayward,Thaddeus Young,Jayson Tatum,Willie Cauley-Stein,253.4
Spencer Dinwiddie,Terry Rozier,Bradley Beal,Andrew Wiggins,Kawhi Leonard,Bojan Bogdanovic,Larry Jr,Jayson Tatum,Al Horford,237.2
Spencer Dinwiddie,Stephen Curry,Buddy Hield,Bogdan Bogdanovic,Bojan Bogdanovic,James III,Larry Jr,Jayson Tatum,Andre Drummond,235.5
Kyrie Irving,Shaun Livingston,Bradley Beal,Bogdan Bogdanovic,Kevin Durant,Bojan Bogdanovic,Thaddeus Young,Pascal Siakam,Thomas Bryant,238.6
Kyrie Irving,Shaun Livingston,Bogdan Bogdanovic,Andrew Wiggins,Kawhi Leonard,Gordon Hayward,Pascal Siakam,Serge Ibaka,Al Horford,268.8
Darren Collison,Shaquille Harrison,Buddy Hield,Andrew Wiggins,Kawhi Leonard,Gordon Hayward,Thaddeus Young,Serge Ibaka,Karl-Anthony Towns,283.6
Darren Collison,Stephen Curry,Bradley Beal,Bogdan Bogdanovic,Tyreke Evans,Bojan Bogdanovic,Blake Griffin,Jayson Tatum,Thomas Bryant,269.8
Kyrie Irving,Darren Collison,Bradley Beal,Bogdan Bogdanovic,James III,Gordon Hayward,Serge Ibaka,Harry III,Karl-Anthony Towns,251.7
Spencer Dinwiddie,Stephen Curry,James Harden,Bogdan Bogdanovic,Gordon Hayward,Gary Clark,Jayson Tatum,Serge Ibaka,Thomas Bryant,258.7
Kyrie Irving,Spencer Dinwiddie,Buddy Hield,Andrew Wiggins,Gordon Hayward,Gary Clark,Larry Jr,Pascal Siakam,Karl-Anthony Towns,223.2
Kyrie Irving,Tomas Satoransky,Buddy Hield,Andrew Wiggins,Kevin Durant,Bojan Bogdanovic,Larry Jr,Serge Ibaka,Al Horford,207.6
Kyrie Irving,Spencer Dinwiddie,Bogdan Bogdanovic,Josh Okogie,Kawhi Leonard,Bojan Bogdanovic,Larry Jr,Blake Griffin,Nene Nene,216.0
Spencer Dinwiddie,Stephen Curry,Buddy Hield,Bradley Beal,Gordon Hayward,DeMarre Carroll,Pascal Siakam,Serge Ibaka,Al Horford,236.4
Darren Collison,Spencer Dinwiddie,Andrew Wiggins,Josh Okogie,Kevin Durant,Gordon Hayward,Thaddeus Young,Pascal Siakam,Al Horford,263.0
Kyrie Irving,Stephen Curry,Andrew Wiggins,Josh Okogie,Kawhi Leonard,Gordon Hayward,Jayson Tatum,Harry III,Thomas Bryant,252.3
Kyrie Irving,Darren Collison,Bradley Beal,Andrew Wiggins,Kawhi Leonard,James III,Larry Jr,Thaddeus Young,Greg Monroe,205.5
Spencer Dinwiddie,Stephen Curry,Bradley Beal,Josh Okogie,Bojan Bogdanovic,Gordon Hayward,Larry Jr,Harry III,Karl-Anthony Towns,209.2
Kyrie Irving,Shaun Livingston,Buddy Hield,Andrew Wiggins,Kawhi Leonard,Bojan Bogdanovic,Blake Griffin,Jayson Tatum,Greg Monroe,251.3
Stephen Curry,Tomas Satoransky,Bradley Beal,Bogdan Bogdanovic,Bojan Bogdanovic,Gordon Hayward,Domantas Sabonis,Pascal Siakam,Willie Cauley-Stein,271.4
