PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Ben Simmons,Dennis Schroder,Kent Bazemore,Gordon Hayward,Bojan Bogdanovic,Pascal Siakam,Marvin III,Alex Len,288.2
Darren Collison,Tim Frazier,James Harden,Buddy Hield,Paul George,Bojan Bogdanovic,Pascal Siakam,Kyle Kuzma,Alex Len,266.2
Kemba Walker,Darren Collison,Buddy Hield,Bogdan Bogdanovic,Paul George,James III,Serge Ibaka,Kyle Kuzma,Rudy Gobert,317.6
Ben Simmons,Tim Frazier,Jeremy Lamb,Kent Bazemore,Paul George,Bojan Bogdanovic,Derrick Favors,Marvin III,Nikola Jokic,319.4
Kyrie Irving,Darren Collison,Jeremy Lamb,Bogdan Bogdanovic,LeBron James,Vincent Edwards,Serge Ibaka,Kyle Kuzma,Nikola Vucevic,273.6
Kyrie Irving,Ben Simmons,Buddy Hield,Jeremy Lamb,Gordon Hayward,Bojan Bogdanovic,Derrick Favors,Thaddeus Young,Rudy Gobert,270.5
Kyrie Irving,Jamal Murray,Dennis Schroder,Bogdan Bogdanovic,Gordon Hayward,Bojan Bogdanovic,Domantas Sabonis,Marvin III,Rudy Gobert,235.1
Kyrie Irving,Jamal Murray,James Harden,Jeremy Lamb,Bojan Bogdanovic,Vincent Edwards,Serge Ibaka,Paul Millsap,Alex Len,247.4
Elie Okobo,Darren Collison,Dennis Schroder,Bogdan Bogdanovic,Paul George,LeBron James,Derrick Favors,Kyle Kuzma,Alex Len,210.2
Kyrie Irving,Jamal Murray,Jeremy Lamb,Bogdan Bogdanovic,Paul George,Juancho Hernangomez,Serge Ibaka,Thaddeus Young,Rudy Gobert,283.1
