PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Michael Carter-Williams,James Harden,CJ McCollum,Danilo Gallinari,Gary Clark,Serge Ibaka,Pascal Siakam,Nene Nene,178.1
Damian Lillard,Bryn Forbes,James Harden,Jamal Crawford,Rudy Gay,Danilo Gallinari,Serge Ibaka,Montrezl Harrell,Jakob Poeltl,212.5
Damian Lillard,Seth Curry,James Harden,CJ McCollum,Trevor Ariza,James III,Pascal Siakam,Montrezl Harrell,Jakob Poeltl,159.5
Derrick White,Patrick Beverley,James Harden,CJ McCollum,Rudy Gay,Danilo Gallinari,Pascal Siakam,Montrezl Harrell,Boban Marjanovic,202.4
Fred VanVleet,Shai Gilgeous-Alexander,James Harden,CJ McCollum,Rudy Gay,Trevor Ariza,Serge Ibaka,Montrezl Harrell,Nene Nene,212.6
Damian Lillard,Milos Teodosic,James Harden,CJ McCollum,Rudy Gay,James III,Serge Ibaka,Dragan Bender,Jonas Valanciunas,212.7
Damian Lillard,Patty Mills,James Harden,Danny Green,Rudy Gay,Trevor Ariza,Serge Ibaka,Pascal Siakam,Boban Marjanovic,229.4
Damian Lillard,Michael Carter-Williams,James Harden,CJ McCollum,Rudy Gay,OG Anunoby,Montrezl Harrell,Mike Scott,Deandre Ayton,231.7
Damian Lillard,Milos Teodosic,James Harden,Troy Daniels,Rudy Gay,Gerald Green,Pascal Siakam,Montrezl Harrell,Nene Nene,182.6
Damian Lillard,De'Anthony Melton,CJ McCollum,Jamal Crawford,Rudy Gay,Gary Clark,Pascal Siakam,Montrezl Harrell,Jonas Valanciunas,206.9
Kyle Lowry,De'Anthony Melton,James Harden,CJ McCollum,Rudy Gay,Danuel House,Serge Ibaka,Pascal Siakam,Jakob Poeltl,269.9
De'Anthony Melton,Patty Mills,James Harden,CJ McCollum,Danilo Gallinari,James III,Serge Ibaka,Montrezl Harrell,Deandre Ayton,219.5
Damian Lillard,Michael Carter-Williams,James Harden,Jamal Crawford,Rudy Gay,James III,Pascal Siakam,Meyers Leonard,Jusuf Nurkic,167.0
Damian Lillard,Fred VanVleet,James Harden,CJ McCollum,Danilo Gallinari,Danuel House,Montrezl Harrell,Zach Collins,Jonas Valanciunas,220.5
Damian Lillard,Seth Curry,James Harden,Marco Belinelli,Rudy Gay,Danilo Gallinari,Pascal Siakam,Zach Collins,Deandre Ayton,198.4
Damian Lillard,Derrick White,CJ McCollum,Delon Wright,Trevor Ariza,Danilo Gallinari,Serge Ibaka,Montrezl Harrell,Jusuf Nurkic,225.8
Milos Teodosic,Michael Carter-Williams,James Harden,Jamal Crawford,Trevor Ariza,Danilo Gallinari,Pascal Siakam,Montrezl Harrell,Clint Capela,111.3
Damian Lillard,Fred VanVleet,CJ McCollum,Avery Bradley,Rudy Gay,Danilo Gallinari,Josh Jackson,Pascal Siakam,Jakob Poeltl,176.9
Chris Paul,Michael Carter-Williams,James Harden,Nik Stauskas,Rudy Gay,Gary Clark,Pascal Siakam,Montrezl Harrell,Jakob Poeltl,162.9
Damian Lillard,Kyle Lowry,CJ McCollum,Nik Stauskas,Rudy Gay,Danilo Gallinari,Montrezl Harrell,Tobias Harris,Nene Nene,173.0
Fred VanVleet,Chris Paul,James Harden,Delon Wright,Rudy Gay,Danilo Gallinari,Serge Ibaka,Pascal Siakam,Jonas Valanciunas,278.6
