PG,PG,SG,SG,SF,SF,PF,PF,C,P
Spencer Dinwiddie,Yogi Ferrell,Buddy Hield,Bradley Beal,Justise Winslow,Paul George,Kyle Kuzma,Marvin III,Willie Cauley-Stein,206.4
Michael Carter-Williams,Spencer Dinwiddie,Dennis Schroder,Bradley Beal,Justise Winslow,Josh Richardson,Marvin III,Larry Jr,Joel Embiid,167.3
Cameron Payne,Spencer Dinwiddie,Bradley Beal,James Harden,Paul George,Troy Jr,Marvin III,Larry Jr,Jarrett Allen,185.3
Cameron Payne,Spencer Dinwiddie,Buddy Hield,James Harden,Justise Winslow,James III,Kyle Kuzma,Larry Jr,Joel Embiid,174.1
Spencer Dinwiddie,Yogi Ferrell,Dennis Schroder,James Harden,LeBron James,James III,Marvin III,Larry Jr,JaVale McGee,155.7
Spencer Dinwiddie,Yogi Ferrell,Dennis Schroder,Buddy Hield,Josh Richardson,Kevin Durant,Kyle Kuzma,Larry Jr,Jarrett Allen,182.8
Michael Carter-Williams,Spencer Dinwiddie,Buddy Hield,Bradley Beal,LeBron James,Troy Jr,Kyle Kuzma,Larry Jr,Steven Adams,169.4
Michael Carter-Williams,Yogi Ferrell,Buddy Hield,James Harden,Josh Richardson,Troy Jr,Kyle Kuzma,Marvin III,Joel Embiid,185.0
Cameron Payne,Spencer Dinwiddie,Dennis Schroder,Bradley Beal,Kevin Durant,James III,Kyle Kuzma,Marvin III,Steven Adams,192.3
Ben Simmons,Michael Carter-Williams,Dennis Schroder,Buddy Hield,Paul George,Troy Jr,Marvin III,Larry Jr,Willie Cauley-Stein,150.7
Ben Simmons,Spencer Dinwiddie,Buddy Hield,Damion Lee,Justise Winslow,LeBron James,Marvin III,Larry Jr,Jarrett Allen,186.0
Michael Carter-Williams,Cameron Payne,Dennis Schroder,Buddy Hield,Justise Winslow,LeBron James,Kyle Kuzma,Marvin III,JaVale McGee,142.9
Michael Carter-Williams,Spencer Dinwiddie,James Harden,Austin Rivers,Justise Winslow,Kevin Durant,Kyle Kuzma,Marvin III,Jarrett Allen,244.1
Ben Simmons,Ryan Arcidiacono,Bradley Beal,James Harden,Justise Winslow,James III,Marvin III,Larry Jr,Willie Cauley-Stein,200.3
Cameron Payne,TJ McConnell,Dennis Schroder,Bradley Beal,Josh Richardson,Paul George,Kyle Kuzma,Larry Jr,Willie Cauley-Stein,160.3
Cameron Payne,Yogi Ferrell,Buddy Hield,Bradley Beal,LeBron James,Justin Jackson,Marvin III,Larry Jr,Joel Embiid,144.8
Derrick White,Michael Carter-Williams,Bradley Beal,James Harden,Paul George,James III,Kyle Kuzma,Marvin III,JaVale McGee,223.5
Spencer Dinwiddie,Devin Harris,Dennis Schroder,James Harden,Justise Winslow,Paul George,Marvin III,Maxi Kleber,Steven Adams,238.7
JJ Barea,Yogi Ferrell,Bradley Beal,James Harden,Justise Winslow,Josh Richardson,Kyle Kuzma,Larry Jr,JaVale McGee,178.0
Ben Simmons,Spencer Dinwiddie,Dennis Schroder,James Harden,Justise Winslow,Troy Jr,Kyle Kuzma,Rodions Kurucs,Willie Cauley-Stein,192.7
Ben Simmons,Yogi Ferrell,Dennis Schroder,Bradley Beal,Troy Jr,James III,Kyle Kuzma,Larry Jr,Joel Embiid,130.2
Spencer Dinwiddie,Ryan Arcidiacono,Dennis Schroder,Antonio Blakeney,LeBron James,Paul George,Kyle Kuzma,Marvin III,Jarrett Allen,209.4
Landry Shamet,TJ McConnell,Buddy Hield,James Harden,Justise Winslow,Paul George,Marvin III,Larry Jr,JaVale McGee,193.6
Derrick White,Spencer Dinwiddie,Buddy Hield,James Harden,Kevin Durant,Jared Dudley,Marvin III,Larry Jr,Willie Cauley-Stein,235.3
Spencer Dinwiddie,Devin Harris,Buddy Hield,Bradley Beal,LeBron James,Josh Richardson,Marvin III,Jonah Bolden,JaVale McGee,206.1
Ben Simmons,Spencer Dinwiddie,Buddy Hield,Allen Crabbe,Kevin Durant,Troy Jr,Kyle Kuzma,Marvin III,JaVale McGee,215.5
Derrick White,Bryn Forbes,Dennis Schroder,James Harden,Justise Winslow,Paul George,Kyle Kuzma,Larry Jr,Jarrett Allen,208.5
Michael Carter-Williams,Yogi Ferrell,Dennis Schroder,Bradley Beal,Kevin Durant,Paul George,Marvin III,Patrick Patterson,Jarrett Allen,177.3
Derrick White,Ryan Arcidiacono,Buddy Hield,Bradley Beal,Josh Richardson,Paul George,Marvin III,Larry Jr,Steven Adams,240.4
Spencer Dinwiddie,Yogi Ferrell,Austin Rivers,Damion Lee,Kevin Durant,Paul George,Marvin III,Larry Jr,Joel Embiid,227.5
Michael Carter-Williams,Cameron Payne,James Harden,Damion Lee,LeBron James,Josh Richardson,Marvin III,Larry Jr,Willie Cauley-Stein,174.4
