PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Spencer Dinwiddie,Shake Milton,Jamal Crawford,Paul George,Jake Layman,Aaron Gordon,Markieff Morris,Nikola Vucevic,204.2
Russell Westbrook,Spencer Dinwiddie,Justin Holiday,Jimmer Fredette,Paul George,Wes Iwundu,Derrick Favors,Georges Niang,Nikola Vucevic,249.6
Damian Lillard,Spencer Dinwiddie,Justin Holiday,Tyler Dorsey,Paul George,DeMarre Carroll,Aaron Gordon,Derrick Favors,Jarrett Allen,306.7
Damian Lillard,Ricky Rubio,Dennis Schroder,Jamal Crawford,Paul George,Jake Layman,Ivan Rabb,Markieff Morris,Joel Embiid,189.2
Russell Westbrook,Ricky Rubio,Dennis Schroder,Kyle Korver,Paul George,Wes Iwundu,Markieff Morris,Ray Spalding,Nikola Vucevic,178.9
Russell Westbrook,Ricky Rubio,Jamal Crawford,Terrance Ferguson,Paul George,Evan Turner,Derrick Favors,Mike Scott,Nikola Vucevic,244.6
Russell Westbrook,Raul Neto,Dennis Schroder,Jimmer Fredette,Paul George,Royce O'Neale,Aaron Gordon,Rondae Hollis-Jefferson,Rudy Gobert,197.6
Damian Lillard,Michael Carter-Williams,Dennis Schroder,Troy Daniels,Paul George,Rodney Hood,Aaron Gordon,Derrick Favors,Steven Adams,290.5
Spencer Dinwiddie,Ricky Rubio,Caris LeVert,Terrance Ferguson,Paul George,Rodney Hood,Aaron Gordon,Rondae Hollis-Jefferson,Joel Embiid,256.7
Damian Lillard,Ricky Rubio,Dennis Schroder,Jimmer Fredette,Joe Harris,Chandler Parsons,Aaron Gordon,Derrick Favors,Nikola Vucevic,250.2
Russell Westbrook,Ricky Rubio,Troy Daniels,Kyle Korver,Evan Turner,Wes Iwundu,Aaron Gordon,Derrick Favors,Joel Embiid,198.8
Damian Lillard,Spencer Dinwiddie,Dennis Schroder,Caris LeVert,Paul George,DeMarre Carroll,Ivan Rabb,Rondae Hollis-Jefferson,Rudy Gobert,248.6
Damian Lillard,TJ McConnell,Dennis Schroder,Jamal Crawford,Paul George,DeMarre Carroll,Aaron Gordon,Ray Spalding,Nikola Vucevic,214.2
Russell Westbrook,Damian Lillard,Dennis Schroder,Shake Milton,Jake Layman,Wes Iwundu,Derrick Favors,Mike Scott,Nikola Vucevic,205.3
Russell Westbrook,Spencer Dinwiddie,Delon Wright,Caris LeVert,Paul George,Wes Iwundu,Aaron Gordon,Ray Spalding,Jarrett Allen,243.5
Russell Westbrook,TJ McConnell,Jimmer Fredette,Jamal Crawford,Paul George,Wes Iwundu,Aaron Gordon,Mike Scott,Joel Embiid,163.8
Russell Westbrook,Spencer Dinwiddie,Jamal Crawford,Kyle Korver,Paul George,Mikal Bridges,Derrick Favors,Khem Birch,Steven Adams,219.2
Russell Westbrook,Spencer Dinwiddie,Dennis Schroder,Tyler Dorsey,Paul George,Chandler Parsons,Khem Birch,Zach Collins,Nikola Vucevic,240.0
Damian Lillard,Ricky Rubio,Justin Holiday,Terrance Ferguson,Paul George,Jake Layman,Derrick Favors,Rondae Hollis-Jefferson,Rudy Gobert,289.9
Russell Westbrook,Spencer Dinwiddie,Tyler Dorsey,Shake Milton,Paul George,Royce O'Neale,Derrick Favors,Dragan Bender,Rudy Gobert,261.1
Russell Westbrook,Spencer Dinwiddie,Dennis Schroder,Kyle Korver,Paul George,Bruno Caboclo,Rodions Kurucs,Mike Scott,Rudy Gobert,234.5
Russell Westbrook,Ricky Rubio,Jamal Crawford,Troy Daniels,Paul George,DeMarre Carroll,Aaron Gordon,Richaun Holmes,Jarrett Allen,207.4
Russell Westbrook,Ricky Rubio,Terrence Ross,Shake Milton,Paul George,Wes Iwundu,Derrick Favors,Ivan Rabb,Jarrett Allen,216.6
Russell Westbrook,Ricky Rubio,Justin Holiday,Tyler Dorsey,Paul George,Mikal Bridges,Aaron Gordon,Rondae Hollis-Jefferson,Steven Adams,255.6
Russell Westbrook,Spencer Dinwiddie,Dennis Schroder,Jamal Crawford,Joe Harris,Jonathan Isaac,Derrick Favors,Al-Farouq Aminu,Nikola Vucevic,207.0
