PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ricky Rubio,Kyrie Irving,Lou Williams,Dwyane Wade,Paul George,Bojan Bogdanovic,Pascal Siakam,Montrezl Harrell,Nikola Vucevic,282.9
Ricky Rubio,Darren Collison,Dennis Schroder,Dwyane Wade,Paul George,Andrew Wiggins,Montrezl Harrell,Domantas Sabonis,Karl-Anthony Towns,264.8
Ricky Rubio,Russell Westbrook,Dennis Schroder,Lou Williams,Paul George,Bojan Bogdanovic,Domantas Sabonis,Derrick Favors,Mitchell Robinson,253.2
Russell Westbrook,Jamal Murray,Dennis Schroder,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Montrezl Harrell,Derrick Favors,Nikola Vucevic,272.0
Kyrie Irving,Jamal Murray,Dennis Schroder,Lou Williams,Andrew Wiggins,Bojan Bogdanovic,Montrezl Harrell,Aaron Gordon,Karl-Anthony Towns,317.6
Jamal Murray,Darren Collison,Dennis Schroder,Lou Williams,Paul George,Justise Winslow,Pascal Siakam,Domantas Sabonis,Nikola Vucevic,281.1
Ricky Rubio,Jamal Murray,Lou Williams,Dwyane Wade,Paul George,Justise Winslow,Jayson Tatum,Derrick Favors,Karl-Anthony Towns,322.3
Ricky Rubio,Darren Collison,James Harden,Lou Williams,Danilo Gallinari,Bojan Bogdanovic,Montrezl Harrell,Derrick Favors,Karl-Anthony Towns,284.3
Kyrie Irving,Jamal Murray,Dennis Schroder,Dwyane Wade,Paul George,Bojan Bogdanovic,Serge Ibaka,Domantas Sabonis,Steven Adams,298.4
Ricky Rubio,Jamal Murray,Jrue Holiday,Dwyane Wade,Danilo Gallinari,Bojan Bogdanovic,Pascal Siakam,Domantas Sabonis,Karl-Anthony Towns,297.9
Russell Westbrook,Darren Collison,Lou Williams,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Pascal Siakam,Serge Ibaka,Karl-Anthony Towns,251.9
Ricky Rubio,Russell Westbrook,Dennis Schroder,Lou Williams,Andrew Wiggins,Justise Winslow,Pascal Siakam,Montrezl Harrell,Al Horford,242.5
Kyrie Irving,Darren Collison,James Harden,Dennis Schroder,Paul George,Justise Winslow,Montrezl Harrell,Derrick Favors,Mitchell Robinson,279.9
Ricky Rubio,Kyrie Irving,Dennis Schroder,Dwyane Wade,Paul George,Danilo Gallinari,Aaron Gordon,Derrick Favors,Al Horford,290.9
Ricky Rubio,Jamal Murray,Dennis Schroder,Lou Williams,Paul George,Danilo Gallinari,Montrezl Harrell,Noah Vonleh,Steven Adams,287.8
Kyrie Irving,Russell Westbrook,Lou Williams,Dwyane Wade,Danilo Gallinari,Justise Winslow,Montrezl Harrell,Domantas Sabonis,Mitchell Robinson,267.1
Ricky Rubio,Kyrie Irving,Dennis Schroder,Lou Williams,Danilo Gallinari,Andrew Wiggins,Jayson Tatum,Domantas Sabonis,Nikola Vucevic,270.1
Ricky Rubio,Darren Collison,Jrue Holiday,Dennis Schroder,Paul George,Bojan Bogdanovic,Pascal Siakam,Aaron Gordon,Steven Adams,262.9
Ricky Rubio,Kyrie Irving,James Harden,Dwyane Wade,Andrew Wiggins,Bojan Bogdanovic,Aaron Gordon,Domantas Sabonis,Mitchell Robinson,278.0
Ricky Rubio,Kyrie Irving,Jrue Holiday,Dennis Schroder,Justise Winslow,Bojan Bogdanovic,Montrezl Harrell,Domantas Sabonis,Nikola Jokic,274.4
