PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Darren Collison,Dwyane Wade,Andrew Wiggins,Bojan Bogdanovic,Luol Deng,Domantas Sabonis,Serge Ibaka,Mitchell Robinson,295.6
Ben Simmons,Darren Collison,Dwyane Wade,Andrew Wiggins,Luol Deng,James III,Aaron Gordon,Thaddeus Young,Karl-Anthony Towns,275.3
Ben Simmons,De'Anthony Melton,Dwyane Wade,Andrew Wiggins,Bojan Bogdanovic,Jake Layman,Aaron Gordon,Serge Ibaka,Nikola Vucevic,295.6
Ben Simmons,Jeremy Lin,Dwyane Wade,Andrew Wiggins,Bojan Bogdanovic,Evan Turner,Domantas Sabonis,Thaddeus Young,Andre Drummond,292.6
Damian Lillard,Darren Collison,Dwyane Wade,Jodie Meeks,Bojan Bogdanovic,Evan Turner,Aaron Gordon,Thaddeus Young,Nikola Vucevic,267.4
Ben Simmons,Darren Collison,Dwyane Wade,Brandon Sampson,Bojan Bogdanovic,James III,Pascal Siakam,Serge Ibaka,Andre Drummond,280.7
Damian Lillard,Ben Simmons,Langston Galloway,Troy Daniels,Bojan Bogdanovic,James III,Domantas Sabonis,Serge Ibaka,Nikola Vucevic,242.3
Damian Lillard,Jevon Carter,Andrew Wiggins,Danny Green,Bojan Bogdanovic,James III,Aaron Gordon,Serge Ibaka,Karl-Anthony Towns,254.1
Damian Lillard,Ben Simmons,Andrew Wiggins,Jodie Meeks,Derrick Jr,Luol Deng,Thaddeus Young,Serge Ibaka,Nikola Vucevic,248.3
Damian Lillard,Ben Simmons,Dwyane Wade,Langston Galloway,Luol Deng,Evan Turner,Aaron Gordon,Serge Ibaka,Andre Drummond,306.9
Damian Lillard,TJ McConnell,Dwyane Wade,Andrew Wiggins,Tyreke Evans,James III,Aaron Gordon,Domantas Sabonis,Nikola Vucevic,222.4
Damian Lillard,De'Anthony Melton,Dwyane Wade,Wayne Selden,Bojan Bogdanovic,James III,Domantas Sabonis,Thaddeus Young,Karl-Anthony Towns,208.6
Damian Lillard,Ryan Arcidiacono,Dwyane Wade,Andrew Wiggins,James III,Jake Layman,Thaddeus Young,Serge Ibaka,Andre Drummond,288.0
Damian Lillard,Darren Collison,Antonio Blakeney,Wayne Ellington,Bojan Bogdanovic,James III,Aaron Gordon,Domantas Sabonis,Andre Drummond,291.5
Damian Lillard,TJ McConnell,Andrew Wiggins,Brandon Sampson,Bojan Bogdanovic,Luol Deng,Aaron Gordon,Thaddeus Young,Andre Drummond,271.9
Ben Simmons,Darren Collison,Justin Holiday,Danny Green,Bojan Bogdanovic,Luol Deng,Aaron Gordon,Domantas Sabonis,Nikola Vucevic,263.3
Fred VanVleet,Darren Collison,Andrew Wiggins,Antonio Blakeney,Bojan Bogdanovic,James III,Thaddeus Young,Serge Ibaka,Nikola Vucevic,262.8
Ben Simmons,Cory Joseph,Dwyane Wade,Luke Kennard,Bojan Bogdanovic,Norman Powell,Domantas Sabonis,Serge Ibaka,Karl-Anthony Towns,250.9
Darren Collison,Jevon Carter,Dwyane Wade,Andrew Wiggins,Bojan Bogdanovic,Norman Powell,Aaron Gordon,Blake Griffin,Andre Drummond,297.2
Ben Simmons,Darren Collison,Andrew Wiggins,Wayne Ellington,Mikal Bridges,Bojan Bogdanovic,Ivan Rabb,Serge Ibaka,Karl-Anthony Towns,280.9
Damian Lillard,Ben Simmons,Dwyane Wade,Luke Kennard,Bojan Bogdanovic,James III,Aaron Gordon,Dragan Bender,Mitchell Robinson,289.3
Damian Lillard,Darren Collison,Dwyane Wade,Troy Daniels,Derrick Jr,Norman Powell,Aaron Gordon,Serge Ibaka,Karl-Anthony Towns,285.6
Ben Simmons,TJ McConnell,Andrew Wiggins,Jodie Meeks,Bojan Bogdanovic,Kevin Knox,Aaron Gordon,Domantas Sabonis,Karl-Anthony Towns,268.1
Damian Lillard,Darren Collison,Andrew Wiggins,Dion Waiters,Bojan Bogdanovic,Jake Layman,Thaddeus Young,James Johnson,Karl-Anthony Towns,282.9
Damian Lillard,Darren Collison,Andrew Wiggins,Langston Galloway,Kevin Knox,Rodney Hood,Aaron Gordon,Serge Ibaka,Nikola Vucevic,279.1
Damian Lillard,Darren Collison,Andrew Wiggins,Brandon Sampson,Chandler Parsons,Evan Turner,Aaron Gordon,Domantas Sabonis,Karl-Anthony Towns,256.2
Ben Simmons,Darren Collison,Andrew Wiggins,Luke Kennard,Chandler Parsons,Tyreke Evans,Domantas Sabonis,Serge Ibaka,Nikola Vucevic,247.2
Damian Lillard,Ben Simmons,Delon Wright,Dwyane Wade,Bojan Bogdanovic,Chandler Parsons,Thaddeus Young,Serge Ibaka,Gorgui Dieng,272.2
Damian Lillard,Michael Carter-Williams,Andrew Wiggins,Danny Green,Bojan Bogdanovic,Norman Powell,Domantas Sabonis,Thaddeus Young,Nikola Vucevic,242.5
Tyus Jones,Kadeem Allen,Dwyane Wade,Andrew Wiggins,Bojan Bogdanovic,JJ Redick,Thaddeus Young,Serge Ibaka,Karl-Anthony Towns,239.6
Damian Lillard,Ben Simmons,Andrew Wiggins,Wesley Matthews,James III,Rodney Hood,Domantas Sabonis,Thaddeus Young,Mitchell Robinson,263.5
Ben Simmons,Darren Collison,Tyler Dorsey,Wesley Matthews,Derrick Jr,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Karl-Anthony Towns,250.3
Damian Lillard,Darren Collison,Dwyane Wade,Danny Green,Chandler Parsons,James III,Blake Griffin,Serge Ibaka,Nikola Vucevic,199.7
Goran Dragic,Darren Collison,Dwyane Wade,Terrence Ross,Bojan Bogdanovic,Maurice Harkless,Aaron Gordon,Domantas Sabonis,Karl-Anthony Towns,267.6
Damian Lillard,Darren Collison,Danny Green,Luke Kennard,Bojan Bogdanovic,Bruno Caboclo,Thaddeus Young,Serge Ibaka,Andre Drummond,289.6
Ben Simmons,Darren Collison,Andrew Wiggins,Evan Fournier,Derrick Jr,Jonathan Isaac,Aaron Gordon,Serge Ibaka,Andre Drummond,350.9
Ben Simmons,Darren Collison,Dwyane Wade,Damyean Dotson,Mikal Bridges,Rodney Hood,Thaddeus Young,Serge Ibaka,Nikola Vucevic,251.9
Ben Simmons,Darren Collison,Andrew Wiggins,Langston Galloway,Bojan Bogdanovic,JJ Redick,Pascal Siakam,Aaron Gordon,Mitchell Robinson,278.9
Ben Simmons,Jevon Carter,Dwyane Wade,Andrew Wiggins,Maurice Harkless,Luol Deng,Pascal Siakam,Domantas Sabonis,Nikola Vucevic,208.9
Ben Simmons,Michael Carter-Williams,Andrew Wiggins,Terrence Ross,Bojan Bogdanovic,Luol Deng,Blake Griffin,Serge Ibaka,Andre Drummond,280.8
