PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Jerian Grant,Andrew Wiggins,Chasson Randle,Jabari Parker,OG Anunoby,Aaron Gordon,Serge Ibaka,Karl-Anthony Towns,231.9
Russell Westbrook,Isaiah Briscoe,Bradley Beal,Dennis Schroder,Jonathan Isaac,Norman Powell,Pascal Siakam,Larry Jr,Steven Adams,225.3
Russell Westbrook,Jerian Grant,Andrew Wiggins,Tyler Dorsey,Chandler Parsons,Wesley Johnson,Blake Griffin,Larry Jr,Karl-Anthony Towns,173.2
Russell Westbrook,Ish Smith,Dennis Schroder,Andrew Wiggins,Norman Powell,Wesley Johnson,Ivan Rabb,Blake Griffin,Andre Drummond,187.7
Russell Westbrook,Jevon Carter,Bradley Beal,David Nwaba,Bruno Caboclo,Wes Iwundu,Aaron Gordon,Serge Ibaka,Nikola Vucevic,250.1
Brandon Knight,Jerian Grant,Bradley Beal,Andrew Wiggins,Jeff Green,Norman Powell,Blake Griffin,Aaron Gordon,Karl-Anthony Towns,234.3
Russell Westbrook,Jeremy Lin,Dennis Schroder,Andrew Wiggins,Cedi Osman,Trevor Ariza,Larry Jr,Serge Ibaka,Steven Adams,199.3
Jerian Grant,Isaiah Briscoe,Bradley Beal,Andrew Wiggins,Jonathan Isaac,Wes Iwundu,Larry Jr,Serge Ibaka,Karl-Anthony Towns,175.9
Russell Westbrook,Jerian Grant,Bradley Beal,Chasson Randle,Troy Jr,Wesley Johnson,Pascal Siakam,Serge Ibaka,Andre Drummond,198.2
Russell Westbrook,Jerian Grant,Dennis Schroder,David Nwaba,Jonathan Isaac,OG Anunoby,Pascal Siakam,Aaron Gordon,Nikola Vucevic,231.3
DJ Augustin,Isaiah Briscoe,Bradley Beal,Andrew Wiggins,Wes Iwundu,Wesley Johnson,Blake Griffin,Aaron Gordon,Nikola Vucevic,212.5
Russell Westbrook,Ish Smith,Andrew Wiggins,Tyler Dorsey,Jonathan Isaac,Wes Iwundu,Pascal Siakam,Serge Ibaka,Andre Drummond,217.5
Matthew Dellavedova,Jerian Grant,Bradley Beal,Andrew Wiggins,Cedi Osman,Bruno Caboclo,Pascal Siakam,Blake Griffin,Nikola Vucevic,285.1
Russell Westbrook,Brandon Knight,Dennis Schroder,Terrance Ferguson,Bruno Caboclo,Chandler Parsons,Blake Griffin,Aaron Gordon,Karl-Anthony Towns,194.4
Russell Westbrook,DJ Augustin,Dennis Schroder,Chasson Randle,Cedi Osman,Wes Iwundu,Pascal Siakam,Aaron Gordon,Andre Drummond,189.9
Russell Westbrook,Brandon Knight,Bradley Beal,Andrew Wiggins,Jonathan Isaac,Troy Jr,Ivan Rabb,Aaron Gordon,Steven Adams,215.7
Russell Westbrook,Ish Smith,Dennis Schroder,Bruce Brown,Jeff Green,OG Anunoby,Blake Griffin,Serge Ibaka,Karl-Anthony Towns,238.1
Jerian Grant,Ish Smith,Bradley Beal,Dennis Schroder,Jabari Parker,Wes Iwundu,Larry Jr,Aaron Gordon,Nikola Vucevic,209.2
Jeff Teague,Reggie Jackson,Bradley Beal,Andrew Wiggins,Chandler Parsons,Wes Iwundu,Blake Griffin,Serge Ibaka,Andre Drummond,232.9
Russell Westbrook,Collin Sexton,Andrew Wiggins,Terrance Ferguson,Jeff Green,Wes Iwundu,Pascal Siakam,Larry Jr,Nikola Vucevic,204.9
Russell Westbrook,Isaiah Briscoe,Andrew Wiggins,David Nwaba,Norman Powell,Abdel Nader,Pascal Siakam,Blake Griffin,Nikola Vucevic,258.8
