PG,PG,SG,SG,SF,SF,PF,PF,C,P,R,O,J
Stephen Curry,Matthew Dellavedova,James Harden,Evan Fournier,Kevin Knox,Thabo Sefolosha,PJ Tucker,Jerami Grant,DeMarcus Cousins,393
Matthew Dellavedova,Jerian Grant,James Harden,Evan Fournier,Kevin Knox,Thabo Sefolosha,Paul Millsap,Jerami Grant,Nerlens Noel,393
Stephen Curry,Emmanuel Mudiay,James Harden,Evan Fournier,Kevin Knox,Thabo Sefolosha,Noah Vonleh,Markieff Morris,Nerlens Noel,393
Emmanuel Mudiay,Jerian Grant,Evan Fournier,Donovan Mitchell,Justise Winslow,Kevin Knox,Noah Vonleh,Markieff Morris,DeMarcus Cousins,393
Stephen Curry,Emmanuel Mudiay,James Harden,Evan Fournier,Jae Crowder,Kevin Knox,Jerami Grant,Markieff Morris,Ante Zizic,393
Emmanuel Mudiay,Matthew Dellavedova,James Harden,Klay Thompson,JJ Redick,Kevin Knox,PJ Tucker,Jerami Grant,DeMarcus Cousins,393
Stephen Curry,Matthew Dellavedova,Evan Fournier,Terrence Ross,Justise Winslow,Kevin Knox,Noah Vonleh,Jerami Grant,DeMarcus Cousins,393
Emmanuel Mudiay,Matthew Dellavedova,James Harden,Donovan Mitchell,Kevin Knox,Royce O'Neale,Jerami Grant,Markieff Morris,Rudy Gobert,393
Emmanuel Mudiay,Matthew Dellavedova,James Harden,Terrence Ross,Justise Winslow,Kevin Knox,Noah Vonleh,Jerami Grant,Ante Zizic,393
Emmanuel Mudiay,Matthew Dellavedova,Evan Fournier,Donovan Mitchell,Justise Winslow,Kevin Knox,Paul Millsap,Jerami Grant,Rudy Gobert,393
Stephen Curry,Jerian Grant,Klay Thompson,Evan Fournier,Jae Crowder,Kevin Knox,Jerami Grant,Markieff Morris,DeMarcus Cousins,392
