PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ricky Rubio,Spencer Dinwiddie,Jrue Holiday,Frank Jackson,LeBron James,Andrew Wiggins,Kyle Kuzma,Domantas Sabonis,Mitchell Robinson,270.7
Jamal Murray,Ricky Rubio,Jrue Holiday,Grayson Allen,LeBron James,Bojan Bogdanovic,Noah Vonleh,Domantas Sabonis,JaVale McGee,303.0
Ricky Rubio,Darren Collison,Jrue Holiday,Bruce Brown,Andrew Wiggins,Rudy Gay,Blake Griffin,Domantas Sabonis,Rudy Gobert,285.1
Darren Collison,Spencer Dinwiddie,Jrue Holiday,Torrey Craig,Kevin Durant,Bojan Bogdanovic,Blake Griffin,Paul Millsap,Jarrett Allen,269.1
Stephen Curry,Spencer Dinwiddie,Jrue Holiday,Allonzo Trier,Andrew Wiggins,Rudy Gay,Blake Griffin,Thaddeus Young,Mitchell Robinson,306.5
Jamal Murray,Darren Collison,Jrue Holiday,Allonzo Trier,Andrew Wiggins,Bojan Bogdanovic,Kyle Kuzma,Paul Millsap,Andre Drummond,285.0
Stephen Curry,Jamal Murray,Jrue Holiday,Troy Daniels,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Thaddeus Young,Jarrett Allen,274.7
Jamal Murray,Spencer Dinwiddie,Jrue Holiday,Torrey Craig,LeBron James,Bojan Bogdanovic,Thaddeus Young,Cheick Diallo,Karl-Anthony Towns,305.6
Jamal Murray,Ricky Rubio,Jrue Holiday,Andre Iguodala,Rudy Gay,Bojan Bogdanovic,Paul Millsap,Derrick Favors,Karl-Anthony Towns,260.4
Jamal Murray,Darren Collison,Jrue Holiday,Langston Galloway,Andrew Wiggins,Rudy Gay,Thaddeus Young,Derrick Favors,Nikola Jokic,289.8
Jamal Murray,Darren Collison,Jrue Holiday,Quincy Pondexter,Kevin Durant,Bojan Bogdanovic,Noah Vonleh,Thaddeus Young,Rudy Gobert,312.2
Jamal Murray,Spencer Dinwiddie,Jrue Holiday,Frank Jackson,Rudy Gay,Bojan Bogdanovic,Anthony Davis,Noah Vonleh,Mitchell Robinson,242.4
Stephen Curry,Darren Collison,Jrue Holiday,Quincy Pondexter,Bojan Bogdanovic,Juancho Hernangomez,Anthony Davis,Domantas Sabonis,Jarrett Allen,269.0
Ricky Rubio,Darren Collison,Jrue Holiday,Kentavious Caldwell-Pope,Kevin Durant,Andrew Wiggins,Paul Millsap,Derrick Favors,JaVale McGee,281.3
Stephen Curry,Ricky Rubio,Jrue Holiday,Antonio Blakeney,Bojan Bogdanovic,Juancho Hernangomez,Blake Griffin,Noah Vonleh,Karl-Anthony Towns,300.1
Ricky Rubio,Spencer Dinwiddie,Jrue Holiday,Troy Daniels,Andrew Wiggins,Rudy Gay,Noah Vonleh,Paul Millsap,Nikola Jokic,289.7
Jamal Murray,Ricky Rubio,Jrue Holiday,Troy Daniels,Andrew Wiggins,Juancho Hernangomez,Blake Griffin,Derrick Favors,Andre Drummond,271.4
Jamal Murray,Spencer Dinwiddie,Jrue Holiday,Kentavious Caldwell-Pope,Kevin Durant,Juancho Hernangomez,Domantas Sabonis,Thaddeus Young,Andre Drummond,328.8
Darren Collison,Spencer Dinwiddie,Jrue Holiday,Grayson Allen,LeBron James,Rudy Gay,Noah Vonleh,Thaddeus Young,Jarrett Allen,289.9
Stephen Curry,Ricky Rubio,Jrue Holiday,Grayson Allen,Rudy Gay,Juancho Hernangomez,Domantas Sabonis,Derrick Favors,Nikola Jokic,269.5
Stephen Curry,Spencer Dinwiddie,Jrue Holiday,Quincy Pondexter,LeBron James,Juancho Hernangomez,Paul Millsap,Derrick Favors,Mitchell Robinson,272.4
Jamal Murray,Spencer Dinwiddie,Jrue Holiday,Bruce Brown,Kevin Durant,Andrew Wiggins,Noah Vonleh,Derrick Favors,Jarrett Allen,284.3
Ricky Rubio,Spencer Dinwiddie,Josh Hart,Allonzo Trier,LeBron James,Bojan Bogdanovic,Blake Griffin,Domantas Sabonis,Karl-Anthony Towns,290.7
Stephen Curry,Darren Collison,Jrue Holiday,Troy Daniels,LeBron James,Rudy Gay,Domantas Sabonis,Cheick Diallo,Mitchell Robinson,260.7
Darren Collison,Spencer Dinwiddie,Jrue Holiday,Monte Morris,Kevin Durant,Rudy Gay,Kyle Kuzma,Derrick Favors,Mitchell Robinson,234.8
Stephen Curry,Ricky Rubio,Frank Jackson,Quincy Pondexter,LeBron James,Bojan Bogdanovic,Domantas Sabonis,Derrick Favors,Rudy Gobert,276.9
Jamal Murray,Spencer Dinwiddie,Grayson Allen,Troy Daniels,LeBron James,Bojan Bogdanovic,Blake Griffin,Derrick Favors,Rudy Gobert,265.1
Jamal Murray,Ricky Rubio,Jrue Holiday,Kentavious Caldwell-Pope,Andrew Wiggins,Bojan Bogdanovic,Anthony Davis,Cheick Diallo,Jarrett Allen,229.5
