PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Ricky Rubio,Dwyane Wade,Lou Williams,Rudy Gay,Justise Winslow,Derrick Favors,Chimezie Metu,Joel Embiid,277.9
Ricky Rubio,Patrick Beverley,CJ McCollum,Lou Williams,Rudy Gay,Danilo Gallinari,Montrezl Harrell,Derrick Favors,Rudy Gobert,279.8
Ben Simmons,Ricky Rubio,CJ McCollum,Dwyane Wade,Josh Richardson,Justise Winslow,Derrick Favors,Mike Scott,Rudy Gobert,267.0
Ben Simmons,Landry Shamet,CJ McCollum,Grayson Allen,Rudy Gay,Justise Winslow,Montrezl Harrell,Derrick Favors,Joel Embiid,230.1
Ben Simmons,Damian Lillard,Lou Williams,Shake Milton,Danilo Gallinari,Justise Winslow,Derrick Favors,Meyers Leonard,Rudy Gobert,278.9
Damian Lillard,Ricky Rubio,Dwyane Wade,Grayson Allen,Danilo Gallinari,Justise Winslow,Montrezl Harrell,Dwight Powell,Rudy Gobert,302.7
Damian Lillard,Jalen Brunson,Dwyane Wade,Shake Milton,Josh Richardson,Rudy Gay,Montrezl Harrell,Derrick Favors,Rudy Gobert,260.2
Ben Simmons,Ricky Rubio,CJ McCollum,Lou Williams,Danilo Gallinari,Justise Winslow,Dwight Powell,Kelly Olynyk,Joel Embiid,273.5
Ricky Rubio,Seth Curry,CJ McCollum,Dwyane Wade,Josh Richardson,Rudy Gay,Montrezl Harrell,Meyers Leonard,Joel Embiid,241.3
Damian Lillard,Ricky Rubio,Shake Milton,Grayson Allen,Josh Richardson,Danilo Gallinari,Derrick Favors,Mike Scott,Joel Embiid,226.9
Ben Simmons,Damian Lillard,CJ McCollum,Dwyane Wade,Rudy Gay,Danilo Gallinari,Al-Farouq Aminu,Derrick Favors,Salah Mejri,293.8
Damian Lillard,Landry Shamet,CJ McCollum,Lou Williams,Josh Richardson,Justise Winslow,Montrezl Harrell,Chimezie Metu,Rudy Gobert,259.1
Damian Lillard,Jalen Brunson,Lou Williams,Grayson Allen,Rudy Gay,Danilo Gallinari,Montrezl Harrell,Meyers Leonard,Joel Embiid,243.9
Ben Simmons,Seth Curry,Dwyane Wade,Lou Williams,Rudy Gay,Justise Winslow,Montrezl Harrell,Kelly Olynyk,Rudy Gobert,286.4
Ben Simmons,Ricky Rubio,Dwyane Wade,Lou Williams,Josh Richardson,Danilo Gallinari,Montrezl Harrell,Chimezie Metu,Salah Mejri,254.0
Ben Simmons,Damian Lillard,Dwyane Wade,Shake Milton,Justise Winslow,Davis Bertans,Montrezl Harrell,Mike Scott,Joel Embiid,264.2
Ben Simmons,Ricky Rubio,Lou Williams,Shake Milton,Rudy Gay,Dante Cunningham,Montrezl Harrell,Zach Collins,Joel Embiid,237.7
Ben Simmons,Ricky Rubio,Dwyane Wade,Grayson Allen,Rudy Gay,Danilo Gallinari,JaMychal Green,James Johnson,Joel Embiid,267.9
Damian Lillard,Patrick Beverley,Dwyane Wade,Lou Williams,Josh Richardson,Danilo Gallinari,Dwight Powell,Zach Collins,Joel Embiid,265.9
Damian Lillard,Raul Neto,CJ McCollum,Lou Williams,Josh Richardson,Rudy Gay,James Johnson,Kelly Olynyk,Joel Embiid,259.4
Ben Simmons,Damian Lillard,Lou Williams,Grayson Allen,Josh Richardson,Rudy Gay,JaMychal Green,Dwight Powell,Rudy Gobert,288.5
Damian Lillard,Ricky Rubio,CJ McCollum,Lou Williams,Thabo Sefolosha,Maurice Harkless,Montrezl Harrell,Mike Scott,Joel Embiid,252.4
JJ Barea,Ricky Rubio,Lou Williams,Grayson Allen,Josh Richardson,Justise Winslow,Montrezl Harrell,James Johnson,Joel Embiid,213.9
Damian Lillard,Landry Shamet,CJ McCollum,Lou Williams,Danilo Gallinari,Dante Cunningham,JaMychal Green,Derrick Favors,Joel Embiid,260.8
Damian Lillard,TJ McConnell,CJ McCollum,Dwyane Wade,Danilo Gallinari,Justise Winslow,Jaren Jr,Meyers Leonard,Joel Embiid,228.7
Damian Lillard,Raul Neto,CJ McCollum,Dwyane Wade,Jae Crowder,Royce O'Neale,Montrezl Harrell,Derrick Favors,Joel Embiid,271.2
Damian Lillard,Ricky Rubio,CJ McCollum,Sindarius Thornwell,Josh Richardson,Justise Winslow,JaMychal Green,Zach Collins,Joel Embiid,245.8
Damian Lillard,Ricky Rubio,CJ McCollum,Shake Milton,Rudy Gay,Justise Winslow,LaMarcus Aldridge,Kelly Olynyk,Rudy Gobert,300.7
Damian Lillard,Seth Curry,Lou Williams,MarShon Brooks,Josh Richardson,Davis Bertans,Montrezl Harrell,Derrick Favors,Joel Embiid,245.2
Ben Simmons,Jalen Brunson,Dwyane Wade,Lou Williams,Josh Richardson,Rudy Gay,Al-Farouq Aminu,Mike Scott,Joel Embiid,247.4
Ben Simmons,Seth Curry,Dwyane Wade,Lou Williams,Danilo Gallinari,Thabo Sefolosha,Jaren Jr,Derrick Favors,Joel Embiid,217.1
Ben Simmons,Damian Lillard,Avery Bradley,Kyle Korver,Josh Richardson,Justise Winslow,Derrick Favors,Dwight Powell,Joel Embiid,258.1
Patty Mills,Bryn Forbes,Dwyane Wade,Lou Williams,Danilo Gallinari,Justise Winslow,Montrezl Harrell,JaMychal Green,Joel Embiid,261.8
