PG,PG,SG,SG,SF,SF,PF,PF,C,P
Patty Mills,Michael Carter-Williams,Svi Mykhailiuk,Troy Daniels,LeBron James,Rudy Gay,Aaron Gordon,Kyle Kuzma,JaVale McGee,177.8
Brandon Knight,Ryan Arcidiacono,James Harden,Luka Doncic,Rudy Gay,Danilo Gallinari,Kyle Kuzma,Dragan Bender,Nikola Vucevic,285.5
Bryn Forbes,Shaquille Harrison,James Harden,Sindarius Thornwell,Rudy Gay,Michael Beasley,Aaron Gordon,Kyle Kuzma,Nikola Vucevic,260.8
DJ Augustin,Cameron Payne,Josh Hart,Marco Belinelli,LeBron James,Danilo Gallinari,Kyle Kuzma,Montrezl Harrell,Nikola Vucevic,222.9
Kris Dunn,Devin Harris,James Harden,Quincy Pondexter,Danilo Gallinari,Michael Beasley,Kyle Kuzma,Montrezl Harrell,Nikola Vucevic,234.7
Patty Mills,Cameron Payne,DeMar DeRozan,James Harden,Rudy Gay,Michael Beasley,Kyle Kuzma,Montrezl Harrell,JaVale McGee,227.2
DJ Augustin,Michael Carter-Williams,James Harden,Avery Bradley,LeBron James,Rudy Gay,Aaron Gordon,Dragan Bender,Jakob Poeltl,209.8
Derrick White,Michael Carter-Williams,James Harden,Troy Daniels,LeBron James,Danilo Gallinari,Montrezl Harrell,Khem Birch,Cristiano Felicio,189.4
Kris Dunn,Patrick Beverley,James Harden,Svi Mykhailiuk,LeBron James,Gary Clark,Aaron Gordon,Montrezl Harrell,Cristiano Felicio,188.4
Jalen Brunson,Dennis Jr,James Harden,Kentavious Caldwell-Pope,Rudy Gay,Gary Clark,Kyle Kuzma,Montrezl Harrell,Nikola Vucevic,256.5
Patty Mills,Derrick White,James Harden,Svi Mykhailiuk,LeBron James,Danuel House,Aaron Gordon,Dragan Bender,Nikola Vucevic,255.2
DJ Augustin,Patrick Beverley,James Harden,Kentavious Caldwell-Pope,LeBron James,Danilo Gallinari,Khem Birch,Dragan Bender,Nikola Vucevic,231.6
Shai Gilgeous-Alexander,Brandon Knight,Avery Bradley,Svi Mykhailiuk,LeBron James,Rudy Gay,Kyle Kuzma,Montrezl Harrell,Nikola Vucevic,232.8
DJ Augustin,Dennis Jr,James Harden,Svi Mykhailiuk,LeBron James,Michael Beasley,Montrezl Harrell,Maxi Kleber,Nikola Vucevic,192.7
De'Anthony Melton,Dennis Jr,James Harden,Quincy Pondexter,Danilo Gallinari,Gary Clark,Aaron Gordon,Montrezl Harrell,JaVale McGee,160.8
Chris Paul,Cameron Payne,Kentavious Caldwell-Pope,Avery Bradley,LeBron James,Danilo Gallinari,Aaron Gordon,Montrezl Harrell,JaVale McGee,183.4
Ryan Arcidiacono,Shaquille Harrison,James Harden,Josh Hart,LeBron James,Danilo Gallinari,Aaron Gordon,Dragan Bender,Cristiano Felicio,221.3
Patrick Beverley,Cameron Payne,James Harden,Jamal Crawford,LeBron James,Danilo Gallinari,Aaron Gordon,Maxi Kleber,Jakob Poeltl,229.7
Chris Paul,Bryn Forbes,James Harden,Eric Gordon,Rudy Gay,Danilo Gallinari,Kyle Kuzma,Montrezl Harrell,Cristiano Felicio,273.3
Derrick White,Ryan Arcidiacono,Eric Gordon,Jamal Crawford,LeBron James,Rudy Gay,Aaron Gordon,Kyle Kuzma,Nikola Vucevic,267.9
Patrick Beverley,Devin Harris,Terrence Ross,Sindarius Thornwell,LeBron James,Danilo Gallinari,Aaron Gordon,Montrezl Harrell,Nikola Vucevic,195.1
Shai Gilgeous-Alexander,Lonzo Ball,James Harden,Kentavious Caldwell-Pope,Rudy Gay,Danilo Gallinari,Montrezl Harrell,Khem Birch,JaVale McGee,219.3
Shai Gilgeous-Alexander,Devin Harris,James Harden,Sindarius Thornwell,LeBron James,Gary Clark,Aaron Gordon,Kyle Kuzma,Jakob Poeltl,221.8
De'Anthony Melton,Lonzo Ball,James Harden,Svi Mykhailiuk,Danilo Gallinari,Michael Beasley,Aaron Gordon,Kyle Kuzma,Cristiano Felicio,209.0
