PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Damian Lillard,Khris Middleton,CJ McCollum,Gordon Hayward,Troy Williams,Kyle Kuzma,Derrick Favors,Brook Lopez,267.5
Ricky Rubio,Trey Burke,Bogdan Bogdanovic,CJ McCollum,Giannis Antetokounmpo,Gordon Hayward,Kyle Kuzma,Jayson Tatum,Brook Lopez,256.8
Damian Lillard,Ricky Rubio,Bogdan Bogdanovic,CJ McCollum,Gordon Hayward,Mario Hezonja,Noah Vonleh,Derrick Favors,Joel Embiid,253.7
Kyrie Irving,Damian Lillard,Buddy Hield,Bogdan Bogdanovic,Gordon Hayward,Isaac Bonga,Kyle Kuzma,Derrick Favors,Al Horford,243.9
Stephen Curry,Ben Simmons,Buddy Hield,Bogdan Bogdanovic,Gordon Hayward,Mario Hezonja,Noah Vonleh,Kyle Kuzma,Brook Lopez,287.0
Damian Lillard,Ricky Rubio,Buddy Hield,CJ McCollum,Giannis Antetokounmpo,Isaac Bonga,Derrick Favors,Ersan Ilyasova,Brook Lopez,213.8
Kyrie Irving,Ricky Rubio,Buddy Hield,CJ McCollum,Gordon Hayward,Troy Williams,Kyle Kuzma,Harry III,Joel Embiid,255.9
Ricky Rubio,Ben Simmons,Khris Middleton,Bogdan Bogdanovic,Isaac Bonga,Troy Williams,Kyle Kuzma,Derrick Favors,Joel Embiid,252.9
Kyrie Irving,Trey Burke,Buddy Hield,CJ McCollum,Kevin Durant,Gordon Hayward,Noah Vonleh,Derrick Favors,Brook Lopez,272.2
Kyrie Irving,Ricky Rubio,Khris Middleton,CJ McCollum,Gordon Hayward,Isaac Bonga,Jayson Tatum,Derrick Favors,Willie Cauley-Stein,233.6
Stephen Curry,Damian Lillard,Bogdan Bogdanovic,CJ McCollum,Isaac Bonga,Mario Hezonja,Kyle Kuzma,Jayson Tatum,Willie Cauley-Stein,242.9
Damian Lillard,Ricky Rubio,Khris Middleton,Bogdan Bogdanovic,Kevin Durant,Mario Hezonja,Kyle Kuzma,Harry III,Brook Lopez,238.5
Kyrie Irving,Ben Simmons,Bogdan Bogdanovic,CJ McCollum,Gordon Hayward,Troy Williams,Noah Vonleh,Jayson Tatum,Al Horford,272.8
Damian Lillard,Trey Burke,Buddy Hield,CJ McCollum,Kevin Durant,Troy Williams,Kyle Kuzma,Jayson Tatum,Al Horford,232.9
Stephen Curry,Trey Burke,Buddy Hield,Bogdan Bogdanovic,Gordon Hayward,Troy Williams,Jayson Tatum,Derrick Favors,Joel Embiid,216.2
Ricky Rubio,Trey Burke,Buddy Hield,Khris Middleton,Giannis Antetokounmpo,Mario Hezonja,Kyle Kuzma,Derrick Favors,Al Horford,229.2
Stephen Curry,Trey Burke,Khris Middleton,Bogdan Bogdanovic,Giannis Antetokounmpo,Isaac Bonga,Noah Vonleh,Derrick Favors,Brook Lopez,262.3
Kyrie Irving,Ricky Rubio,James Harden,Damion Lee,Gordon Hayward,Mario Hezonja,Kyle Kuzma,Derrick Favors,Brook Lopez,228.0
Stephen Curry,Ricky Rubio,CJ McCollum,Shake Milton,Giannis Antetokounmpo,Gordon Hayward,Derrick Favors,Harry III,Al Horford,241.0
Damian Lillard,Ricky Rubio,CJ McCollum,Shake Milton,Kevin Durant,Gordon Hayward,Kyle Kuzma,Ersan Ilyasova,Willie Cauley-Stein,253.1
Damian Lillard,Trey Burke,Khris Middleton,CJ McCollum,Giannis Antetokounmpo,Gordon Hayward,Noah Vonleh,Ersan Ilyasova,Al Horford,268.6
Kyrie Irving,Damian Lillard,Buddy Hield,Khris Middleton,Mario Hezonja,Troy Williams,Noah Vonleh,Kyle Kuzma,Willie Cauley-Stein,262.4
Kyrie Irving,Trey Burke,Khris Middleton,Bogdan Bogdanovic,Gordon Hayward,Mario Hezonja,Draymond Green,Kyle Kuzma,Joel Embiid,288.7
Damian Lillard,Trey Burke,Khris Middleton,CJ McCollum,Kevin Durant,Isaac Bonga,Derrick Favors,Harry III,Joel Embiid,241.1
Ricky Rubio,Ben Simmons,Khris Middleton,CJ McCollum,Kevin Durant,Troy Williams,Jayson Tatum,Ersan Ilyasova,Brook Lopez,238.0
Kyrie Irving,Damian Lillard,Bogdan Bogdanovic,Shake Milton,Giannis Antetokounmpo,Troy Williams,Kyle Kuzma,Ersan Ilyasova,Brook Lopez,245.4
Damian Lillard,Ben Simmons,Bogdan Bogdanovic,Damion Lee,Kevin Durant,Gordon Hayward,Derrick Favors,Ersan Ilyasova,Brook Lopez,237.2
Stephen Curry,Damian Lillard,Buddy Hield,Khris Middleton,Gordon Hayward,Mario Hezonja,Ersan Ilyasova,Harry III,Joel Embiid,230.4
Kyrie Irving,Damian Lillard,CJ McCollum,Damion Lee,Giannis Antetokounmpo,Mario Hezonja,Jayson Tatum,Harry III,Brook Lopez,223.8
Damian Lillard,Ricky Rubio,James Harden,Shake Milton,Gordon Hayward,Isaac Bonga,Noah Vonleh,Jayson Tatum,Brook Lopez,202.9
Stephen Curry,Ricky Rubio,Buddy Hield,Shake Milton,Kevin Durant,Mario Hezonja,Jayson Tatum,Derrick Favors,Brook Lopez,197.6
Stephen Curry,Ricky Rubio,CJ McCollum,Damion Lee,Kevin Durant,Isaac Bonga,Noah Vonleh,Kyle Kuzma,Brook Lopez,267.8
Ricky Rubio,Ben Simmons,Khris Middleton,Damion Lee,Giannis Antetokounmpo,Gordon Hayward,Noah Vonleh,Harry III,Brook Lopez,264.5
Damian Lillard,Ricky Rubio,Khris Middleton,Damion Lee,Gordon Hayward,Royce O'Neale,Kyle Kuzma,Jayson Tatum,Joel Embiid,229.5
Damian Lillard,Ben Simmons,Khris Middleton,Shake Milton,Gordon Hayward,Mario Hezonja,Jayson Tatum,Derrick Favors,Rudy Gobert,222.7
Damian Lillard,Ben Simmons,Buddy Hield,CJ McCollum,Gordon Hayward,Isaac Bonga,Noah Vonleh,Harry III,Rudy Gobert,255.4
Damian Lillard,Trey Burke,James Harden,Bogdan Bogdanovic,Mario Hezonja,Troy Williams,Kyle Kuzma,Derrick Favors,Rudy Gobert,217.0
Stephen Curry,Ben Simmons,CJ McCollum,Pat Connaughton,Gordon Hayward,Isaac Bonga,Kyle Kuzma,Ersan Ilyasova,Joel Embiid,272.9
Ben Simmons,Trey Burke,Khris Middleton,CJ McCollum,Giannis Antetokounmpo,Troy Williams,Kyle Kuzma,Harry III,Willie Cauley-Stein,279.7
Stephen Curry,Ricky Rubio,Buddy Hield,Khris Middleton,Gordon Hayward,Troy Williams,Draymond Green,Noah Vonleh,Al Horford,260.0
