PG,PG,SG,SG,SF,SF,PF,PF,C,P
TJ McConnell,Jeremy Lin,Marco Belinelli,Malik Beasley,Will Barton,JJ Redick,Jonah Bolden,Amir Johnson,Mason Plumlee,0.0
TJ McConnell,Jeremy Lin,Furkan Korkmaz,Lonnie IV,Davis Bertans,Jonathon Simmons,Jonah Bolden,Amir Johnson,Greg Monroe,0.0
Ben Simmons,Derrick White,Marco Belinelli,Malik Beasley,Rudy Gay,Norman Powell,Jonah Bolden,Amir Johnson,Greg Monroe,0.0
Derrick White,Patty Mills,Danny Green,Furkan Korkmaz,Will Barton,JJ Redick,Jonah Bolden,Amir Johnson,Greg Monroe,0.0
TJ McConnell,Bryn Forbes,Monte Morris,Marco Belinelli,Norman Powell,Jonathon Simmons,Pascal Siakam,Jonah Bolden,Greg Monroe,0.0
Ben Simmons,Kyle Lowry,Gary Harris,Lonnie IV,Will Barton,JJ Redick,Pascal Siakam,Amir Johnson,Mason Plumlee,0.0
TJ McConnell,Jeremy Lin,Furkan Korkmaz,Lonnie IV,Kawhi Leonard,Will Barton,Tobias Harris,Paul Millsap,Mason Plumlee,0.0
Derrick White,Patty Mills,Danny Green,Marco Belinelli,Norman Powell,James III,Tobias Harris,Serge Ibaka,Greg Monroe,0.0
Kyle Lowry,Derrick White,Furkan Korkmaz,Lonnie IV,Will Barton,Davis Bertans,Tobias Harris,Serge Ibaka,Greg Monroe,0.0
Fred VanVleet,Jeremy Lin,Danny Green,Marco Belinelli,Will Barton,Davis Bertans,Serge Ibaka,Amir Johnson,Greg Monroe,0.0
Patty Mills,Jeremy Lin,Jimmy Butler,Monte Morris,Will Barton,JJ Redick,Tobias Harris,Serge Ibaka,Greg Monroe,0.0
Jamal Murray,Patty Mills,Jimmy Butler,Monte Morris,JJ Redick,Norman Powell,Paul Millsap,Jonah Bolden,Boban Marjanovic,0.0
Ben Simmons,Jeremy Lin,Jimmy Butler,Lonnie IV,Norman Powell,James III,Tobias Harris,Pascal Siakam,Mason Plumlee,0.0
TJ McConnell,Patty Mills,Gary Harris,Jimmy Butler,Norman Powell,James III,Pascal Siakam,Amir Johnson,Greg Monroe,0.0
TJ McConnell,Jamal Murray,Jimmy Butler,Torrey Craig,Norman Powell,James III,LaMarcus Aldridge,Tobias Harris,Boban Marjanovic,0.0
