PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Spencer Dinwiddie,Bradley Beal,Jeremy Lamb,Gordon Hayward,Bojan Bogdanovic,Jayson Tatum,Marvin III,Joel Embiid,336.8
Jamal Murray,Darren Collison,Buddy Hield,Bradley Beal,Justise Winslow,Bojan Bogdanovic,Marvin III,Derrick Favors,Joel Embiid,283.9
Ben Simmons,Jamal Murray,Bradley Beal,Jeremy Lamb,Gordon Hayward,Bojan Bogdanovic,Derrick Favors,Paul Millsap,Nikola Vucevic,292.2
Kemba Walker,Ricky Rubio,Bradley Beal,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Domantas Sabonis,Derrick Favors,Karl-Anthony Towns,304.1
Kemba Walker,Ben Simmons,Buddy Hield,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Marvin III,Paul Millsap,Rudy Gobert,291.8
Ricky Rubio,Darren Collison,Bradley Beal,Jeremy Lamb,Josh Richardson,Bojan Bogdanovic,Blake Griffin,Marvin III,Rudy Gobert,272.4
Jamal Murray,Spencer Dinwiddie,Bradley Beal,Jeremy Lamb,Justise Winslow,Josh Richardson,Domantas Sabonis,Marvin III,Nikola Vucevic,264.9
Ricky Rubio,Spencer Dinwiddie,Buddy Hield,Jeremy Lamb,Josh Richardson,Bojan Bogdanovic,Derrick Favors,Paul Millsap,Joel Embiid,275.2
Jamal Murray,Spencer Dinwiddie,Buddy Hield,Jeremy Lamb,Gordon Hayward,Bojan Bogdanovic,Blake Griffin,Domantas Sabonis,Rudy Gobert,256.4
Kemba Walker,Jamal Murray,Kent Bazemore,Jeremy Lamb,Josh Richardson,Bojan Bogdanovic,Marvin III,Derrick Favors,Nikola Jokic,269.3
Kemba Walker,Darren Collison,Buddy Hield,Bradley Beal,Gordon Hayward,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Nikola Vucevic,298.4
Ricky Rubio,Spencer Dinwiddie,Buddy Hield,Bradley Beal,Justise Winslow,Gordon Hayward,Marvin III,Paul Millsap,Karl-Anthony Towns,272.3
Ben Simmons,Spencer Dinwiddie,Kent Bazemore,Bradley Beal,Justise Winslow,Bojan Bogdanovic,Blake Griffin,Marvin III,Alex Len,249.9
Darren Collison,Spencer Dinwiddie,Bradley Beal,Jeremy Lamb,Justise Winslow,Gordon Hayward,Blake Griffin,Derrick Favors,Nikola Jokic,297.1
Kemba Walker,Spencer Dinwiddie,Buddy Hield,Bradley Beal,Justise Winslow,Josh Richardson,Jayson Tatum,Derrick Favors,Alex Len,277.6
Ben Simmons,Darren Collison,Kent Bazemore,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Jayson Tatum,Domantas Sabonis,Joel Embiid,329.7
Ben Simmons,Darren Collison,Buddy Hield,Jeremy Lamb,Josh Richardson,Gordon Hayward,Marvin III,Derrick Favors,Karl-Anthony Towns,297.2
Kemba Walker,Darren Collison,Kent Bazemore,Jeremy Lamb,Gordon Hayward,Bojan Bogdanovic,Blake Griffin,Paul Millsap,Karl-Anthony Towns,292.0
Kemba Walker,Ricky Rubio,Buddy Hield,Kent Bazemore,Gordon Hayward,Bojan Bogdanovic,Jayson Tatum,Derrick Favors,Rudy Gobert,277.0
Kemba Walker,Ricky Rubio,Bradley Beal,Jeremy Lamb,Josh Richardson,Gordon Hayward,Aaron Gordon,Paul Millsap,Alex Len,274.8
Jamal Murray,Spencer Dinwiddie,Kent Bazemore,Jeremy Lamb,Justise Winslow,Gordon Hayward,Aaron Gordon,Paul Millsap,Joel Embiid,273.0
Ricky Rubio,Jamal Murray,Buddy Hield,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Jayson Tatum,Aaron Gordon,Nikola Vucevic,269.4
Ben Simmons,Ricky Rubio,Bradley Beal,Jeremy Lamb,Justise Winslow,Troy Jr,Marvin III,Thaddeus Young,Joel Embiid,294.1
Jamal Murray,Spencer Dinwiddie,Kent Bazemore,Bradley Beal,Josh Richardson,Bojan Bogdanovic,Paul Millsap,Thaddeus Young,Rudy Gobert,238.1
Ricky Rubio,Jamal Murray,Kent Bazemore,Bradley Beal,Gordon Hayward,Bojan Bogdanovic,Domantas Sabonis,Marvin III,Willie Cauley-Stein,233.3
Ben Simmons,Spencer Dinwiddie,Buddy Hield,Bradley Beal,Bojan Bogdanovic,Troy Jr,Domantas Sabonis,Derrick Favors,Nikola Jokic,320.8
Ben Simmons,Darren Collison,Buddy Hield,Bradley Beal,Josh Richardson,Bojan Bogdanovic,Jayson Tatum,Paul Millsap,Dewayne Dedmon,294.9
Kemba Walker,Darren Collison,Bradley Beal,Jeremy Lamb,Josh Richardson,Juancho Hernangomez,Derrick Favors,Thaddeus Young,Joel Embiid,304.0
Kemba Walker,Jamal Murray,Bradley Beal,Jeremy Lamb,Justise Winslow,Troy Jr,Jayson Tatum,Paul Millsap,Nikola Jokic,318.1
Kemba Walker,Ricky Rubio,Buddy Hield,Jeremy Lamb,Gordon Hayward,Troy Jr,Blake Griffin,Marvin III,Nikola Vucevic,269.9
Kemba Walker,Darren Collison,Kent Bazemore,Bradley Beal,Justise Winslow,Josh Richardson,Marvin III,Paul Millsap,Willie Cauley-Stein,254.0
Kemba Walker,Jamal Murray,Buddy Hield,Jeremy Lamb,Josh Richardson,Gordon Hayward,Jayson Tatum,Thaddeus Young,Al Horford,269.0
Kemba Walker,Spencer Dinwiddie,Buddy Hield,Kent Bazemore,Justise Winslow,Troy Jr,Domantas Sabonis,Marvin III,Joel Embiid,275.3
Darren Collison,Spencer Dinwiddie,Bradley Beal,Jared Terrell,Josh Richardson,Bojan Bogdanovic,Aaron Gordon,Domantas Sabonis,Joel Embiid,309.2
Jamal Murray,Darren Collison,Kent Bazemore,Bradley Beal,Justise Winslow,Gordon Hayward,Jayson Tatum,Thaddeus Young,Karl-Anthony Towns,276.9
Kemba Walker,Jamal Murray,Bradley Beal,Jeremy Lamb,Bojan Bogdanovic,Juancho Hernangomez,Blake Griffin,Aaron Gordon,Dewayne Dedmon,275.1
Ricky Rubio,Spencer Dinwiddie,Kent Bazemore,Jeremy Lamb,Josh Richardson,Gordon Hayward,Jayson Tatum,Domantas Sabonis,Karl-Anthony Towns,285.3
Kemba Walker,Jamal Murray,Buddy Hield,Grayson Allen,Gordon Hayward,Bojan Bogdanovic,Aaron Gordon,Marvin III,Karl-Anthony Towns,272.0
Kemba Walker,Spencer Dinwiddie,Bradley Beal,Grayson Allen,Justise Winslow,Bojan Bogdanovic,Aaron Gordon,Paul Millsap,Nikola Vucevic,285.6
Ben Simmons,Jamal Murray,Buddy Hield,Bradley Beal,Gordon Hayward,Troy Jr,Jayson Tatum,Marvin III,Alex Len,256.1
