PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Shelvin Mack,Dennis Schroder,Andrew Wiggins,Paul George,Gordon Hayward,Jayson Tatum,Cheick Diallo,Al Horford,223.3
Stephen Curry,Kyrie Irving,Dennis Schroder,Andrew Wiggins,Gerald Green,Gordon Hayward,Draymond Green,Jayson Tatum,Jakob Poeltl,215.4
Patty Mills,Devin Harris,Jrue Holiday,Andrew Wiggins,Paul George,Gordon Hayward,Draymond Green,Jayson Tatum,Steven Adams,228.9
Stephen Curry,Patty Mills,Dennis Schroder,Andrew Wiggins,Paul George,Solomon Hill,Jayson Tatum,Daniel Theis,Karl-Anthony Towns,260.8
Kyrie Irving,Devin Harris,Dennis Schroder,Andrew Wiggins,Paul George,Gordon Hayward,Jonas Jerebko,Dwight Powell,Karl-Anthony Towns,217.9
Terry Rozier,Tim Frazier,Dennis Schroder,Jrue Holiday,Kevin Durant,Gordon Hayward,Draymond Green,Jayson Tatum,Al Horford,205.6
Bryn Forbes,De'Anthony Melton,Dennis Schroder,Jrue Holiday,Paul George,Gordon Hayward,Jayson Tatum,Maxi Kleber,Karl-Anthony Towns,250.7
Russell Westbrook,Kyrie Irving,Dennis Schroder,Hamidou Diallo,Gordon Hayward,Dorian Finney-Smith,Jayson Tatum,Daniel Theis,Karl-Anthony Towns,257.5
Stephen Curry,Terry Rozier,Jrue Holiday,Andrew Wiggins,Paul George,Dorian Finney-Smith,Jayson Tatum,Jonas Jerebko,Al Horford,261.6
Stephen Curry,Kyrie Irving,Dennis Schroder,Andrew Wiggins,Paul George,Darius Miller,Maxi Kleber,Josh Jackson,Al Horford,216.2
Stephen Curry,Russell Westbrook,Dennis Schroder,Jrue Holiday,Gordon Hayward,Solomon Hill,Jayson Tatum,Jonas Jerebko,Nerlens Noel,250.0
Kyrie Irving,Patty Mills,Dennis Schroder,Jrue Holiday,Paul George,Danuel House,Jayson Tatum,Dwight Powell,Al Horford,206.4
Stephen Curry,Kyrie Irving,Dennis Schroder,Dillon Brooks,Paul George,Dorian Finney-Smith,Jayson Tatum,Cheick Diallo,Steven Adams,233.8
Russell Westbrook,Patty Mills,James Harden,Dennis Schroder,Gerald Green,Gordon Hayward,Jayson Tatum,Dwight Powell,Steven Adams,265.6
Kyrie Irving,Terry Rozier,Dennis Schroder,Andrew Wiggins,Kevin Durant,Darius Miller,Jayson Tatum,Cheick Diallo,Karl-Anthony Towns,266.8
Stephen Curry,Russell Westbrook,Jrue Holiday,Andrew Wiggins,Gerald Green,Gordon Hayward,Daniel Theis,Dwight Powell,Al Horford,261.3
Stephen Curry,Shelvin Mack,Dennis Schroder,Andrew Wiggins,Kevin Durant,Gordon Hayward,Maxi Kleber,Dario Saric,Karl-Anthony Towns,211.5
Stephen Curry,Kyrie Irving,Andrew Wiggins,Hamidou Diallo,Paul George,Gordon Hayward,Daniel Theis,Dario Saric,Steven Adams,221.2
Kyrie Irving,Shelvin Mack,Dennis Schroder,Marco Belinelli,Paul George,Davis Bertans,Draymond Green,Jayson Tatum,Karl-Anthony Towns,255.2
Stephen Curry,Tim Frazier,Jrue Holiday,Andrew Wiggins,Gordon Hayward,Davis Bertans,Jayson Tatum,Cheick Diallo,Karl-Anthony Towns,277.2
Stephen Curry,Devin Harris,Dennis Schroder,Jrue Holiday,Paul George,Gordon Hayward,Dario Saric,JaMychal Green,Al Horford,201.4
Russell Westbrook,Kyrie Irving,Jrue Holiday,Andrew Wiggins,Gordon Hayward,Dorian Finney-Smith,Cheick Diallo,Jonas Jerebko,Steven Adams,256.9
Stephen Curry,Russell Westbrook,Dennis Schroder,Andrew Wiggins,Darius Miller,Davis Bertans,PJ Tucker,Jayson Tatum,Steven Adams,273.8
Stephen Curry,Devin Harris,James Harden,Andrew Wiggins,Gordon Hayward,Solomon Hill,Jayson Tatum,Taj Gibson,Al Horford,262.1
Kyrie Irving,Shelvin Mack,Dennis Schroder,Jrue Holiday,Paul George,Gordon Hayward,Taj Gibson,Josh Jackson,Steven Adams,204.3
Tyus Jones,De'Anthony Melton,Dennis Schroder,Andrew Wiggins,Kevin Durant,Paul George,Jayson Tatum,Jonas Jerebko,Steven Adams,246.3
Stephen Curry,Terry Rozier,Dennis Schroder,Hamidou Diallo,Paul George,Gordon Hayward,Draymond Green,Cheick Diallo,Karl-Anthony Towns,243.6
De'Anthony Melton,Devin Harris,James Harden,Dennis Schroder,Paul George,Gerald Green,Draymond Green,Jayson Tatum,Al Horford,251.2
Stephen Curry,Russell Westbrook,Dennis Schroder,Andrew Wiggins,Paul George,Dorian Finney-Smith,Dwight Powell,Dario Saric,Jakob Poeltl,224.4
Kyrie Irving,Shelvin Mack,James Harden,Andrew Wiggins,Paul George,Dorian Finney-Smith,Jayson Tatum,Daniel Theis,Jakob Poeltl,255.3
Russell Westbrook,Terry Rozier,Dennis Schroder,Andrew Wiggins,Paul George,Gerald Green,Draymond Green,Daniel Theis,Steven Adams,272.2
Russell Westbrook,Devin Harris,Dennis Schroder,Andrew Wiggins,Kelly Jr,Danuel House,Draymond Green,Jayson Tatum,Karl-Anthony Towns,260.8
Russell Westbrook,Tim Frazier,Jrue Holiday,Andrew Wiggins,Paul George,Gerald Green,Jayson Tatum,Maxi Kleber,Jakob Poeltl,257.9
Terry Rozier,Shelvin Mack,James Harden,Andrew Wiggins,Kevin Durant,Gordon Hayward,Jayson Tatum,Josh Jackson,Steven Adams,248.8
Kyrie Irving,Shelvin Mack,Jrue Holiday,Andrew Wiggins,Kevin Durant,Solomon Hill,Jayson Tatum,Maxi Kleber,Al Horford,203.8
Kyrie Irving,Tyus Jones,James Harden,Dennis Schroder,Darius Miller,Gordon Hayward,Jayson Tatum,Jonas Jerebko,Al Horford,253.1
Russell Westbrook,Devin Harris,Dennis Schroder,Dillon Brooks,Kevin Durant,Paul George,Jayson Tatum,Daniel Theis,Jakob Poeltl,197.6
Stephen Curry,Kyrie Irving,Dennis Schroder,Andre Iguodala,Kevin Durant,Davis Bertans,Jayson Tatum,Daniel Theis,Al Horford,235.3
Bryn Forbes,Tim Frazier,James Harden,Andrew Wiggins,Paul George,Gordon Hayward,Draymond Green,Daniel Theis,Al Horford,244.3
Stephen Curry,Patty Mills,James Harden,Andrew Wiggins,Paul George,Gordon Hayward,Cheick Diallo,Jonas Jerebko,Jakob Poeltl,239.7
