PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Stephen Curry,Jrue Holiday,Jeremy Lamb,Danilo Gallinari,Theo Pinson,Marvin III,Pascal Siakam,Jarrett Allen,248.2
Stephen Curry,Spencer Dinwiddie,Khris Middleton,Jeremy Lamb,Giannis Antetokounmpo,Theo Pinson,Marvin III,Noah Vonleh,Brook Lopez,222.1
Spencer Dinwiddie,Yogi Ferrell,Buddy Hield,Lou Williams,Giannis Antetokounmpo,Kawhi Leonard,Marvin III,Serge Ibaka,Jarrett Allen,256.0
Kemba Walker,Stephen Curry,Khris Middleton,Lou Williams,Kawhi Leonard,Dzanan Musa,Noah Vonleh,Pascal Siakam,Jarrett Allen,272.5
Kemba Walker,Spencer Dinwiddie,Khris Middleton,Jordan McRae,Kevin Durant,Danilo Gallinari,Marvin III,Montrezl Harrell,Jarrett Allen,291.0
Stephen Curry,Spencer Dinwiddie,Jrue Holiday,Jordan McRae,Kawhi Leonard,Kevin Durant,Montrezl Harrell,Pascal Siakam,Thomas Bryant,288.2
Kemba Walker,Stephen Curry,Buddy Hield,Lou Williams,Giannis Antetokounmpo,Theo Pinson,Montrezl Harrell,Pascal Siakam,Thomas Bryant,252.2
Spencer Dinwiddie,Ryan Arcidiacono,Jrue Holiday,Khris Middleton,Giannis Antetokounmpo,Danilo Gallinari,Serge Ibaka,Montrezl Harrell,Brook Lopez,257.3
Kemba Walker,Spencer Dinwiddie,Jrue Holiday,Jeremy Lamb,Kevin Durant,Troy Jr,Montrezl Harrell,Draymond Green,Brook Lopez,300.6
Stephen Curry,Spencer Dinwiddie,Lou Williams,Jordan McRae,Danilo Gallinari,Theo Pinson,Anthony Davis,Noah Vonleh,Karl-Anthony Towns,243.3
Spencer Dinwiddie,Lorenzo Brown,Jrue Holiday,Bradley Beal,Giannis Antetokounmpo,Theo Pinson,Montrezl Harrell,Pascal Siakam,Karl-Anthony Towns,262.8
Kemba Walker,Spencer Dinwiddie,Jrue Holiday,Khris Middleton,Dzanan Musa,Theo Pinson,Anthony Davis,Pascal Siakam,Brook Lopez,252.5
Stephen Curry,Lorenzo Brown,Bradley Beal,Lou Williams,Kawhi Leonard,Danilo Gallinari,Montrezl Harrell,Noah Vonleh,Brook Lopez,262.1
Kemba Walker,Spencer Dinwiddie,Lou Williams,Jordan McRae,Giannis Antetokounmpo,Kawhi Leonard,Noah Vonleh,Kenneth Faried,Willie Cauley-Stein,262.9
Stephen Curry,Spencer Dinwiddie,Khris Middleton,Lou Williams,Kevin Durant,Dzanan Musa,Montrezl Harrell,Kenneth Faried,Karl-Anthony Towns,260.8
Stephen Curry,Spencer Dinwiddie,Khris Middleton,Jeremy Lamb,Danilo Gallinari,Troy Jr,Anthony Davis,Pascal Siakam,Thomas Bryant,228.7
Kemba Walker,Spencer Dinwiddie,Buddy Hield,Lou Williams,Danilo Gallinari,Dzanan Musa,Anthony Davis,Kenneth Faried,Jarrett Allen,256.1
Spencer Dinwiddie,Yogi Ferrell,Khris Middleton,Bradley Beal,Kawhi Leonard,Kevin Durant,Serge Ibaka,Noah Vonleh,Brook Lopez,262.2
Kemba Walker,Stephen Curry,Khris Middleton,Bradley Beal,Theo Pinson,Troy Jr,Serge Ibaka,Noah Vonleh,Karl-Anthony Towns,223.8
Spencer Dinwiddie,Tony Parker,Jrue Holiday,Bradley Beal,Kevin Durant,Danilo Gallinari,Montrezl Harrell,Noah Vonleh,Willie Cauley-Stein,307.9
Kemba Walker,Lorenzo Brown,Lou Williams,Jeremy Lamb,Giannis Antetokounmpo,Kevin Durant,Noah Vonleh,Pascal Siakam,Brook Lopez,255.9
Kemba Walker,Stephen Curry,Buddy Hield,Lou Williams,Kevin Durant,Miles Bridges,Marvin III,Noah Vonleh,Willie Cauley-Stein,295.2
Spencer Dinwiddie,Yogi Ferrell,Jrue Holiday,Jeremy Lamb,Giannis Antetokounmpo,Danilo Gallinari,Marvin III,Kenneth Faried,Karl-Anthony Towns,220.1
