PG,PG,SG,SG,SF,SF,PF,PF,C,P
Darren Collison,Seth Curry,Dennis Schroder,CJ McCollum,Bojan Bogdanovic,Paul George,Thaddeus Young,Zach Collins,Brook Lopez,231.6
Russell Westbrook,Damian Lillard,Dennis Schroder,Khris Middleton,Bojan Bogdanovic,Doug McDermott,TJ Leaf,Zach Collins,Brook Lopez,238.1
Russell Westbrook,Damian Lillard,Dennis Schroder,CJ McCollum,Tyreke Evans,Abdel Nader,Thaddeus Young,Zach Collins,Steven Adams,228.3
Damian Lillard,Darren Collison,Dennis Schroder,Khris Middleton,Paul George,Jake Layman,Markieff Morris,Zach Collins,Steven Adams,261.6
Russell Westbrook,Raymond Felton,Dennis Schroder,Khris Middleton,Paul George,Tyreke Evans,Thaddeus Young,Markieff Morris,Brook Lopez,231.9
Cory Joseph,Raymond Felton,Dennis Schroder,Khris Middleton,Bojan Bogdanovic,Giannis Antetokounmpo,Thaddeus Young,Zach Collins,Steven Adams,194.6
Damian Lillard,Darren Collison,Dennis Schroder,CJ McCollum,Giannis Antetokounmpo,Tyreke Evans,Markieff Morris,TJ Leaf,Brook Lopez,254.5
Damian Lillard,Raymond Felton,Dennis Schroder,Terrance Ferguson,Giannis Antetokounmpo,Paul George,Ersan Ilyasova,Zach Collins,Brook Lopez,250.8
Damian Lillard,Darren Collison,Dennis Schroder,Khris Middleton,Giannis Antetokounmpo,Doug McDermott,Thaddeus Young,Ersan Ilyasova,Nerlens Noel,256.7
Russell Westbrook,Darren Collison,Dennis Schroder,CJ McCollum,Bojan Bogdanovic,Rodney Hood,Ersan Ilyasova,Markieff Morris,Steven Adams,216.9
Russell Westbrook,Darren Collison,Khris Middleton,CJ McCollum,Paul George,Tyreke Evans,TJ Leaf,Zach Collins,Nerlens Noel,238.1
Damian Lillard,Darren Collison,CJ McCollum,Tony Snell,Paul George,Doug McDermott,Thaddeus Young,TJ Leaf,Steven Adams,282.0
Russell Westbrook,Darren Collison,Dennis Schroder,Khris Middleton,Bojan Bogdanovic,Jake Layman,Thaddeus Young,Al-Farouq Aminu,Kyle O'Quinn,212.5
Russell Westbrook,Seth Curry,Khris Middleton,Terrance Ferguson,Bojan Bogdanovic,Paul George,Ersan Ilyasova,Zach Collins,Steven Adams,247.8
Russell Westbrook,Cory Joseph,Khris Middleton,CJ McCollum,Bojan Bogdanovic,Abdel Nader,Thaddeus Young,Ersan Ilyasova,Brook Lopez,241.8
Damian Lillard,Seth Curry,Khris Middleton,CJ McCollum,Bojan Bogdanovic,Giannis Antetokounmpo,Markieff Morris,Zach Collins,Nerlens Noel,272.8
Russell Westbrook,Darren Collison,Dennis Schroder,Tony Snell,Giannis Antetokounmpo,Abdel Nader,Al-Farouq Aminu,Zach Collins,Brook Lopez,193.7
Russell Westbrook,Damian Lillard,Dennis Schroder,Terrance Ferguson,Paul George,Rodney Hood,Thaddeus Young,TJ Leaf,Nerlens Noel,260.5
Damian Lillard,Raymond Felton,CJ McCollum,Pat Connaughton,Bojan Bogdanovic,Paul George,Al-Farouq Aminu,Zach Collins,Steven Adams,275.4
Cory Joseph,Damian Lillard,Khris Middleton,CJ McCollum,Paul George,Rodney Hood,Jerami Grant,Zach Collins,Brook Lopez,313.0
Russell Westbrook,Cory Joseph,Dennis Schroder,CJ McCollum,Paul George,Jake Layman,Al-Farouq Aminu,TJ Leaf,Brook Lopez,222.8
Russell Westbrook,Seth Curry,Dennis Schroder,CJ McCollum,Giannis Antetokounmpo,Doug McDermott,Thaddeus Young,TJ Leaf,Kyle O'Quinn,199.7
Russell Westbrook,Raymond Felton,Dennis Schroder,Tony Snell,Bojan Bogdanovic,Paul George,Jerami Grant,TJ Leaf,Steven Adams,211.4
Damian Lillard,Darren Collison,CJ McCollum,Terrance Ferguson,Giannis Antetokounmpo,Jake Layman,Thaddeus Young,Zach Collins,Kyle O'Quinn,253.3
Damian Lillard,Darren Collison,Dennis Schroder,Terrance Ferguson,Bojan Bogdanovic,Maurice Harkless,Thaddeus Young,Jerami Grant,Steven Adams,245.9
Damian Lillard,Darren Collison,Wesley Matthews,Tony Snell,Bojan Bogdanovic,Giannis Antetokounmpo,Ersan Ilyasova,Zach Collins,Steven Adams,260.8
Cory Joseph,Damian Lillard,Dennis Schroder,Khris Middleton,Bojan Bogdanovic,Paul George,Ersan Ilyasova,Al-Farouq Aminu,Enes Kanter,278.6
Russell Westbrook,Darren Collison,Dennis Schroder,Pat Connaughton,Paul George,Doug McDermott,Jerami Grant,Ersan Ilyasova,Brook Lopez,235.4
Damian Lillard,Darren Collison,Khris Middleton,Malcolm Brogdon,Bojan Bogdanovic,Rodney Hood,Thaddeus Young,Markieff Morris,Brook Lopez,275.6
Darren Collison,Seth Curry,Dennis Schroder,Pat Connaughton,Giannis Antetokounmpo,Paul George,Al-Farouq Aminu,TJ Leaf,Steven Adams,229.4
Damian Lillard,Darren Collison,Dennis Schroder,CJ McCollum,Paul George,Abdel Nader,Jerami Grant,Al-Farouq Aminu,Kyle O'Quinn,283.5
Russell Westbrook,Darren Collison,CJ McCollum,Terrance Ferguson,Paul George,Abdel Nader,Thaddeus Young,Markieff Morris,Enes Kanter,245.1
Cory Joseph,Darren Collison,Dennis Schroder,Tony Snell,Giannis Antetokounmpo,Paul George,Thaddeus Young,Markieff Morris,Kyle O'Quinn,233.6
Russell Westbrook,Darren Collison,Khris Middleton,Terrance Ferguson,Giannis Antetokounmpo,Jake Layman,Ersan Ilyasova,Markieff Morris,Brook Lopez,240.6
Russell Westbrook,Damian Lillard,Dennis Schroder,Pat Connaughton,Giannis Antetokounmpo,Rodney Hood,Markieff Morris,Zach Collins,Kyle O'Quinn,238.6
Damian Lillard,Seth Curry,Dennis Schroder,CJ McCollum,Giannis Antetokounmpo,Jake Layman,Jerami Grant,Ersan Ilyasova,Steven Adams,246.5
