PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ben Simmons,Spencer Dinwiddie,Antonio Blakeney,Khris Middleton,Jonathon Simmons,Jared Dudley,DJ Wilson,Rondae Hollis-Jefferson,Joel Embiid,159.4
Ben Simmons,Spencer Dinwiddie,Walter Jr,Khris Middleton,JaKarr Sampson,DeMarre Carroll,Ed Davis,Ersan Ilyasova,Joel Embiid,226.6
Ben Simmons,Spencer Dinwiddie,Khris Middleton,Brandon Sampson,JJ Redick,Joe Harris,Tobias Harris,Mike Scott,Joel Embiid,206.6
Ben Simmons,Spencer Dinwiddie,Khris Middleton,Timothe Luwawu-Cabarrot,Joe Harris,Jonathon Simmons,Jonah Bolden,Rodions Kurucs,Brook Lopez,175.1
Ben Simmons,Spencer Dinwiddie,Khris Middleton,Zhaire Smith,JJ Redick,DeMarre Carroll,Jonah Bolden,Rondae Hollis-Jefferson,Jarrett Allen,144.3
Ben Simmons,George Hill,Khris Middleton,Rawle Alkins,JaKarr Sampson,JJ Redick,Rodions Kurucs,Rondae Hollis-Jefferson,Joel Embiid,207.0
Ben Simmons,Spencer Dinwiddie,D'Angelo Russell,Sterling Brown,JaKarr Sampson,Jonathon Simmons,Mike Scott,Rodions Kurucs,Joel Embiid,242.6
Ben Simmons,TJ McConnell,Wayne Selden,Khris Middleton,DeMarre Carroll,Jonathon Simmons,Tobias Harris,Rodions Kurucs,Joel Embiid,185.7
Ben Simmons,Tim Frazier,Khris Middleton,Caris LeVert,JJ Redick,Jonathon Simmons,Jonah Bolden,Ed Davis,Joel Embiid,190.7
Ben Simmons,Spencer Dinwiddie,Wayne Selden,Pat Connaughton,JaKarr Sampson,Joe Harris,Jonah Bolden,Rondae Hollis-Jefferson,Joel Embiid,230.8
Ben Simmons,Spencer Dinwiddie,Khris Middleton,Caris LeVert,JaKarr Sampson,Jared Dudley,Tobias Harris,Rodions Kurucs,Jarrett Allen,241.9
Eric Bledsoe,Spencer Dinwiddie,Khris Middleton,Pat Connaughton,JJ Redick,Jonathon Simmons,Rodions Kurucs,Ersan Ilyasova,Joel Embiid,232.2
Shaquille Harrison,Spencer Dinwiddie,Khris Middleton,Sterling Brown,DeMarre Carroll,Joe Harris,Rodions Kurucs,Rondae Hollis-Jefferson,Joel Embiid,190.4
Ryan Arcidiacono,Spencer Dinwiddie,Khris Middleton,Rawle Alkins,JaKarr Sampson,Jonathon Simmons,Tobias Harris,Jonah Bolden,Joel Embiid,215.5
Shaquille Harrison,Ben Simmons,Antonio Blakeney,Khris Middleton,JaKarr Sampson,Jonathon Simmons,Ed Davis,Mike Scott,Brook Lopez,175.6
Ben Simmons,Spencer Dinwiddie,D'Angelo Russell,Wayne Selden,JJ Redick,Jonathon Simmons,Tobias Harris,Rondae Hollis-Jefferson,Brook Lopez,160.0
Ben Simmons,Tim Frazier,Khris Middleton,Pat Connaughton,DeMarre Carroll,Jonathon Simmons,Ersan Ilyasova,Rondae Hollis-Jefferson,Brook Lopez,177.4
Ben Simmons,Spencer Dinwiddie,Antonio Blakeney,Brandon Sampson,JaKarr Sampson,DeMarre Carroll,Rodions Kurucs,Rondae Hollis-Jefferson,Brook Lopez,172.2
Spencer Dinwiddie,George Hill,Antonio Blakeney,Khris Middleton,JJ Redick,Joe Harris,Ersan Ilyasova,Rondae Hollis-Jefferson,Brook Lopez,140.6
Ben Simmons,Eric Bledsoe,Khris Middleton,Sterling Brown,Joe Harris,Jonathon Simmons,Ed Davis,Rondae Hollis-Jefferson,Jarrett Allen,201.2
