PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Patrick Beverley,James Harden,Marco Belinelli,Kevin Durant,Rudy Gay,Paul Millsap,Mike Scott,Boban Marjanovic,233.5
Trae Young,Derrick White,James Harden,Kent Bazemore,Danilo Gallinari,James III,Montrezl Harrell,Paul Millsap,Jakob Poeltl,185.0
Jamal Murray,Jerome Robinson,James Harden,Damion Lee,Kevin Durant,Juancho Hernangomez,Draymond Green,PJ Tucker,Jakob Poeltl,109.9
Shai Gilgeous-Alexander,Jeremy Lin,Lou Williams,James Harden,Danilo Gallinari,Juancho Hernangomez,Draymond Green,Paul Millsap,Jakob Poeltl,197.7
Chris Paul,Trae Young,Kent Bazemore,Damion Lee,Danilo Gallinari,Rudy Gay,Montrezl Harrell,Draymond Green,Alex Len,184.9
Jamal Murray,Jerome Robinson,Lou Williams,Monte Morris,Kevin Durant,Danilo Gallinari,Omari Spellman,Mike Scott,Nikola Jokic,219.4
Jamal Murray,Shai Gilgeous-Alexander,Kevin Huerter,Marco Belinelli,Kevin Durant,Rudy Gay,Montrezl Harrell,Draymond Green,Alex Len,184.9
Jamal Murray,Shai Gilgeous-Alexander,Kent Bazemore,Tyrone Wallace,Danilo Gallinari,James III,Draymond Green,Paul Millsap,Alex Len,174.4
Bryn Forbes,Jeremy Lin,Lou Williams,Damion Lee,Kevin Durant,Danilo Gallinari,Montrezl Harrell,Trey Lyles,Nikola Jokic,234.6
Derrick White,Jerome Robinson,Lou Williams,Eric Gordon,Kevin Durant,Danilo Gallinari,Montrezl Harrell,Draymond Green,Jakob Poeltl,153.9
Quinn Cook,Jamal Murray,James Harden,Kent Bazemore,Danilo Gallinari,Rudy Gay,Tobias Harris,Trey Lyles,Jakob Poeltl,215.3
